,geometry,cell_suid,resolution,cell_region,ellipsoidal_shape,nucleus,theoretical_area,calculated_area,error
119,"POLYGON ((-6.3611093629270335e-15 60.00000340541456, 1.4988498823720864e-5 59.99999316153596, 2.9976987679583355e-5 59.99998291765712, 4.496546649125416e-5 59.99997267377804, 5.9953935366872146e-5 59.99996242989868, 7.49423943000762e-5 59.99995218601902, 8.993084320181078e-5 59.99994194213913, 0.0001049192820912 59.99993169825902, 0.0001199077110254 59.9999214543786, 0.000134896129979 59.99991121049791, 0.000119907671084 59.99991121049791, 0.0001049192122144 59.99991121049791, 8.993075332569658e-5 59.99991121049791, 7.494229443702031e-5 59.99991121049791, 5.9953835522899585e-5 59.99991121049791, 4.496537665330663e-5 59.99991121049791, 2.9976917764630347e-5 59.99991121049791, 1.4988458869592956e-5 59.99991121049791, 0 59.99991121049791, -1.4988458888676283e-5 59.99991121049791, -2.9976917783713674e-5 59.99991121049791, -4.49653766342233e-5 59.99991121049791, -5.9953835522899585e-5 59.99991121049791, -7.494229445610364e-5 59.99991121049791, -8.993075334477992e-5 59.99991121049791, -0.0001049192121953 59.99991121049791, -0.000119907671084 59.99991121049791, -0.000134896129979 59.99991121049791, -0.0001199077110445 59.99992145437859, -0.0001049192821102 59.99993169825899, -8.993084318908857e-5 59.99994194213914, -7.49423943000762e-5 59.99995218601902, -5.995393539867769e-5 59.99996242989865, -4.496546651033749e-5 59.999972673778025, -2.997698764777781e-5 59.999982917657135, -1.4988498823720864e-5 59.99999316153596, -6.3611093629270335e-15 60.00000340541456))",N11212221211122212121,20,north_polar,dart,"(np.float64(-1.90833280887811e-14), np.float64(59.99995730795889))",77.31699675242888,77.31699681968202,-6.725313994593307e-08
120,"POLYGON ((6.3611093629270335e-15 60.00009560031004, 2.9977077492086452e-5 60.00007511255733, 5.995411510001719e-5 60.00005462480356, 8.993111275382004e-5 60.00003413704874, 0.0001199080704662 60.00001364929288, 0.0001498849882436 59.99999316153596, 0.0001798618660541 59.99997267377804, 0.0002098387039995 59.99995218601902, 0.0002398155019272 59.99993169825902, 0.0002697922599516 59.99991121049791, 0.000239815342187 59.99991121049791, 0.0002098384244287 59.99991121049791, 0.0001798615066259 59.99991121049791, 0.0001498845888677 59.99991121049791, 0.000119907671084 59.99991121049791, 8.993075332569658e-5 59.99991121049791, 5.9953835522899585e-5 59.99991121049791, 2.9976917764630347e-5 59.99991121049791, 0 59.99991121049791, -2.9976917783713674e-5 59.99991121049791, -5.9953835522899585e-5 59.99991121049791, -8.993075334477992e-5 59.99991121049791, -0.000119907671084 59.99991121049791, -0.0001498845888677 59.99991121049791, -0.000179861506645 59.99991121049791, -0.0002098384244287 59.99991121049791, -0.0002398153422125 59.99991121049791, -0.0002697922599516 59.99991121049791, -0.0002398155019463 59.99993169825899, -0.0002098387039995 59.99995218601902, -0.0001798618660668 59.999972673778025, -0.0001498849882436 59.99999316153596, -0.0001199080704662 60.00001364929288, -8.993111276654226e-5 60.00003413704873, -5.995411510001719e-5 60.00005462480356, -2.9977077523891997e-5 60.000075112557326, 6.3611093629270335e-15 60.00009560031004))",N1121222121112221212,19,north_polar,dart,"(np.float64(-6.3611093629270335e-15), np.float64(60.00000340541456))",309.2679870097155,309.2679871365787,-1.268631990569702e-07
121,"POLYGON ((6.3611093629270335e-15 60.00009560031004, 5.995411510001719e-5 60.00005462480356, 0.0001199080704662 60.00001364929288, 0.0001798618660541 59.99997267377804, 0.0002398155019272 59.99993169825902, 0.0002997689780347 59.99989072273579, 0.0003597222944084 59.999849747208394, 0.0004196754509783 59.99980877167686, 0.0004796284478271 59.99976779614109, 0.0005395812848975 59.999726820601204, 0.0004796278088218 59.999726820601204, 0.0004196743327016 59.999726820601204, 0.0003597208566068 59.999726820601204, 0.0002997673804866 59.999726820601204, 0.0002398139044109 59.999726820601204, 0.0001798604282907 59.999726820601204, 0.0001199069521896 59.999726820601204, 5.995347607569282e-5 59.999726820601204, -2.5444437451708134e-14 59.999726820601204, -5.995347610749836e-5 59.99972682060118, -0.0001199069522214 59.99972682060118, -0.0001798604283034 59.99972682060118, -0.0002398139044173 59.99972682060118, -0.0002997673805375 59.99972682060118, -0.0003597208566577 59.99972682060118, -0.0004196743327334 59.99972682060118, -0.0004796278088536 59.99972682060118, -0.0005395812849293 59.99972682060118, -0.0004796284478271 59.99976779614109, -0.0004196754509783 59.99980877167686, -0.0003597222943766 59.99984974720842, -0.000299768978022 59.99989072273582, -0.0002398155019463 59.99993169825899, -0.0001798618660668 59.999972673778025, -0.0001199080704662 60.00001364929288, -5.995411510001719e-5 60.00005462480356, 6.3611093629270335e-15 60.00009560031004))",N112122212111222121,18,north_polar,dart,"(np.float64(0.0), np.float64(59.99991121049791))",1237.071948038862,1237.0719480067432,3.211880539311096e-08
122,"POLYGON ((-2.5444437451708134e-14 60.00046437968051, 0.0001199095082932 60.00038242873852, 0.0002398183775494 60.000300477779845, 0.0003597266077812 60.00021852680446, 0.0004796341989696 60.00013657581236, 0.0005995411511846 60.00005462480353, 0.0007194474643117 59.99997267377804, 0.0008393531385099 59.99989072273579, 0.000959258173671 59.99980877167686, 0.0010791625698205 59.999726820601204, 0.0009592556176246 59.999726820601204, 0.0008393486654096 59.999726820601204, 0.0007194417131946 59.999726820601204, 0.0005995347609987 59.999726820601204, 0.0004796278087773 59.999726820601204, 0.0003597208566068 59.999726820601204, 0.0002398139044109 59.999726820601204, 0.0001199069521896 59.999726820601204, -2.5444437451708134e-14 59.999726820601204, -0.0001199069522214 59.99972682060118, -0.0002398139044173 59.99972682060118, -0.0003597208566577 59.99972682060118, -0.0004796278088536 59.99972682060118, -0.0005995347610495 59.99972682060118, -0.0007194417132455 59.99972682060118, -0.0008393486654414 59.99972682060118, -0.0009592556176373 59.99972682060118, -0.0010791625698714 59.99972682060118, -0.00095925817369 59.99980877167686, -0.0008393531385099 59.99989072273582, -0.0007194474643499 59.999972673778025, -0.0005995411511719 60.00005462480356, -0.0004796341989887 60.00013657581236, -0.000359726607813 60.00021852680445, -0.0002398183775685 60.000300477779845, -0.0001199095082996 60.00038242873853, -2.5444437451708134e-14 60.00046437968051))",N11212221211122212,17,north_polar,dart,"(np.float64(6.3611093629270335e-15), np.float64(60.00009560031004))",4948.287792155448,4948.287792171718,-1.6269950720015913e-08
123,"POLYGON ((-2.5444437451708134e-14 60.00046437968051, 0.0002398183775494 60.000300477779845, 0.0004796341989696 60.00013657581236, 0.0007194474643117 59.99997267377804, 0.000959258173671 59.99980877167686, 0.001199066327022 59.99964486950882, 0.0014388719243966 59.99948096727397, 0.0016786749659092 59.999317064972246, 0.0019184754515027 59.9991531626037, 0.0021582733812724 59.99898926016832, 0.0019184652277878 59.99898926016832, 0.0016786570743095 59.99898926016832, 0.0014388489208504 59.99898926016832, 0.0011990407673721 59.99898926016832, 0.0009592326138939 59.99898926016832, 0.0007194244604156 59.99898926016832, 0.0004796163069183 59.99898926016832, 0.0002398081534782 59.99898926016832, -1.90833280887811e-14 59.99898926016832, -0.0002398081534719 59.998989260168294, -0.0004796163069692 59.998989260168294, -0.0007194244604284 59.998989260168294, -0.0009592326138875 59.998989260168294, -0.0011990407673912 59.998989260168294, -0.0014388489208885 59.998989260168294, -0.0016786570743477 59.998989260168294, -0.0019184652278068 59.998989260168294, -0.0021582733813042 59.998989260168294, -0.0019184754515027 59.99915316260371, -0.0016786749658774 59.999317064972274, -0.0014388719244156 59.99948096727397, -0.0011990663270283 59.99964486950884, -0.00095925817369 59.99980877167686, -0.0007194474643499 59.999972673778025, -0.0004796341989887 60.00013657581236, -0.0002398183775685 60.000300477779845, -2.5444437451708134e-14 60.00046437968051))",N1121222121112221,16,north_polar,dart,"(np.float64(-2.5444437451708134e-14), np.float64(59.999726820601204))",19793.151168621793,19793.151169380802,-7.590097084175795e-07
124,"POLYGON ((-1.2722218725854067e-14 60.001939493778494, 0.0004796572049649 60.00161169111351, 0.0009593041846373 60.00128388818117, 0.0014389409394625 60.00095608498139, 0.0019185674695805 60.00062828151434, 0.0023981837754365 60.00030047777987, 0.0028777898573486 59.99997267377804, 0.0033573857156221 59.99964486950884, 0.0038369713505751 59.999317064972274, 0.0043165467625638 59.99898926016832, 0.003836930455601 59.99898926016832, 0.0033573141486636 59.99898926016832, 0.002877697841688 59.99898926016832, 0.0023980815347506 59.99898926016832, 0.0019184652277878 59.99898926016832, 0.0014388489208313 59.99898926016832, 0.0009592326138939 59.99898926016832, 0.0004796163069183 59.99898926016832, -4.4527765540489235e-14 59.99898926016832, -0.000479616307001 59.99898926016827, -0.0009592326139193 59.99898926016827, -0.0014388489209203 59.99898926016827, -0.0019184652278386 59.99898926016827, -0.0023980815347951 59.99898926016827, -0.0028776978417516 59.99898926016827, -0.0033573141487145 59.99898926016827, -0.0038369304556709 59.99898926016827, -0.0043165467626274 59.99898926016827, -0.0038369713506451 59.999317064972246, -0.0033573857157048 59.99964486950879, -0.0028777898574186 59.99997267377802, -0.0023981837755192 60.00030047777983, -0.0019185674696632 60.00062828151429, -0.0014389409395007 60.000956084981375, -0.0009593041847391 60.001283888181106, -0.0004796572050158 60.00161169111348, -1.2722218725854067e-14 60.001939493778494))",N112122212111222,15,north_polar,dart,"(np.float64(-2.5444437451708134e-14), np.float64(60.00046437968051))",79172.60467448717,79172.60467641888,-1.931708538904786e-06
125,"POLYGON ((-1.2722218725854067e-14 60.001939493778494, 0.0009593041846882 60.001283888181135, 0.0019185674696123 60.00062828151432, 0.0028777898573995 59.99997267377802, 0.003836971350626 59.999317064972246, 0.0047961119518935 59.998661455096965, 0.0057552116638737 59.99800584415212, 0.006714270489181 59.99735023213769, 0.0076732884303853 59.99669461905368, 0.0086322654901201 59.99603900490002, 0.0076731248801251 59.99603900490002, 0.0067139842700984 59.99603900490002, 0.005754843660078 59.99603900490002, 0.0047957030500575 59.99603900490002, 0.0038365624400562 59.99603900490002, 0.0028774218300612 59.99603900490002, 0.0019182812200154 59.99603900490002, 0.0009591406100141 59.99603900490002, 1.90833280887811e-14 59.99603900490002, -0.0009591406100013 59.996039004900034, -0.0019182812200217 59.996039004900034, -0.0028774218300422 59.996039004900034, -0.0038365624400626 59.996039004900034, -0.0047957030500448 59.996039004900034, -0.0057548436600652 59.996039004900034, -0.0067139842700856 59.996039004900034, -0.0076731248801061 59.996039004900034, -0.0086322654901265 59.996039004900034, -0.0076732884304044 59.99669461905368, -0.0067142704892192 59.997350232137684, -0.0057552116638992 59.99800584415212, -0.0047961119519253 59.998661455096965, -0.0038369713506451 59.999317064972246, -0.0028777898574186 59.99997267377802, -0.0019185674696314 60.00062828151432, -0.0009593041847073 60.001283888181135, -1.2722218725854067e-14 60.001939493778494))",N11212221211122,14,north_polar,dart,"(np.float64(-4.4527765540489235e-14), np.float64(59.99898926016832))",316690.4186979487,316690.41870186443,-3.915745764970779e-06
126,"POLYGON ((-1.2722218725854067e-14 60.001939493778494, 0.0019185674696123 60.00062828151432, 0.003836971350626 59.999317064972246, 0.0057552116638737 59.99800584415212, 0.0076732884303853 59.99669461905368, 0.0095912016709744 59.99538338967676, 0.0115089514066388 59.99407215602105, 0.0134265376582368 59.992760918086404, 0.0153439604466963 59.99144967587259, 0.01726121979285 59.99013842937941, 0.0153433064825369 59.99013842937941, 0.0134253931722046 59.99013842937941, 0.0115074798619106 59.99013842937941, 0.0095895665515784 59.99013842937941, 0.0076716532412653 59.99013842937941, 0.005753739930933 59.99013842937941, 0.003835826620639 59.99013842937941, 0.0019179133103068 59.99013842937941, -6.3611093629270335e-15 59.99013842937941, -0.0019179133102877 59.99013842937941, -0.0038358266206199 59.99013842937941, -0.0057537399309521 59.99013842937941, -0.0076716532412843 59.99013842937941, -0.0095895665515784 59.99013842937941, -0.0115074798619106 59.99013842937941, -0.0134253931722046 59.99013842937941, -0.0153433064825369 59.99013842937941, -0.0172612197928691 59.99013842937941, -0.0153439604466963 59.991449675872616, -0.0134265376582431 59.99276091808642, -0.011508951406677 59.99407215602105, -0.0095912016710062 59.99538338967673, -0.0076732884304044 59.99669461905368, -0.0057552116638992 59.99800584415212, -0.0038369713506451 59.999317064972246, -0.0019185674696314 60.00062828151432, -1.2722218725854067e-14 60.001939493778494))",N1121222121112,13,north_polar,dart,"(np.float64(1.90833280887811e-14), np.float64(59.99603900490002))",1266761.6747917947,1266761.6747931393,-1.3445969671010971e-06
127,"POLYGON ((-1.2722218725854067e-14 60.001939493778494, 0.003836971350626 59.999317064972246, 0.0076732884303853 59.99669461905368, 0.0115089514066388 59.99407215602105, 0.0153439604466963 59.99144967587259, 0.0191783157177023 59.98882717860659, 0.0230120173868522 59.98620466422129, 0.0268450656212588 59.98358213271494, 0.0306774605879966 59.980959584085774, 0.0345092024539874 59.97833701833207, 0.0306748466257609 59.97833701833207, 0.0268404907975472 59.97833701833207, 0.0230061349693207 59.97833701833207, 0.0191717791411069 59.97833701833207, 0.0153374233128805 59.97833701833207, 0.0115030674846667 59.97833701833207, 0.0076687116564402 59.97833701833207, 0.0038343558282074 59.97833701833207, 0 59.97833701833207, -0.0038343558282074 59.97833701833207, -0.0076687116564593 59.97833701833207, -0.0115030674846667 59.97833701833207, -0.0153374233128805 59.97833701833207, -0.0191717791410878 59.97833701833207, -0.0230061349693398 59.97833701833207, -0.0268404907975472 59.97833701833207, -0.0306748466257609 59.97833701833207, -0.0345092024540128 59.97833701833207, -0.0306774605880157 59.980959584085774, -0.026845065621297 59.98358213271493, -0.0230120173868713 59.98620466422129, -0.0191783157177214 59.98882717860659, -0.0153439604466963 59.991449675872616, -0.011508951406677 59.99407215602105, -0.0076732884304044 59.99669461905368, -0.0038369713506451 59.999317064972246, -1.2722218725854067e-14 60.001939493778494))",N112122212111,12,north_polar,dart,"(np.float64(4.4527765540489235e-14), np.float64(59.99013842937938))",5067046.699167179,5067046.699187298,-2.0119361579418182e-05
128,"POLYGON ((6.3611093629270335e-15 60.025540583268416, 0.0076791808873441 60.020296016423956, 0.0153557413410734 60.01505138118606, 0.0230296827021668 60.009806677540766, 0.030701006310764 60.00456190547416, 0.0383697135061519 59.999317064972246, 0.0460358056265934 59.99407215602105, 0.0536992840095563 59.98882717860659, 0.0613601499914715 59.98358213271494, 0.0690184049079811 59.97833701833207, 0.0613496932515409 59.97833701833207, 0.0536809815951007 59.97833701833207, 0.0460122699386604 59.97833701833207, 0.0383435582822202 59.97833701833207, 0.0306748466257609 59.97833701833207, 0.0230061349693207 59.97833701833207, 0.0153374233128805 59.97833701833207, 0.0076687116564402 59.97833701833207, 0 59.97833701833207, -0.0076687116564593 59.97833701833207, -0.0153374233128805 59.97833701833207, -0.0230061349693398 59.97833701833207, -0.0306748466257609 59.97833701833207, -0.0383435582822202 59.97833701833207, -0.0460122699386414 59.97833701833207, -0.0536809815951007 59.97833701833207, -0.06134969325156 59.97833701833207, -0.0690184049079811 59.97833701833207, -0.0613601499914842 59.98358213271493, -0.0536992840095563 59.98882717860659, -0.0460358056266124 59.99407215602105, -0.0383697135061519 59.999317064972246, -0.030701006310764 60.00456190547416, -0.0230296827021478 60.009806677540766, -0.0153557413410734 60.01505138118606, -0.0076791808873759 60.020296016423934, 6.3611093629270335e-15 60.025540583268416))",N11212221211,11,north_polar,dart,"(np.float64(-1.2722218725854067e-14), np.float64(60.001939493778494))",20268186.796668716,20268186.796705585,-3.6869198083877563e-05
129,"POLYGON ((0 60.072738609468324, 0.0153793574846165 60.06225063733677, 0.0307482063546654 60.05176239207816, 0.0461065573770815 60.041273873580934, 0.0614544213042322 60.03078508173342, 0.076791808873702 60.020296016423956, 0.0921187308086228 60.009806677540766, 0.1074351978172099 59.999317064972246, 0.1227412205932642 59.98882717860659, 0.1380368098159622 59.97833701833207, 0.1226993865030818 59.97833701833207, 0.1073619631902013 59.97833701833207, 0.0920245398773209 59.97833701833207, 0.0766871165644213 59.97833701833207, 0.06134969325156 59.97833701833207, 0.0460122699386795 59.97833701833207, 0.0306748466257991 59.97833701833207, 0.0153374233128995 59.97833701833207, 1.90833280887811e-14 59.97833701833207, -0.0153374233128614 59.97833701833208, -0.0306748466257418 59.97833701833208, -0.0460122699386223 59.97833701833208, -0.0613496932515472 59.97833701833208, -0.0766871165643832 59.97833701833208, -0.0920245398772636 59.97833701833208, -0.1073619631901441 59.97833701833208, -0.1226993865030691 59.97833701833208, -0.1380368098159495 59.97833701833208, -0.1227412205932514 59.988827178606606, -0.1074351978171654 59.999317064972274, -0.0921187308085719 60.009806677540794, -0.076791808873702 60.020296016423956, -0.0614544213042131 60.03078508173344, -0.0461065573770369 60.041273873580955, -0.0307482063546209 60.05176239207818, -0.0153793574846165 60.06225063733677, 0 60.072738609468324))",N1121222121,10,north_polar,dart,"(np.float64(6.3611093629270335e-15), np.float64(60.025540583268416))",81072747.18667486,81072747.18674056,-6.569921970367432e-05
130,"POLYGON ((6.3611093629270335e-15 60.16711808634528, 0.0308430431802581 60.14614677620536, 0.0616438356164301 60.125174377126484, 0.0924024640656892 60.104200888216894, 0.1231190150478566 60.083226308584486, 0.1537935748461774 60.06225063733677, 0.184426229508205 60.041273873580934, 0.2150170648463732 60.020296016423956, 0.2455661664392879 59.999317064972246, 0.2760736196318863 59.97833701833207, 0.2453987730061254 59.97833701833207, 0.2147239263803454 59.97833701833207, 0.1840490797546036 59.97833701833207, 0.1533742331288236 59.97833701833207, 0.1226993865030627 59.97833701833207, 0.0920245398772827 59.97833701833207, 0.0613496932515409 59.97833701833207, 0.0306748466257609 59.97833701833207, 0 59.97833701833207, -0.0306748466257609 59.97833701833207, -0.06134969325156 59.97833701833207, -0.0920245398772827 59.97833701833207, -0.1226993865030818 59.97833701833207, -0.1533742331288427 59.97833701833207, -0.1840490797546036 59.97833701833207, -0.2147239263803645 59.97833701833207, -0.2453987730061254 59.97833701833207, -0.2760736196318863 59.97833701833207, -0.2455661664392879 59.999317064972246, -0.215017064846405 60.020296016423934, -0.184426229508205 60.041273873580934, -0.1537935748461902 60.06225063733675, -0.1231190150478694 60.08322630858447, -0.0924024640656892 60.104200888216894, -0.0616438356164428 60.12517437712648, -0.0308430431802581 60.14614677620536, 6.3611093629270335e-15 60.16711808634528))",N112122212,9,north_polar,dart,"(np.float64(-2.5444437451708134e-14), np.float64(60.072738609468324))",324290988.74669945,324290988.7467763,-7.683038711547852e-05
131,"POLYGON ((6.3611093629270335e-15 60.16711808634528, 0.0616438356164301 60.125174377126484, 0.1231190150478566 60.083226308584486, 0.184426229508205 60.041273873580934, 0.2455661664392879 59.999317064972246, 0.3065395095367657 59.957355875609295, 0.3673469387754757 59.91539029833762, 0.4279891304347814 59.8734203259973, 0.4884667571234575 59.83144595142312, 0.5487804878048474 59.78946716744424, 0.4878048780487413 59.78946716744424, 0.4268292682926606 59.78946716744424, 0.3658536585365544 59.78946716744424, 0.3048780487804673 59.78946716744424, 0.2439024390243611 59.78946716744424, 0.182926829268274 59.78946716744424, 0.1219512195121678 59.78946716744424, 0.0609756097560616 59.78946716744424, -2.5444437451708134e-14 59.78946716744424, -0.0609756097561125 59.78946716744423, -0.1219512195121996 59.78946716744423, -0.1829268292683249 59.78946716744423, -0.243902439024412 59.78946716744423, -0.3048780487804991 59.78946716744423, -0.3658536585365798 59.78946716744423, -0.4268292682927114 59.78946716744423, -0.4878048780487922 59.78946716744423, -0.5487804878048793 59.78946716744423, -0.4884667571234448 59.831445951423134, -0.4279891304347814 59.8734203259973, -0.3673469387755075 59.9153902983376, -0.3065395095367784 59.95735587560928, -0.2455661664392879 59.999317064972246, -0.184426229508205 60.041273873580934, -0.1231190150478694 60.08322630858447, -0.061643835616411 60.1251743771265, 6.3611093629270335e-15 60.16711808634528))",N11212221,8,north_polar,dart,"(np.float64(0.0), np.float64(59.97833701833207))",1297163954.9867978,1297163954.9867132,8.463859558105469e-05
132,"POLYGON ((-1.2722218725854067e-14 60.54441647494063, 0.1246537396121911 60.46060258831934, 0.2486187845303661 60.3767714920563, 0.3719008264462785 60.292923129364894, 0.4945054945055077 60.20905744337378, 0.6164383561643707 60.125174377126484, 0.7377049180327944 60.041273873580934, 0.8583106267029771 59.957355875609295, 0.9782608695652137 59.8734203259973, 1.0975609756097269 59.78946716744424, 0.9756097560975335 59.78946716744424, 0.8536585365853402 59.78946716744424, 0.731707317073147 59.78946716744424, 0.6097560975609346 59.78946716744424, 0.4878048780487413 59.78946716744424, 0.3658536585365544 59.78946716744424, 0.2439024390243611 59.78946716744424, 0.1219512195121678 59.78946716744424, -2.5444437451708134e-14 59.78946716744424, -0.1219512195121996 59.78946716744423, -0.243902439024412 59.78946716744423, -0.3658536585365798 59.78946716744423, -0.4878048780487922 59.78946716744423, -0.6097560975610046 59.78946716744423, -0.7317073170731787 59.78946716744423, -0.8536585365853911 59.78946716744423, -0.9756097560975653 59.78946716744423, -1.0975609756097777 59.78946716744423, -0.9782608695652328 59.8734203259973, -0.8583106267030088 59.95735587560928, -0.7377049180328135 60.041273873580934, -0.6164383561643771 60.1251743771265, -0.4945054945054823 60.20905744337382, -0.3719008264462976 60.292923129364894, -0.2486187845303979 60.3767714920563, -0.1246537396122165 60.46060258831934, -1.2722218725854067e-14 60.54441647494063))",N1121222,7,north_polar,dart,"(np.float64(6.3611093629270335e-15), np.float64(60.16711808634528))",5188655819.947191,5188655819.946433,0.0007581710815429688
133,"POLYGON ((-1.2722218725854067e-14 60.54441647494063, 0.2486187845303661 60.3767714920563, 0.4945054945055077 60.20905744337378, 0.7377049180327944 60.041273873580934, 0.9782608695652137 59.8734203259973, 1.2162162162162062 59.70549634256219, 1.4516129032257998 59.53750146382243, 1.6844919786096104 59.36943522892026, 1.9148936170212583 59.20129717558086, 2.142857142857113 59.03308684010004, 1.9047619047618805 59.03308684010004, 1.6666666666666288 59.03308684010004, 1.428571428571396 59.03308684010004, 1.1904761904761634 59.03308684010004, 0.9523809523809307 59.03308684010004, 0.714285714285679 59.03308684010004, 0.4761904761904462 59.03308684010004, 0.2380952380952136 59.03308684010004, -1.90833280887811e-14 59.03308684010004, -0.2380952380952454 59.033086840100026, -0.476190476190478 59.033086840100026, -0.7142857142857107 59.033086840100026, -0.9523809523809434 59.033086840100026, -1.190476190476176 59.033086840100026, -1.428571428571447 59.033086840100026, -1.6666666666666796 59.033086840100026, -1.9047619047619122 59.033086840100026, -2.142857142857145 59.033086840100026, -1.91489361702129 59.20129717558085, -1.6844919786096042 59.369435228920274, -1.451612903225819 59.53750146382243, -1.2162162162162253 59.70549634256219, -0.9782608695652328 59.8734203259973, -0.7377049180327689 60.041273873580955, -0.4945054945054823 60.20905744337382, -0.2486187845303979 60.3767714920563, -1.2722218725854067e-14 60.54441647494063))",N112122,6,north_polar,dart,"(np.float64(-2.5444437451708134e-14), np.float64(59.78946716744424))",20754623279.788765,20754623279.783916,0.004848480224609375
134,"POLYGON ((-1.2722218725854067e-14 60.54441647494063, 0.4945054945054632 60.20905744337382, 0.978260869565182 59.87342032599733, 1.4516129032257998 59.53750146382243, 1.9148936170212583 59.20129717558086, 2.368421052631541 58.86480375733167, 2.812499999999965 58.52801748206219, 3.247422680412359 58.190934599282656, 3.6734693877550746 57.8535513346144, 4.090909090909063 57.51586388937132, 3.6363636363635976 57.51586388937132, 3.1818181818181572 57.51586388937132, 2.727272727272692 57.51586388937132, 2.2727272727272454 57.51586388937132, 1.8181818181817861 57.51586388937132, 1.3636363636363396 57.51586388937132, 0.909090909090874 57.51586388937132, 0.4545454545454338 57.51586388937132, -3.180554681463517e-14 57.51586388937132, -0.4545454545454783 57.5158638893713, -0.9090909090909248 57.5158638893713, -1.363636363636403 57.5158638893713, -1.8181818181818497 57.5158638893713, -2.272727272727296 57.5158638893713, -2.7272727272727364 57.5158638893713, -3.181818181818221 57.5158638893713, -3.636363636363661 57.5158638893713, -4.090909090909108 57.5158638893713, -3.6734693877551194 57.85355133461437, -3.247422680412391 58.190934599282656, -2.8125000000000093 58.528017482062175, -2.3684210526316045 58.864803757331636, -1.91489361702129 59.20129717558085, -1.451612903225838 59.537501463822416, -0.9782608695652328 59.8734203259973, -0.4945054945055268 60.20905744337378, -1.2722218725854067e-14 60.54441647494063))",N11212,5,north_polar,dart,"(np.float64(-1.90833280887811e-14), np.float64(59.03308684010004))",83018493119.15506,83018493119.1216,0.0334625244140625
135,"POLYGON ((-1.2722218725854067e-14 60.54441647494063, 0.9782608695652137 59.8734203259973, 1.9148936170212583 59.20129717558086, 2.8124999999999902 58.528017482062175, 3.6734693877550746 57.8535513346144, 4.5 57.17786844013497, 5.294117647058802 56.50093810974839, 6.0576923076922995 55.82272924486889, 6.792452830188655 55.14321032280281, 7.499999999999985 54.462349381867746, 6.6666666666666545 54.462349381867746, 5.833333333333318 54.462349381867746, 4.999999999999988 54.462349381867746, 4.166666666666658 54.462349381867746, 3.3333333333333273 54.462349381867746, 2.4999999999999907 54.462349381867746, 1.6666666666666605 54.462349381867746, 0.8333333333333303 54.462349381867746, -6.3611093629270335e-15 54.462349381867746, -0.833333333333343 54.462349381867746, -1.6666666666666605 54.462349381867746, -2.5000000000000098 54.462349381867746, -3.3333333333333273 54.462349381867746, -4.166666666666677 54.462349381867746, -4.999999999999988 54.462349381867746, -5.8333333333333375 54.462349381867746, -6.6666666666666545 54.462349381867746, -7.500000000000004 54.462349381867746, -6.792452830188687 55.143210322802794, -6.057692307692318 55.82272924486889, -5.294117647058834 56.500938109748375, -4.500000000000012 57.17786844013497, -3.6734693877551194 57.85355133461437, -2.8125000000000093 58.528017482062175, -1.91489361702129 59.20129717558085, -0.9782608695652328 59.8734203259973, -1.2722218725854067e-14 60.54441647494063))",N1121,4,north_polar,dart,"(np.float64(-3.180554681463517e-14), np.float64(57.51586388937132))",332073972476.62024,332073972476.4375,0.1827392578125
136,"POLYGON ((1.90833280887811e-14 66.53737405253989, 2.3684210526316045 65.21224312721066, 4.500000000000032 63.88350187651345, 6.428571428571454 62.55093305481137, 8.181818181818208 61.21431480751901, 9.782608695652195 59.8734203259973, 11.250000000000012 58.528017482062175, 12.600000000000017 57.17786844013497, 13.84615384615386 55.82272924486889, 15.000000000000009 54.462349381867746, 13.333333333333341 54.462349381867746, 11.66666666666668 54.462349381867746, 10.000000000000014 54.462349381867746, 8.333333333333353 54.462349381867746, 6.6666666666666865 54.462349381867746, 5.000000000000026 54.462349381867746, 3.3333333333333592 54.462349381867746, 1.6666666666666923 54.462349381867746, 1.2722218725854067e-14 54.462349381867746, -1.6666666666666479 54.46234938186776, -3.333333333333315 54.46234938186776, -4.999999999999975 54.46234938186776, -6.666666666666642 54.46234938186776, -8.333333333333309 54.46234938186776, -9.99999999999997 54.46234938186776, -11.666666666666636 54.46234938186776, -13.333333333333316 54.46234938186776, -14.999999999999982 54.46234938186776, -13.846153846153815 55.822729244868924, -12.599999999999973 57.177868440135, -11.249999999999975 58.52801748206219, -9.78260869565215 59.87342032599733, -8.181818181818151 61.21431480751904, -6.428571428571403 62.55093305481138, -4.4999999999999805 63.88350187651348, -2.3684210526315477 65.21224312721067, 1.90833280887811e-14 66.53737405253989))",N112,3,north_polar,dart,"(np.float64(2.5444437451708134e-14), np.float64(60.54441647494063))",1328295889906.481,1328295889905.5881,0.892822265625
