,geometry,cell_suid,resolution,cell_region,ellipsoidal_shape,nucleus,theoretical_area,calculated_area,error
125,"POLYGON ((-1.2722218725854067e-14 60.00193949226967, 0.0009593041846882 60.00128388667224, 0.0019185674696123 60.00062828000539, 0.0028777898573995 59.999972672269024, 0.003836971350626 59.99931706346319, 0.0047961119518935 59.99866145358785, 0.0057552116638737 59.99800584264296, 0.006714270489181 59.997350230628484, 0.0076732884303853 59.9966946175444, 0.0086322654901201 59.996039003390685, 0.0076731248801251 59.996039003390685, 0.0067139842700984 59.996039003390685, 0.005754843660078 59.996039003390685, 0.0047957030500575 59.996039003390685, 0.0038365624400562 59.996039003390685, 0.0028774218300612 59.996039003390685, 0.0019182812200154 59.996039003390685, 0.0009591406100141 59.996039003390685, 1.90833280887811e-14 59.996039003390685, -0.0009591406100013 59.99603900339069, -0.0019182812200217 59.99603900339069, -0.0028774218300422 59.99603900339069, -0.0038365624400626 59.99603900339069, -0.0047957030500448 59.99603900339069, -0.0057548436600652 59.99603900339069, -0.0067139842700856 59.99603900339069, -0.0076731248801061 59.99603900339069, -0.0086322654901265 59.99603900339069, -0.0076732884304044 59.9966946175444, -0.0067142704892192 59.99735023062847, -0.0057552116638992 59.99800584264296, -0.0047961119519253 59.99866145358785, -0.0038369713506451 59.99931706346319, -0.0028777898574186 59.999972672269024, -0.0019185674696314 60.00062828000539, -0.0009593041847073 60.00128388667224, -1.2722218725854067e-14 60.00193949226967))",N11212221211122,14,north_polar,dart,"(np.float64(-4.4527765540489235e-14), np.float64(59.99898925865925))",316690.4186979487,316690.4187426355,-4.468683619052172e-05
126,"POLYGON ((-1.2722218725854067e-14 60.00193949226967, 0.0019185674696123 60.00062828000539, 0.003836971350626 59.99931706346319, 0.0057552116638737 59.99800584264296, 0.0076732884303853 59.9966946175444, 0.0095912016709744 59.99538338816737, 0.0115089514066388 59.99407215451156, 0.0134265376582368 59.9927609165768, 0.0153439604466963 59.99144967436287, 0.01726121979285 59.99013842786958, 0.0153433064825369 59.99013842786958, 0.0134253931722046 59.99013842786958, 0.0115074798619106 59.99013842786958, 0.0095895665515784 59.99013842786958, 0.0076716532412653 59.99013842786958, 0.005753739930933 59.99013842786958, 0.003835826620639 59.99013842786958, 0.0019179133103068 59.99013842786958, -6.3611093629270335e-15 59.99013842786958, -0.0019179133102877 59.99013842786958, -0.0038358266206199 59.99013842786958, -0.0057537399309521 59.99013842786958, -0.0076716532412843 59.99013842786958, -0.0095895665515784 59.99013842786958, -0.0115074798619106 59.99013842786958, -0.0134253931722046 59.99013842786958, -0.0153433064825369 59.99013842786958, -0.0172612197928691 59.99013842786958, -0.0153439604466963 59.9914496743629, -0.0134265376582431 59.992760916576806, -0.011508951406677 59.99407215451156, -0.0095912016710062 59.99538338816735, -0.0076732884304044 59.9966946175444, -0.0057552116638992 59.99800584264296, -0.0038369713506451 59.99931706346319, -0.0019185674696314 60.00062828000539, -1.2722218725854067e-14 60.00193949226967))",N1121222121112,13,north_polar,dart,"(np.float64(1.90833280887811e-14), np.float64(59.996039003390685))",1266761.6747917947,1266761.6749500586,-0.00015826383605599403
127,"POLYGON ((-1.2722218725854067e-14 60.00193949226967, 0.003836971350626 59.99931706346319, 0.0076732884303853 59.9966946175444, 0.0115089514066388 59.99407215451156, 0.0153439604466963 59.99144967436287, 0.0191783157177023 59.988827177096645, 0.0230120173868522 59.986204662711124, 0.0268450656212588 59.98358213120455, 0.0306774605879966 59.98095958257515, 0.0345092024539874 59.97833701682123, 0.0306748466257609 59.97833701682123, 0.0268404907975472 59.97833701682123, 0.0230061349693207 59.97833701682123, 0.0191717791411069 59.97833701682123, 0.0153374233128805 59.97833701682123, 0.0115030674846667 59.97833701682123, 0.0076687116564402 59.97833701682123, 0.0038343558282074 59.97833701682123, 0 59.97833701682123, -0.0038343558282074 59.97833701682123, -0.0076687116564593 59.97833701682123, -0.0115030674846667 59.97833701682123, -0.0153374233128805 59.97833701682123, -0.0191717791410878 59.97833701682123, -0.0230061349693398 59.97833701682123, -0.0268404907975472 59.97833701682123, -0.0306748466257609 59.97833701682123, -0.0345092024540128 59.97833701682123, -0.0306774605880157 59.98095958257515, -0.026845065621297 59.983582131204535, -0.0230120173868713 59.986204662711124, -0.0191783157177214 59.988827177096645, -0.0153439604466963 59.9914496743629, -0.011508951406677 59.99407215451156, -0.0076732884304044 59.9966946175444, -0.0038369713506451 59.99931706346319, -1.2722218725854067e-14 60.00193949226967))",N112122212111,12,north_polar,dart,"(np.float64(4.4527765540489235e-14), np.float64(59.99013842786956))",5067046.699167179,5067046.699827319,-0.0006601400673389435
128,"POLYGON ((6.3611093629270335e-15 60.0255405817616, 0.0076791808873441 60.020296014916696, 0.0153557413410734 60.01505137967836, 0.0230296827021668 60.00980667603261, 0.030701006310764 60.00456190396556, 0.0383697135061519 59.99931706346319, 0.0460358056265934 59.99407215451156, 0.0536992840095563 59.988827177096645, 0.0613601499914715 59.98358213120455, 0.0690184049079811 59.97833701682123, 0.0613496932515409 59.97833701682123, 0.0536809815951007 59.97833701682123, 0.0460122699386604 59.97833701682123, 0.0383435582822202 59.97833701682123, 0.0306748466257609 59.97833701682123, 0.0230061349693207 59.97833701682123, 0.0153374233128805 59.97833701682123, 0.0076687116564402 59.97833701682123, 0 59.97833701682123, -0.0076687116564593 59.97833701682123, -0.0153374233128805 59.97833701682123, -0.0230061349693398 59.97833701682123, -0.0306748466257609 59.97833701682123, -0.0383435582822202 59.97833701682123, -0.0460122699386414 59.97833701682123, -0.0536809815951007 59.97833701682123, -0.06134969325156 59.97833701682123, -0.0690184049079811 59.97833701682123, -0.0613601499914842 59.983582131204535, -0.0536992840095563 59.988827177096645, -0.0460358056266124 59.99407215451156, -0.0383697135061519 59.99931706346319, -0.030701006310764 60.00456190396556, -0.0230296827021478 60.00980667603261, -0.0153557413410734 60.01505137967836, -0.0076791808873759 60.02029601491667, 6.3611093629270335e-15 60.0255405817616))",N11212221211,11,north_polar,dart,"(np.float64(-1.2722218725854067e-14), np.float64(60.00193949226967))",20268186.796668716,20268186.79930846,-0.0026397444307804108
129,"POLYGON ((0 60.07273860796554, 0.0153793574846165 60.06225063583308, 0.0307482063546654 60.05176239057358, 0.0461065573770815 60.041273872075465, 0.0614544213042322 60.03078508022704, 0.076791808873702 60.020296014916696, 0.0921187308086228 60.00980667603261, 0.1074351978172099 59.99931706346319, 0.1227412205932642 59.988827177096645, 0.1380368098159622 59.97833701682123, 0.1226993865030818 59.97833701682123, 0.1073619631902013 59.97833701682123, 0.0920245398773209 59.97833701682123, 0.0766871165644213 59.97833701682123, 0.06134969325156 59.97833701682123, 0.0460122699386795 59.97833701682123, 0.0306748466257991 59.97833701682123, 0.0153374233128995 59.97833701682123, 1.90833280887811e-14 59.97833701682123, -0.0153374233128614 59.97833701682124, -0.0306748466257418 59.97833701682124, -0.0460122699386223 59.97833701682124, -0.0613496932515472 59.97833701682124, -0.0766871165643832 59.97833701682124, -0.0920245398772636 59.97833701682124, -0.1073619631901441 59.97833701682124, -0.1226993865030691 59.97833701682124, -0.1380368098159495 59.97833701682124, -0.1227412205932514 59.98882717709666, -0.1074351978171654 59.99931706346322, -0.0921187308085719 60.00980667603264, -0.076791808873702 60.020296014916696, -0.0614544213042131 60.03078508022707, -0.0461065573770369 60.041273872075486, -0.0307482063546209 60.0517623905736, -0.0153793574846165 60.06225063583308, 0 60.07273860796554))",N1121222121,10,north_polar,dart,"(np.float64(6.3611093629270335e-15), np.float64(60.0255405817616))",81072747.18667486,81072747.19721496,-0.010540097951889038
130,"POLYGON ((6.3611093629270335e-15 60.16711808485043, 0.0308430431802581 60.14614677470875, 0.0616438356164301 60.12517437562814, 0.0924024640656892 60.104200886716754, 0.1231190150478566 60.083226307082576, 0.1537935748461774 60.06225063583308, 0.184426229508205 60.041273872075465, 0.2150170648463732 60.020296014916696, 0.2455661664392879 59.99931706346319, 0.2760736196318863 59.97833701682123, 0.2453987730061254 59.97833701682123, 0.2147239263803454 59.97833701682123, 0.1840490797546036 59.97833701682123, 0.1533742331288236 59.97833701682123, 0.1226993865030627 59.97833701682123, 0.0920245398772827 59.97833701682123, 0.0613496932515409 59.97833701682123, 0.0306748466257609 59.97833701682123, 0 59.97833701682123, -0.0306748466257609 59.97833701682123, -0.06134969325156 59.97833701682123, -0.0920245398772827 59.97833701682123, -0.1226993865030818 59.97833701682123, -0.1533742331288427 59.97833701682123, -0.1840490797546036 59.97833701682123, -0.2147239263803645 59.97833701682123, -0.2453987730061254 59.97833701682123, -0.2760736196318863 59.97833701682123, -0.2455661664392879 59.99931706346319, -0.215017064846405 60.02029601491667, -0.184426229508205 60.041273872075465, -0.1537935748461902 60.06225063583307, -0.1231190150478694 60.08322630708257, -0.0924024640656892 60.104200886716754, -0.0616438356164428 60.12517437562813, -0.0308430431802581 60.14614677470875, 6.3611093629270335e-15 60.16711808485043))",N112122212,9,north_polar,dart,"(np.float64(-2.5444437451708134e-14), np.float64(60.07273860796554))",324290988.74669945,324290988.7888725,-0.042173027992248535
131,"POLYGON ((6.3611093629270335e-15 60.16711808485043, 0.0616438356164301 60.12517437562814, 0.1231190150478566 60.083226307082576, 0.184426229508205 60.041273872075465, 0.2455661664392879 59.99931706346319, 0.3065395095367657 59.957355874096635, 0.3673469387754757 59.915390296821364, 0.4279891304347814 59.873420324477415, 0.4884667571234575 59.83144594989958, 0.5487804878048474 59.789467165917046, 0.4878048780487413 59.789467165917046, 0.4268292682926606 59.789467165917046, 0.3658536585365544 59.789467165917046, 0.3048780487804673 59.789467165917046, 0.2439024390243611 59.789467165917046, 0.182926829268274 59.789467165917046, 0.1219512195121678 59.789467165917046, 0.0609756097560616 59.789467165917046, -2.5444437451708134e-14 59.789467165917046, -0.0609756097561125 59.78946716591703, -0.1219512195121996 59.78946716591703, -0.1829268292683249 59.78946716591703, -0.243902439024412 59.78946716591703, -0.3048780487804991 59.78946716591703, -0.3658536585365798 59.78946716591703, -0.4268292682927114 59.78946716591703, -0.4878048780487922 59.78946716591703, -0.5487804878048793 59.78946716591703, -0.4884667571234448 59.831445949899596, -0.4279891304347814 59.873420324477415, -0.3673469387755075 59.915390296821336, -0.3065395095367784 59.95735587409663, -0.2455661664392879 59.99931706346319, -0.184426229508205 60.041273872075465, -0.1231190150478694 60.08322630708257, -0.061643835616411 60.125174375628156, 6.3611093629270335e-15 60.16711808485043))",N11212221,8,north_polar,dart,"(np.float64(0.0), np.float64(59.97833701682123))",1297163954.9867978,1297163955.1574135,-0.17061567306518555
132,"POLYGON ((-1.2722218725854067e-14 60.54441647347678, 0.1246537396121911 60.460602586848715, 0.2486187845303661 60.37677149057883, 0.3719008264462785 60.29292312788055, 0.4945054945055077 60.20905744188246, 0.6164383561643707 60.12517437562814, 0.7377049180327944 60.041273872075465, 0.8583106267029771 59.957355874096635, 0.9782608695652137 59.873420324477415, 1.0975609756097269 59.789467165917046, 0.9756097560975335 59.789467165917046, 0.8536585365853402 59.789467165917046, 0.731707317073147 59.789467165917046, 0.6097560975609346 59.789467165917046, 0.4878048780487413 59.789467165917046, 0.3658536585365544 59.789467165917046, 0.2439024390243611 59.789467165917046, 0.1219512195121678 59.789467165917046, -2.5444437451708134e-14 59.789467165917046, -0.1219512195121996 59.78946716591703, -0.243902439024412 59.78946716591703, -0.3658536585365798 59.78946716591703, -0.4878048780487922 59.78946716591703, -0.6097560975610046 59.78946716591703, -0.7317073170731787 59.78946716591703, -0.8536585365853913 59.78946716591703, -0.9756097560975653 59.78946716591703, -1.0975609756097777 59.78946716591703, -0.9782608695652328 59.873420324477415, -0.8583106267030088 59.95735587409663, -0.7377049180328135 60.041273872075465, -0.6164383561643771 60.125174375628156, -0.4945054945054823 60.2090574418825, -0.3719008264462976 60.29292312788055, -0.2486187845303979 60.37677149057883, -0.1246537396122165 60.460602586848715, -1.2722218725854067e-14 60.54441647347678))",N1121222,7,north_polar,dart,"(np.float64(6.3611093629270335e-15), np.float64(60.16711808485043))",5188655819.947191,5188655820.622604,-0.6754131317138672
133,"POLYGON ((-1.2722218725854067e-14 60.54441647347678, 0.2486187845303661 60.37677149057883, 0.4945054945055077 60.20905744188246, 0.7377049180327944 60.041273872075465, 0.9782608695652137 59.873420324477415, 1.2162162162162062 59.7054963410276, 1.4516129032257998 59.537501462272836, 1.6844919786096104 59.36943522735536, 1.9148936170212583 59.20129717400033, 2.142857142857113 59.03308683850359, 1.9047619047618805 59.03308683850359, 1.6666666666666288 59.03308683850359, 1.428571428571396 59.03308683850359, 1.1904761904761634 59.03308683850359, 0.9523809523809307 59.03308683850359, 0.714285714285679 59.03308683850359, 0.4761904761904462 59.03308683850359, 0.2380952380952136 59.03308683850359, -1.90833280887811e-14 59.03308683850359, -0.2380952380952454 59.03308683850358, -0.476190476190478 59.03308683850358, -0.7142857142857107 59.03308683850358, -0.9523809523809434 59.03308683850358, -1.190476190476176 59.03308683850358, -1.428571428571447 59.03308683850358, -1.6666666666666796 59.03308683850358, -1.9047619047619122 59.03308683850358, -2.142857142857145 59.03308683850358, -1.91489361702129 59.20129717400032, -1.6844919786096044 59.369435227355375, -1.451612903225819 59.537501462272836, -1.2162162162162253 59.7054963410276, -0.9782608695652328 59.873420324477415, -0.7377049180327689 60.041273872075486, -0.4945054945054823 60.2090574418825, -0.2486187845303979 60.37677149057883, -1.2722218725854067e-14 60.54441647347678))",N112122,6,north_polar,dart,"(np.float64(-2.5444437451708134e-14), np.float64(59.789467165917046))",20754623279.788765,20754623282.60401,-2.81524658203125
134,"POLYGON ((-1.2722218725854067e-14 60.54441647347678, 0.4945054945054632 60.2090574418825, 0.978260869565182 59.87342032447744, 1.4516129032257998 59.537501462272836, 1.9148936170212583 59.20129717400033, 2.368421052631541 58.86480375571895, 2.812499999999965 58.52801748041598, 3.247422680412359 58.190934597601554, 3.6734693877550746 57.85355133289695, 4.090909090909063 57.51586388761599, 3.6363636363635976 57.51586388761599, 3.1818181818181572 57.51586388761599, 2.727272727272692 57.51586388761599, 2.2727272727272454 57.51586388761599, 1.8181818181817861 57.51586388761599, 1.3636363636363396 57.51586388761599, 0.909090909090874 57.51586388761599, 0.4545454545454338 57.51586388761599, -3.180554681463517e-14 57.51586388761599, -0.4545454545454783 57.515863887615986, -0.9090909090909248 57.515863887615986, -1.363636363636403 57.515863887615986, -1.8181818181818497 57.515863887615986, -2.272727272727296 57.515863887615986, -2.7272727272727364 57.515863887615986, -3.181818181818221 57.515863887615986, -3.636363636363661 57.515863887615986, -4.090909090909108 57.515863887615986, -3.6734693877551194 57.85355133289693, -3.247422680412391 58.190934597601554, -2.8125000000000093 58.528017480415976, -2.3684210526316045 58.86480375571891, -1.91489361702129 59.20129717400032, -1.451612903225838 59.53750146227282, -0.9782608695652328 59.873420324477415, -0.4945054945055268 60.20905744188246, -1.2722218725854067e-14 60.54441647347678))",N11212,5,north_polar,dart,"(np.float64(-1.90833280887811e-14), np.float64(59.03308683850359))",83018493119.15506,83018493131.45534,-12.300277709960938
135,"POLYGON ((-1.2722218725854067e-14 60.54441647347678, 0.9782608695652137 59.873420324477415, 1.9148936170212583 59.20129717400033, 2.8124999999999902 58.528017480415976, 3.6734693877550746 57.85355133289695, 4.5 57.17786843834022, 5.294117647058802 56.50093810786979, 6.0576923076922995 55.82272924289937, 6.792452830188655 55.14321032073478, 7.499999999999985 54.462349379693094, 6.6666666666666545 54.462349379693094, 5.833333333333318 54.462349379693094, 4.999999999999988 54.462349379693094, 4.166666666666658 54.462349379693094, 3.3333333333333273 54.462349379693094, 2.4999999999999907 54.462349379693094, 1.6666666666666605 54.462349379693094, 0.8333333333333303 54.462349379693094, -6.3611093629270335e-15 54.462349379693094, -0.8333333333333431 54.462349379693094, -1.6666666666666605 54.462349379693094, -2.5000000000000098 54.462349379693094, -3.3333333333333273 54.462349379693094, -4.166666666666677 54.462349379693094, -4.999999999999988 54.462349379693094, -5.8333333333333375 54.462349379693094, -6.6666666666666545 54.462349379693094, -7.500000000000004 54.462349379693094, -6.792452830188687 55.14321032073477, -6.057692307692318 55.82272924289937, -5.294117647058834 56.50093810786978, -4.500000000000012 57.17786843834022, -3.6734693877551194 57.85355133289693, -2.8125000000000093 58.528017480415976, -1.91489361702129 59.20129717400032, -0.9782608695652328 59.873420324477415, -1.2722218725854067e-14 60.54441647347678))",N1121,4,north_polar,dart,"(np.float64(-3.180554681463517e-14), np.float64(57.51586388761599))",332073972476.62024,332073972536.14307,-59.5228271484375
136,"POLYGON ((1.90833280887811e-14 66.53737405144089, 2.3684210526316045 65.21224312604559, 4.500000000000032 63.88350187527588, 6.428571428571454 62.55093305349244, 8.181818181818208 61.21431480610705, 9.782608695652195 59.873420324477415, 11.250000000000012 58.528017480415976, 12.600000000000017 57.17786843834022, 13.84615384615386 55.82272924289937, 15.000000000000009 54.462349379693094, 13.333333333333341 54.462349379693094, 11.66666666666668 54.462349379693094, 10.000000000000014 54.462349379693094, 8.333333333333353 54.462349379693094, 6.6666666666666865 54.462349379693094, 5.000000000000026 54.462349379693094, 3.3333333333333592 54.462349379693094, 1.6666666666666923 54.462349379693094, 1.2722218725854067e-14 54.462349379693094, -1.6666666666666479 54.46234937969311, -3.333333333333315 54.46234937969311, -4.999999999999975 54.46234937969311, -6.666666666666642 54.46234937969311, -8.333333333333309 54.46234937969311, -9.99999999999997 54.46234937969311, -11.666666666666636 54.46234937969311, -13.333333333333316 54.46234937969311, -14.999999999999982 54.46234937969311, -13.846153846153815 55.822729242899406, -12.599999999999973 57.17786843834026, -11.249999999999977 58.52801748041598, -9.78260869565215 59.87342032447744, -8.181818181818151 61.214314806107076, -6.428571428571403 62.55093305349245, -4.4999999999999805 63.88350187527591, -2.3684210526315477 65.2122431260456, 1.90833280887811e-14 66.53737405144089))",N112,3,north_polar,dart,"(np.float64(2.5444437451708134e-14), np.float64(60.54441647347678))",1328295889906.481,1328295890111.4077,-204.9267578125
137,"POLYGON ((0 66.53737405144089, 4.5 63.88350187527591, 8.181818181818171 61.214314806107076, 11.249999999999993 58.52801748041598, 13.846153846153834 55.822729242899406, 16.07142857142856 53.0964713064543, 17.99999999999999 50.347152178263556, 19.687500000000007 47.572550994542915, 21.176470588235293 44.77029832509458, 22.5 41.93785390421852, 20.000000000000004 41.93785390421852, 17.500000000000007 41.93785390421852, 15.000000000000009 41.93785390421852, 12.50000000000001 41.93785390421852, 10.000000000000002 41.93785390421852, 7.500000000000004 41.93785390421852, 4.999999999999996 41.93785390421852, 2.499999999999998 41.93785390421852, 0 41.93785390421852, -2.499999999999998 41.93785390421852, -4.999999999999996 41.93785390421852, -7.499999999999991 41.93785390421852, -9.999999999999991 41.93785390421852, -12.50000000000001 41.93785390421852, -15.000000000000009 41.93785390421852, -17.500000000000007 41.93785390421852, -20.000000000000004 41.93785390421852, -22.5 41.93785390421852, -21.176470588235293 44.77029832509458, -19.687500000000007 47.572550994542915, -18.000000000000007 50.34715217826353, -16.071428571428584 53.09647130645426, -13.846153846153834 55.822729242899406, -11.249999999999993 58.52801748041598, -8.181818181818171 61.214314806107076, -4.5 63.88350187527591, 0 66.53737405144089))",N11,2,north_polar,dart,"(np.float64(1.2722218725854067e-14), np.float64(54.462349379693094))",5313183559625.924,5313183561375.2705,-1749.3466796875
138,"POLYGON ((-180 90, 44.99999999999977 84.82333765293565, 44.999999999999886 79.63522172685842, 44.99999999999992 74.42400670124712, 44.99999999999994 69.1776528061033, 44.99999999999996 63.88350187527588, 44.999999999999964 58.528017480415976, 44.999999999999964 53.09647130645426, 44.99999999999997 47.572550994542894, 44.99999999999997 41.93785390421852, 39.99999999999998 41.93785390421852, 34.999999999999986 41.93785390421852, 29.999999999999993 41.93785390421852, 24.99999999999997 41.93785390421852, 19.999999999999982 41.93785390421852, 14.999999999999982 41.93785390421852, 9.999999999999991 41.93785390421852, 4.999999999999981 41.93785390421852, -2.5444437451708134e-14 41.93785390421852, -4.999999999999996 41.9378539042185, -9.999999999999991 41.9378539042185, -15.000000000000009 41.9378539042185, -20.000000000000004 41.9378539042185, -24.999999999999996 41.9378539042185, -29.999999999999993 41.9378539042185, -35 41.9378539042185, -39.99999999999999 41.9378539042185, -44.999999999999986 41.9378539042185, -44.999999999999986 47.5725509945429, -44.99999999999998 53.096471306454255, -44.99999999999998 58.52801748041595, -44.99999999999997 63.88350187527588, -44.99999999999997 69.1776528061033, -44.999999999999964 74.4240067012471, -44.99999999999994 79.63522172685842, -44.999999999999886 84.82333765293558, -180 90))",N1,1,north_polar,dart,"(np.float64(-2.5444437451708134e-14), np.float64(66.53737405144089))",21252734238503.695,21252734243420.51,-4916.81640625
139,"POLYGON ((90 41.93785390421852, 79.99999999999999 41.93785390421852, 70 41.93785390421852, 59.999999999999986 41.93785390421852, 49.99999999999999 41.93785390421852, 39.99999999999998 41.93785390421852, 29.999999999999993 41.93785390421852, 20.000000000000004 41.93785390421852, 9.999999999999991 41.93785390421852, 0 41.93785390421852, -9.999999999999991 41.93785390421852, -20.000000000000004 41.93785390421852, -29.999999999999993 41.93785390421852, -39.99999999999999 41.93785390421852, -50.00000000000001 41.93785390421852, -59.99999999999999 41.93785390421852, -70 41.93785390421852, -80 41.93785390421852, -90 41.93785390421852, -99.99999999999999 41.93785390421853, -110 41.93785390421853, -119.99999999999999 41.93785390421853, -129.99999999999997 41.93785390421853, -140 41.93785390421853, -149.99999999999997 41.93785390421853, -160 41.93785390421853, -169.99999999999997 41.93785390421853, -180 41.93785390421853, 169.99999999999997 41.93785390421852, 159.99999999999997 41.93785390421852, 149.99999999999997 41.93785390421852, 140 41.93785390421852, 130 41.93785390421852, 119.99999999999999 41.93785390421852, 110 41.93785390421852, 99.99999999999999 41.93785390421852, 90 41.93785390421852))",N,0,north_polar,cap,"(np.float64(-180.0), np.float64(90.0))",85010936954014.78,85010936973689.23,-19674.453125
140,"POLYGON ((1.1449996853268662e-13 85.00000000736345, 6.942274690431207e-7 84.99999993017413, 1.3884547981418355e-6 84.99999985298483, 2.082682197212753e-6 84.99999977579553, 2.7769094817837024e-6 84.99999969860625, 3.471136747271324e-6 84.99999962141686, 4.1653639873145074e-6 84.99999954422755, 4.859591392746534e-6 84.99999946703826, 5.553818690039702e-6 84.99999938984888, 6.248045961888433e-6 84.9999993126596, 5.553818556456406e-6 84.9999993126596, 4.859591392746534e-6 84.9999993126596, 4.1653639873145074e-6 84.9999993126596, 3.47113658188248e-6 84.9999993126596, 2.7769094118114995e-6 84.9999993126596, 2.0826820127405816e-6 84.9999993126596, 1.3884546073085547e-6 84.9999993126596, 6.94227437237574e-7 84.9999993126596, 3.81666561775622e-14 84.9999993126596, -6.942273227376054e-7 84.9999993126596, -1.3884547281696326e-6 84.9999993126596, -2.0826820127405816e-6 84.9999993126596, -2.776909297311531e-6 84.9999993126596, -3.47113658188248e-6 84.9999993126596, -4.165363866453429e-6 84.9999993126596, -4.859591271885456e-6 84.9999993126596, -5.553818556456406e-6 84.9999993126596, -6.248045841027355e-6 84.9999993126596, -5.553818480123094e-6 84.99999938984897, -4.859591367302097e-6 84.99999946703826, -4.16536405728671e-6 84.99999954422755, -3.4711369062990576e-6 84.99999962141686, -2.776909456339265e-6 84.99999969860616, -2.082682260823847e-6 84.99999977579547, -1.3884545818641172e-6 84.99999985298483, -6.94227348182043e-7 84.99999993017413, 1.1449996853268662e-13 85.00000000736345))",N122211211211112212111221211,27,north_polar,dart,"(np.float64(1.2086107789561363e-13), np.float64(84.99999966001151))",0.004719054977565239,0.0047190566981479155,-1.720582676334459e-09
141,"POLYGON ((1.4630551534732177e-13 85.00000070206733, 1.3884550207806633e-6 85.00000054768869, 2.776909895255811e-6 85.00000039331006, 4.165364597981006e-6 85.00000023893143, 5.553819491539482e-6 85.00000008455275, 6.942274111570256e-6 84.99999993017413, 8.330728553489969e-6 84.99999977579553, 9.719182912715256e-6 84.99999962141686, 1.1107637278301655e-5 84.99999946703826, 1.2496091650249163e-5 84.9999993126596, 1.1107637074746156e-5 84.9999993126596, 9.719182505604257e-6 84.9999993126596, 8.330727936462359e-6 84.9999993126596, 6.9422731255983045e-6 84.9999993126596, 5.553818556456406e-6 84.9999993126596, 4.1653639873145074e-6 84.9999993126596, 2.7769094118114995e-6 84.9999993126596, 1.3884548426696012e-6 84.9999993126596, 2.735277026058625e-13 84.9999993126596, -1.3884544482808205e-6 84.9999993126596, -2.776909017422719e-6 84.9999993126596, -4.1653635865646176e-6 84.9999993126596, -5.553818276567595e-6 84.9999993126596, -6.942272845709493e-6 84.9999993126596, -8.33072753571247e-6 84.9999993126596, -9.719182104854367e-6 84.9999993126596, -1.1107636680357375e-5 84.9999993126596, -1.2496091249499273e-5 84.9999993126596, -1.1107637062023936e-5 84.99999946703826, -9.719182696437537e-6 84.99999962141686, -8.330728343573358e-6 84.99999977579553, -6.942273621764835e-6 84.99999993017413, -5.553819001734062e-6 85.00000008455282, -4.1653643817032875e-6 85.00000023893143, -2.7769095899225616e-6 85.00000039331006, -1.388454804502945e-6 85.00000054768869, 1.4630551534732177e-13 85.00000070206733))",N12221121121111221211122121,26,north_polar,dart,"(np.float64(1.1449996853268662e-13), np.float64(85.00000000736345))",0.018876219910260957,0.018876223183467628,-3.2732066709839636e-09
142,"POLYGON ((1.6538884343610288e-13 85.000002091475, 2.7769107794500124e-6 85.0000017827177, 5.553821050011276e-6 85.00000147396047, 8.330730881655993e-6 85.00000116520323, 1.1107640471578558e-5 85.00000085644595, 1.3884549711640102e-5 85.00000054768869, 1.6661458519146214e-5 85.00000023893143, 1.9438367078569058e-5 84.99999993017413, 2.2215275294491996e-5 84.99999962141686, 2.499218325597056e-5 84.9999993126596, 2.2215274117686764e-5 84.9999993126596, 1.9438364737680812e-5 84.9999993126596, 1.6661455599397014e-5 84.9999993126596, 1.3884546454752108e-5 84.9999993126596, 1.1107637074746156e-5 84.9999993126596, 8.330727936462359e-6 84.9999993126596, 5.553818791817452e-6 84.9999993126596, 2.7769094118114995e-6 84.9999993126596, 2.735277026058625e-13 84.9999993126596, -2.776909017422719e-6 84.9999993126596, -5.553818276567595e-6 84.9999993126596, -8.33072753571247e-6 84.9999993126596, -1.1107636680357375e-5 84.9999993126596, -1.388454593950225e-5 84.9999993126596, -1.6661455198647126e-5 84.9999993126596, -1.943836434329203e-5 84.9999993126596, -2.2215273602436907e-5 84.9999993126596, -2.499218286158178e-5 84.9999993126596, -2.221527507821428e-5 84.99999962141686, -1.9438366773235812e-5 84.99999993017413, -1.6661458309229603e-5 85.00000023893143, -1.3884549501723493e-5 85.00000054768869, -1.1107640070828668e-5 85.00000085644595, -8.330730671739384e-6 85.00000116520323, -5.553820840094667e-6 85.00000147396047, -2.7769103787001225e-6 85.00000178271779, 1.6538884343610288e-13 85.000002091475))",N1222112112111122121112212,25,north_polar,dart,"(np.float64(3.81666561775622e-13), np.float64(85.00000070206733))",0.07550487964104383,0.07550488684775251,-7.206708688145547e-09
