,rCell_suid,rCell_region,rCell_shape,Theoretical_area_of_rcell,rCell_nucleus,qCell_suid,Theoretical_area_of_qcell,qCell_nucleus,Calculated_area_of_rcell,Calculated_area_of_qcell,Calculated_perimeter_of_rcell,Calculated_perimeter_of_qcell,Number_of_densification_points,rCell_ipq,qCell_ipq,rCell_c_sp,qCell_c_sp
168,P06,equatorial,quad,1049517740173.0219,"(np.float64(-84.99999999999999), np.float64(17.308053732834633))",P06,1049517740173.022,"(-84.45044532880812, 16.330406179023743)",1049517740169.2782,1049517740174.2902,4096178.964889967,4146771.807297724,3 ** 9.0,0.7860348507085366,0.7669717600515586,0.7844174950486483,0.765393628858035
169,P07,equatorial,quad,1049517740173.0219,"(np.float64(-75.0), np.float64(17.308053732834633))",P07,1049517740173.022,"(-73.41640270101674, 16.641631034742193)",1049517740169.2782,1049517740170.7655,4096178.9648899296,4161282.397880974,3 ** 9.0,0.786034850708551,0.7616321516842605,0.7844174950486625,0.7600650073392344
170,P08,equatorial,quad,1049517740173.0219,"(np.float64(-65.0), np.float64(17.308053732834633))",P08,1049517740173.022,"(-62.15074213067476, 16.49984964994324)",1049517740169.2803,1049517740144.8475,4096178.96488995,4160081.5618521017,3 ** 9.0,0.7860348507085447,0.7620719157984235,0.7844174950486563,0.7605038665890039
171,P10,equatorial,quad,1049517740173.0219,"(np.float64(-55.0), np.float64(36.46377824194512))",P10,1049517740173.022,"(-55.57621268005235, 39.338431207789476)",1049517740163.4553,1049517740176.3219,4131493.6730079143,4132341.6167634786,3 ** 9.0,0.772654723487258,0.7723376632971874,0.7710648989533483,0.7707484911504804
172,P11,equatorial,quad,1049517740173.0219,"(np.float64(-45.00000000000001), np.float64(36.46377824194512))",P11,1049517740173.022,"(-45.0, 39.899843455432894)",1049517740163.4563,1049517740177.0144,4131493.6730085355,4127789.1894947416,3 ** 9.0,0.7726547234870265,0.7740421834339738,0.771064898953117,0.7724495040441859
173,P12,equatorial,quad,1049517740173.0219,"(np.float64(-35.0), np.float64(36.46377824194512))",P12,1049517740173.022,"(-34.42378731994765, 39.33843120778948)",1049517740163.4552,1049517740176.2965,4131493.6730074775,4132341.616763418,3 ** 9.0,0.7726547234874215,0.7723376632971913,0.7710648989535112,0.7707484911504843
174,P13,equatorial,quad,1049517740173.0219,"(np.float64(-55.0), np.float64(26.490118751439734))",P13,1049517740173.022,"(-54.59462041995954, 29.0448178424852)",1049517740167.001,1049517740177.9475,4095027.9056861675,4129752.8094645436,3 ** 9.0,0.7864768012039606,0.7733062733639459,0.7848585361809164,0.7717151081924077
175,P14,equatorial,quad,1049517740173.0219,"(np.float64(-45.00000000000001), np.float64(26.490118751439734))",P14,1049517740173.022,"(-45.0, 29.671922540371927)",1049517740166.9999,1049517740180.6692,4095027.9056863743,4119249.640841976,3 ** 9.0,0.7864768012038803,0.7772548182476728,0.7848585361808363,0.7756555284981804
176,P15,equatorial,quad,1049517740173.0219,"(np.float64(-35.0), np.float64(26.490118751439734))",P15,1049517740173.022,"(-35.405379580040474, 29.0448178424852)",1049517740167.0037,1049517740177.9552,4095027.9056862267,4129752.809464475,3 ** 9.0,0.7864768012039398,0.7733062733639772,0.7848585361808957,0.7717151081924388
177,P16,equatorial,quad,1049517740173.0219,"(np.float64(-55.0), np.float64(17.308053732834633))",P16,1049517740173.022,"(-53.967942156779536, 18.834370350916856)",1049517740169.2788,1049517740174.4105,4096178.964890483,4148097.1615731874,3 ** 9.0,0.7860348507083391,0.7664817296257266,0.7844174950484513,0.7649046067252602
178,P17,equatorial,quad,1049517740173.0219,"(np.float64(-45.00000000000001), np.float64(17.308053732834633))",P17,1049517740173.022,"(-45.0, 19.666316299327114)",1049517740169.2743,1049517740190.4219,4096178.9648907054,4123005.9309845283,3 ** 9.0,0.7860348507082503,0.7758392177423007,0.7844174950483626,0.7742428407510349
179,P18,equatorial,quad,1049517740173.0219,"(np.float64(-35.0), np.float64(17.308053732834633))",P18,1049517740173.022,"(-36.03205784322048, 18.834370350916856)",1049517740169.28,1049517740174.4252,4096178.964890668,4148097.1615733085,3 ** 9.0,0.786034850708269,0.7664817296256925,0.7844174950483812,0.7649046067252261
180,P20,equatorial,quad,1049517740173.0219,"(np.float64(-25.0), np.float64(36.46377824194512))",P20,1049517740173.022,"(-24.306063594883945, 37.71295073896499)",1049517740163.456,1049517740174.2688,4131493.6730068936,4145688.367540894,3 ** 9.0,0.7726547234876404,0.7673726952915473,0.7710648989537299,0.7657937391283941
181,P21,equatorial,quad,1049517740173.0219,"(np.float64(-15.000000000000005), np.float64(36.46377824194512))",P21,1049517740173.022,"(-14.984385864755506, 35.17985714775368)",1049517740163.4578,1049517740171.413,4131493.6730058775,4167343.167321572,3 ** 9.0,0.7726547234880217,0.7594184054236802,0.7710648989541102,0.7578558161121113
182,P22,equatorial,quad,1049517740173.0219,"(np.float64(-5.0000000000000115), np.float64(36.46377824194512))",P22,1049517740173.022,"(-6.625115726386768, 31.947296147958852)",1049517740163.4573,1049517740140.3947,4131493.673004245,4158011.3508923105,3 ** 9.0,0.7726547234886321,0.7628309528650791,0.7710648989547193,0.7612613418510021
183,P23,equatorial,quad,1049517740173.0219,"(np.float64(-25.0), np.float64(26.490118751439734))",P23,1049517740173.022,"(-26.307611833790087, 27.240729792856705)",1049517740167.0007,1049517740170.7579,4095027.905686276,4159896.310797007,3 ** 9.0,0.7864768012039188,0.7621397914368939,0.7848585361808746,0.760571602565628
184,P24,equatorial,quad,1049517740173.0219,"(np.float64(-15.000000000000005), np.float64(26.490118751439734))",P24,1049517740173.022,"(-18.070559951677126, 24.462028254889507)",1049517740167.0022,1049517740145.9948,4095027.9056855226,4162093.65447051,3 ** 9.0,0.7864768012042092,0.7613352727702176,0.7848585361811645,0.7597687392871918
185,P25,equatorial,quad,1049517740173.0219,"(np.float64(-5.0000000000000115), np.float64(26.490118751439734))",P25,1049517740173.022,"(-5.977518467611585, 24.26776375849035)",1049517740167.0024,1049517740171.3962,4095027.9056838136,4168641.6772176954,3 ** 9.0,0.786476801204866,0.7589453694533487,0.7848585361818199,0.7573837534668216
186,P26,equatorial,quad,1049517740173.0219,"(np.float64(-25.0), np.float64(17.308053732834633))",P26,1049517740173.022,"(-27.84925786932527, 16.49984964994325)",1049517740169.2788,1049517740144.8523,4096178.9648906467,4160081.561852125,3 ** 9.0,0.7860348507082763,0.7620719157984185,0.7844174950483884,0.7605038665889988
187,P27,equatorial,quad,1049517740173.0219,"(np.float64(-15.000000000000005), np.float64(17.308053732834633))",P27,1049517740173.022,"(-16.58359729898329, 16.641631034742193)",1049517740169.2776,1049517740170.7511,4096178.9648898253,4161282.3978810594,3 ** 9.0,0.7860348507085906,0.7616321516842187,0.7844174950487021,0.7600650073391929
188,P28,equatorial,quad,1049517740173.0219,"(np.float64(-5.0000000000000115), np.float64(17.308053732834633))",P28,1049517740173.022,"(-5.549554671191911, 16.330406179023736)",1049517740169.274,1049517740174.2731,4096178.964888187,4146771.8072977504,3 ** 9.0,0.7860348507092165,0.7669717600515363,0.7844174950493268,0.7653936288580127
189,P30,equatorial,quad,1049517740173.0219,"(np.float64(-84.99999999999999), np.float64(8.557311559978533))",P30,1049517740173.022,"(-84.6943632784804, 8.211967816674246)",1049517740170.5714,1049517740176.3064,4104024.7656536237,4133264.9710430773,3 ** 9.0,0.7830323454691345,0.7719926277694317,0.781421167803564,0.7704041655723703
190,P31,equatorial,quad,1049517740173.0219,"(np.float64(-75.0), np.float64(8.557311559978533))",P31,1049517740173.022,"(-74.27905797040775, 8.424690109071456)",1049517740170.5706,1049517740177.939,4104024.7656530472,4130677.293537224,3 ** 9.0,0.783032345469354,0.7729601657982569,0.7814211678037829,0.7713697127822037
191,P32,equatorial,quad,1049517740173.0219,"(np.float64(-65.0), np.float64(8.557311559978533))",P32,1049517740173.022,"(-63.971695924431465, 8.525644309640137)",1049517740170.5713,1049517740174.4069,4104024.7656526836,4149306.8643704383,3 ** 9.0,0.7830323454694932,0.7660348694821002,0.7814211678039218,0.7644586660469498
192,P33,equatorial,quad,1049517740173.0219,"(np.float64(-84.99999999999999), np.float64(5.355997928829702e-15))",P33,1049517740173.022,"(-84.77361665104826, 2.3374217969595424e-15)",1049517740171.0095,1049517740177.0267,4107587.842439648,4128653.72803383,3 ** 9.0,0.7816744710174696,0.7737180490896945,0.7800660873322515,0.7721260366430018
193,P34,equatorial,quad,1049517740173.0219,"(np.float64(-75.0), np.float64(5.355997928829702e-15))",P34,1049517740173.022,"(-74.5616628441972, 2.4033967228379793e-15)",1049517740171.0082,1049517740180.6786,4107587.8424391015,4120000.2818702664,3 ** 9.0,0.7816744710176766,0.7769716210795217,0.7800660873324582,0.7753729140402518
194,P35,equatorial,quad,1049517740173.0219,"(np.float64(-65.0), np.float64(5.355997928829702e-15))",P35,1049517740173.022,"(-64.58511830684917, 2.4494339405454544e-15)",1049517740171.0104,1049517740190.4344,4107587.8424386973,4123701.261759599,3 ** 9.0,0.7816744710178322,0.7755775986925371,0.7800660873326133,0.7739817600120732
195,P36,equatorial,quad,1049517740173.0219,"(np.float64(-84.99999999999999), np.float64(-8.557311559978539))",P36,1049517740173.022,"(-84.6943632784804, -8.211967816674244)",1049517740170.5817,1049517740176.288,4104024.7656528074,4133264.971043126,3 ** 9.0,0.7830323454694537,0.7719926277693998,0.7814211678038825,0.7704041655723386
196,P37,equatorial,quad,1049517740173.0219,"(np.float64(-75.0), np.float64(-8.557311559978539))",P37,1049517740173.022,"(-74.27905797040775, -8.42469010907145)",1049517740170.5791,1049517740177.9377,4104024.765652703,4130677.2935371045,3 ** 9.0,0.7830323454694916,0.7729601657983007,0.7814211678039203,0.7713697127822474
197,P38,equatorial,quad,1049517740173.0219,"(np.float64(-65.0), np.float64(-8.557311559978539))",P38,1049517740173.022,"(-63.971695924431465, -8.525644309640136)",1049517740170.581,1049517740174.4137,4104024.7656527474,4149306.8643703256,3 ** 9.0,0.7830323454694761,0.7660348694821468,0.7814211678039048,0.7644586660469964
198,P40,equatorial,quad,1049517740173.0219,"(np.float64(-55.0), np.float64(8.557311559978533))",P40,1049517740173.022,"(-53.350120088407024, 8.29941398673463)",1049517740170.5712,1049517740122.467,4104024.7656533015,4120506.0438182466,3 ** 9.0,0.7830323454692574,0.7767808975865612,0.7814211678036865,0.7751825829825506
199,P41,equatorial,quad,1049517740173.0219,"(np.float64(-45.00000000000001), np.float64(8.557311559978533))",P41,1049517740173.022,"(-45.0, 9.799696986952567)",1049517740170.5691,1049517740219.9596,4104024.7656535017,4176748.1574227894,3 ** 9.0,0.7830323454691793,0.7560022161378921,0.7814211678036087,0.7544466560223124
200,P42,equatorial,quad,1049517740173.0219,"(np.float64(-35.0), np.float64(8.557311559978533))",P42,1049517740173.022,"(-36.64987991159299, 8.299413986734637)",1049517740170.5728,1049517740122.4733,4104024.765652293,4120506.043818128,3 ** 9.0,0.7830323454696434,0.7767808975866106,0.7814211678040718,0.7751825829825999
201,P43,equatorial,quad,1049517740173.0219,"(np.float64(-55.0), np.float64(5.355997928829702e-15))",P43,1049517740173.022,"(-54.75673778044848, 2.4766455382522216e-15)",1049517740171.0095,1049517740219.9509,4107587.842439226,4177779.246242547,3 ** 9.0,0.7816744710176303,0.7556290948240688,0.7800660873324119,0.7540743024478181
202,P44,equatorial,quad,1049517740173.0219,"(np.float64(-45.00000000000001), np.float64(5.355997928829702e-15))",P44,1049517740173.022,"(-45.0, 0.0)",1049517740171.0087,1049517739628.6115,4107587.8424394275,3755646.669496522,3 ** 9.0,0.7816744710175529,0.9350400074468971,0.7800660873323347,0.9331160568152883
203,P45,equatorial,quad,1049517740173.0219,"(np.float64(-35.0), np.float64(5.355997928829702e-15))",P45,1049517740173.022,"(-35.24326221955153, 2.476645538252222e-15)",1049517740171.0101,1049517740219.9723,4107587.8424382764,4177779.246242601,3 ** 9.0,0.7816744710179921,0.7556290948240647,0.780066087332773,0.754074302447814
204,P46,equatorial,quad,1049517740173.0219,"(np.float64(-55.0), np.float64(-8.557311559978539))",P46,1049517740173.022,"(-53.350120088407024, -8.299413986734628)",1049517740170.5791,1049517740122.477,4104024.7656533066,4120506.043818112,3 ** 9.0,0.7830323454692614,0.7767808975866194,0.7814211678036905,0.7751825829826087
205,P47,equatorial,quad,1049517740173.0219,"(np.float64(-45.00000000000001), np.float64(-8.557311559978539))",P47,1049517740173.022,"(-45.0, -9.799696986952561)",1049517740170.5787,1049517740219.9739,4104024.7656535287,4176748.1574228923,3 ** 9.0,0.7830323454691762,0.7560022161378651,0.7814211678036055,0.7544466560222856
206,P48,equatorial,quad,1049517740173.0219,"(np.float64(-35.0), np.float64(-8.557311559978539))",P48,1049517740173.022,"(-36.64987991159299, -8.299413986734626)",1049517740170.582,1049517740122.4745,4104024.765653502,4120506.0438180896,3 ** 9.0,0.7830323454691889,0.7767808975866259,0.7814211678036181,0.7751825829826152
207,P50,equatorial,quad,1049517740173.0219,"(np.float64(-25.0), np.float64(8.557311559978533))",P50,1049517740173.022,"(-26.02830407556856, 8.525644309640136)",1049517740170.5713,1049517740174.41,4104024.7656518547,4149306.8643704215,3 ** 9.0,0.7830323454698094,0.7660348694821087,0.7814211678042374,0.7644586660469582
208,P51,equatorial,quad,1049517740173.0219,"(np.float64(-15.000000000000005), np.float64(8.557311559978533))",P51,1049517740173.022,"(-15.72094202959226, 8.42469010907146)",1049517740170.5715,1049517740177.9467,4104024.765653043,4130677.2935371697,3 ** 9.0,0.7830323454693562,0.772960165798283,0.7814211678037851,0.7713697127822297
209,P52,equatorial,quad,1049517740173.0219,"(np.float64(-5.0000000000000115), np.float64(8.557311559978533))",P52,1049517740173.022,"(-5.305636721519621, 8.211967816674246)",1049517740170.57,1049517740176.2874,4104024.765654431,4133264.9710432393,3 ** 9.0,0.7830323454688254,0.7719926277693572,0.7814211678032554,0.770404165572296
210,P53,equatorial,quad,1049517740173.0219,"(np.float64(-25.0), np.float64(5.355997928829702e-15))",P53,1049517740173.022,"(-25.41488169315085, 2.4494339405454537e-15)",1049517740171.0098,1049517740190.4202,4107587.8424375597,4123701.2617595578,3 ** 9.0,0.7816744710182647,0.7755775986925421,0.7800660873330449,0.7739817600120783
211,P54,equatorial,quad,1049517740173.0219,"(np.float64(-15.000000000000005), np.float64(5.355997928829702e-15))",P54,1049517740173.022,"(-15.438337155802824, 2.4033967228379793e-15)",1049517740171.009,1049517740180.6737,4107587.8424388464,4120000.2818702147,3 ** 9.0,0.7816744710177744,0.7769716210795375,0.7800660873325558,0.7753729140402676
212,P55,equatorial,quad,1049517740173.0219,"(np.float64(-5.0000000000000115), np.float64(5.355997928829702e-15))",P55,1049517740173.022,"(-5.226383348951756, 2.3374217969595424e-15)",1049517740171.0085,1049517740177.0328,4107587.8424406415,4128653.728033868,3 ** 9.0,0.7816744710170909,0.7737180490896848,0.7800660873318735,0.7721260366429921
213,P56,equatorial,quad,1049517740173.0219,"(np.float64(-25.0), np.float64(-8.557311559978539))",P56,1049517740173.022,"(-26.02830407556856, -8.525644309640132)",1049517740170.5803,1049517740174.4266,4104024.7656533485,4149306.864370315,3 ** 9.0,0.7830323454692463,0.7660348694821603,0.7814211678036754,0.7644586660470095
214,P57,equatorial,quad,1049517740173.0219,"(np.float64(-15.000000000000005), np.float64(-8.557311559978539))",P57,1049517740173.022,"(-15.72094202959226, -8.424690109071454)",1049517740170.5786,1049517740177.9506,4104024.765652263,4130677.293537099,3 ** 9.0,0.7830323454696592,0.7729601657983124,0.7814211678040874,0.771369712782259
215,P58,equatorial,quad,1049517740173.0219,"(np.float64(-5.0000000000000115), np.float64(-8.557311559978539))",P58,1049517740173.022,"(-5.305636721519628, -8.211967816674242)",1049517740170.5782,1049517740176.3041,4104024.7656507357,4133264.971043164,3 ** 9.0,0.7830323454702417,0.7719926277693976,0.7814211678046689,0.7704041655723363
216,P60,equatorial,quad,1049517740173.0219,"(np.float64(-84.99999999999999), np.float64(-17.308053732834622))",P60,1049517740173.022,"(-84.45044532880812, -16.330406179023736)",1049517740169.2834,1049517740174.2802,4096178.9648906137,4146771.8072978035,3 ** 9.0,0.7860348507082924,0.7669717600515218,0.7844174950484045,0.7653936288579982
217,P61,equatorial,quad,1049517740173.0219,"(np.float64(-75.0), np.float64(-17.308053732834622))",P61,1049517740173.022,"(-73.41640270101674, -16.641631034742186)",1049517740169.2821,1049517740170.7542,4096178.9648904777,4161282.3978810706,3 ** 9.0,0.7860348507083436,0.7616321516842169,0.7844174950484557,0.7600650073391911
218,P62,equatorial,quad,1049517740173.0219,"(np.float64(-65.0), np.float64(-17.308053732834622))",P62,1049517740173.022,"(-62.15074213067476, -16.499849649943233)",1049517740169.2828,1049517740144.8617,4096178.964890568,4160081.561852005,3 ** 9.0,0.7860348507083095,0.7620719157984692,0.7844174950484216,0.7605038665890496
219,P63,equatorial,quad,1049517740173.0219,"(np.float64(-84.99999999999999), np.float64(-26.490118751439727))",P63,1049517740173.022,"(-84.02248153238843, -24.267763758490343)",1049517740166.9923,1049517740171.4136,4095027.9056849824,4168641.6772172013,3 ** 9.0,0.7864768012044093,0.7589453694535412,0.7848585361813643,0.7573837534670136
220,P64,equatorial,quad,1049517740173.0219,"(np.float64(-75.0), np.float64(-26.490118751439727))",P64,1049517740173.022,"(-71.92944004832289, -24.46202825488948)",1049517740166.9927,1049517740146.0175,4095027.9056849796,4162093.6544704176,3 ** 9.0,0.7864768012044107,0.7613352727702679,0.7848585361813656,0.7597687392872418
221,P65,equatorial,quad,1049517740173.0219,"(np.float64(-65.0), np.float64(-26.490118751439727))",P65,1049517740173.022,"(-63.69238816620993, -27.240729792856673)",1049517740166.9935,1049517740170.7653,4095027.905685121,4159896.3107966916,3 ** 9.0,0.7864768012043569,0.7621397914370147,0.784858536181312,0.7605716025657485
222,P66,equatorial,quad,1049517740173.0219,"(np.float64(-84.99999999999999), np.float64(-36.463778241945114))",P66,1049517740173.022,"(-83.37488427361325, -31.94729614795882)",1049517740163.4673,1049517740140.3795,4131493.673006958,4158011.3508920847,3 ** 9.0,0.7726547234876247,0.7628309528651509,0.771064898953714,0.761261341851074
223,P67,equatorial,quad,1049517740173.0219,"(np.float64(-75.0), np.float64(-36.463778241945114))",P67,1049517740173.022,"(-75.0156141352445, -35.17985714775366)",1049517740163.4657,1049517740171.3988,4131493.673007366,4167343.1673214985,3 ** 9.0,0.7726547234874709,0.7594184054236969,0.7710648989535606,0.7578558161121278
224,P68,equatorial,quad,1049517740173.0219,"(np.float64(-65.0), np.float64(-36.463778241945114))",P68,1049517740173.022,"(-65.69393640511606, -37.71295073896498)",1049517740163.4626,1049517740174.2719,4131493.6730077714,4145688.3675405695,3 ** 9.0,0.772654723487317,0.7673726952916697,0.7710648989534069,0.7657937391285163
225,P70,equatorial,quad,1049517740173.0219,"(np.float64(-55.0), np.float64(-17.308053732834622))",P70,1049517740173.022,"(-53.967942156779536, -18.83437035091685)",1049517740169.2814,1049517740174.4286,4096178.964891261,4148097.161573147,3 ** 9.0,0.7860348507080424,0.7664817296257547,0.7844174950481551,0.7649046067252881
226,P71,equatorial,quad,1049517740173.0219,"(np.float64(-45.00000000000001), np.float64(-17.308053732834622))",P71,1049517740173.022,"(-45.0, -19.666316299327104)",1049517740169.2786,1049517740190.4193,4096178.9648914807,4123005.930984346,3 ** 9.0,0.7860348507079559,0.7758392177423673,0.7844174950480688,0.7742428407511015
227,P72,equatorial,quad,1049517740173.0219,"(np.float64(-35.0), np.float64(-17.308053732834622))",P72,1049517740173.022,"(-36.03205784322047, -18.83437035091685)",1049517740169.2838,1049517740174.405,4096178.964891368,4148097.1615731283,3 ** 9.0,0.7860348507080032,0.7664817296257446,0.7844174950481159,0.7649046067252779
228,P73,equatorial,quad,1049517740173.0219,"(np.float64(-55.0), np.float64(-26.490118751439727))",P73,1049517740173.022,"(-54.59462041995954, -29.04481784248519)",1049517740166.9934,1049517740177.9563,4095027.905687014,4129752.809464296,3 ** 9.0,0.7864768012036297,0.7733062733640451,0.7848585361805863,0.7717151081925067
229,P74,equatorial,quad,1049517740173.0219,"(np.float64(-45.00000000000001), np.float64(-26.490118751439727))",P74,1049517740173.022,"(-45.0, -29.671922540371906)",1049517740166.992,1049517740180.6626,4095027.9056876437,4119249.640842129,3 ** 9.0,0.7864768012033868,0.7772548182476101,0.7848585361803438,0.7756555284981177
230,P75,equatorial,quad,1049517740173.0219,"(np.float64(-35.0), np.float64(-26.490118751439727))",P75,1049517740173.022,"(-35.405379580040474, -29.04481784248519)",1049517740166.9937,1049517740177.9517,4095027.905686401,4129752.8094642432,3 ** 9.0,0.7864768012038655,0.7733062733640614,0.7848585361808216,0.7717151081925229
231,P76,equatorial,quad,1049517740173.0219,"(np.float64(-55.0), np.float64(-36.463778241945114))",P76,1049517740173.022,"(-55.57621268005234, -39.33843120778947)",1049517740163.4661,1049517740176.3027,4131493.673007269,4132341.616763536,3 ** 9.0,0.7726547234875075,0.7723376632971519,0.771064898953597,0.770748491150445
232,P77,equatorial,quad,1049517740173.0219,"(np.float64(-45.00000000000001), np.float64(-36.463778241945114))",P77,1049517740173.022,"(-45.0, -39.89984345543288)",1049517740163.4658,1049517740177.019,4131493.6730070706,4127789.1894948627,3 ** 9.0,0.7726547234875815,0.7740421834339318,0.7710648989536709,0.7724495040441439
233,P78,equatorial,quad,1049517740173.0219,"(np.float64(-35.0), np.float64(-36.463778241945114))",P78,1049517740173.022,"(-34.42378731994766, -39.33843120778947)",1049517740163.4673,1049517740176.2904,4131493.6730080307,4132341.6167632644,3 ** 9.0,0.7726547234872234,0.7723376632972443,0.7710648989533135,0.7707484911505372
234,P80,equatorial,quad,1049517740173.0219,"(np.float64(-25.0), np.float64(-17.308053732834622))",P80,1049517740173.022,"(-27.849257869325264, -16.49984964994324)",1049517740169.2828,1049517740144.8755,4096178.964891492,4160081.5618521515,3 ** 9.0,0.7860348507079549,0.7620719157984256,0.7844174950480677,0.7605038665890058
235,P81,equatorial,quad,1049517740173.0219,"(np.float64(-15.000000000000005), np.float64(-17.308053732834622))",P81,1049517740173.022,"(-16.58359729898329, -16.641631034742193)",1049517740169.2805,1049517740170.7864,4096178.9648903464,4161282.3978811344,3 ** 9.0,0.7860348507083927,0.7616321516842169,0.7844174950485047,0.7600650073391911
236,P82,equatorial,quad,1049517740173.0219,"(np.float64(-5.0000000000000115), np.float64(-17.308053732834622))",P82,1049517740173.022,"(-5.549554671191917, -16.33040617902373)",1049517740169.2805,1049517740174.2821,4096178.964888425,4146771.807297714,3 ** 9.0,0.7860348507091302,0.7669717600515563,0.7844174950492406,0.7653936288580326
237,P83,equatorial,quad,1049517740173.0219,"(np.float64(-25.0), np.float64(-26.490118751439727))",P83,1049517740173.022,"(-26.30761183379009, -27.240729792856673)",1049517740166.9937,1049517740170.761,4095027.9056858215,4159896.3107968383,3 ** 9.0,0.786476801204088,0.7621397914369579,0.7848585361810436,0.7605716025656919
238,P84,equatorial,quad,1049517740173.0219,"(np.float64(-15.000000000000005), np.float64(-26.490118751439727))",P84,1049517740173.022,"(-18.07055995167711, -24.462028254889493)",1049517740166.9934,1049517740145.9897,4095027.9056847873,4162093.654470649,3 ** 9.0,0.786476801204485,0.7613352727701631,0.78485853618144,0.7597687392871373
239,P85,equatorial,quad,1049517740173.0219,"(np.float64(-5.0000000000000115), np.float64(-26.490118751439727))",P85,1049517740173.022,"(-5.977518467611592, -24.267763758490343)",1049517740166.9907,1049517740171.4016,4095027.905683025,4168641.6772173573,3 ** 9.0,0.7864768012051601,0.7589453694534758,0.7848585361821134,0.7573837534669483
240,P86,equatorial,quad,1049517740173.0219,"(np.float64(-25.0), np.float64(-36.463778241945114))",P86,1049517740173.022,"(-24.306063594883952, -37.71295073896498)",1049517740163.4657,1049517740174.2687,4131493.6730071455,4145688.367540777,3 ** 9.0,0.7726547234875533,0.7673726952915905,0.7710648989536428,0.7657937391284373
241,P87,equatorial,quad,1049517740173.0219,"(np.float64(-15.000000000000005), np.float64(-36.463778241945114))",P87,1049517740173.022,"(-14.984385864755506, -35.17985714775366)",1049517740163.4655,1049517740171.4121,4131493.6730068494,4167343.1673215884,3 ** 9.0,0.772654723487664,0.7594184054236737,0.7710648989537531,0.7578558161121048
242,P88,equatorial,quad,1049517740173.0219,"(np.float64(-5.0000000000000115), np.float64(-36.463778241945114))",P88,1049517740173.022,"(-6.625115726386774, -31.94729614795881)",1049517740163.468,1049517740140.3737,4131493.6730070277,4158011.350892136,3 ** 9.0,0.772654723487599,0.7628309528651278,0.7710648989536885,0.761261341851051
243,Q00,equatorial,quad,1049517740173.0219,"(np.float64(4.999999999999999), np.float64(36.46377824194512))",Q00,1049517740173.022,"(6.625115726386749, 31.947296147958827)",1049517740163.4548,1049517740140.3888,4131493.6730053597,4158011.350892339,3 ** 9.0,0.7726547234882133,0.7628309528650644,0.7710648989543014,0.7612613418509875
244,Q01,equatorial,quad,1049517740173.0219,"(np.float64(14.999999999999996), np.float64(36.46377824194512))",Q01,1049517740173.022,"(14.984385864755492, 35.17985714775367)",1049517740163.4565,1049517740171.395,4131493.67300579,4167343.167321708,3 ** 9.0,0.7726547234880536,0.7594184054236177,0.7710648989541421,0.7578558161120489
245,Q02,equatorial,quad,1049517740173.0219,"(np.float64(24.999999999999993), np.float64(36.46377824194512))",Q02,1049517740173.022,"(24.30606359488393, 37.71295073896499)",1049517740163.4558,1049517740174.292,4131493.67300686,4145688.3675411367,3 ** 9.0,0.7726547234876529,0.7673726952914744,0.7710648989537422,0.7657937391283213
246,Q03,equatorial,quad,1049517740173.0219,"(np.float64(4.999999999999999), np.float64(26.490118751439734))",Q03,1049517740173.022,"(5.9775184676115725, 24.26776375849035)",1049517740167.0013,1049517740171.4009,4095027.905684257,4168641.6772176926,3 ** 9.0,0.7864768012046949,0.7589453694533531,0.784858536181649,0.757383753466826
247,Q04,equatorial,quad,1049517740173.0219,"(np.float64(14.999999999999996), np.float64(26.490118751439734))",Q04,1049517740173.022,"(18.0705599516771, 24.462028254889496)",1049517740167.0015,1049517740145.9962,4095027.9056852637,4162093.654470585,3 ** 9.0,0.7864768012043081,0.7613352727701913,0.7848585361812632,0.7597687392871655
248,Q05,equatorial,quad,1049517740173.0219,"(np.float64(24.999999999999993), np.float64(26.490118751439734))",Q05,1049517740173.022,"(26.307611833790077, 27.240729792856687)",1049517740167.0013,1049517740170.7845,4095027.9056862323,4159896.3107968657,3 ** 9.0,0.7864768012039361,0.762139791436965,0.7848585361808919,0.7605716025656989
249,Q06,equatorial,quad,1049517740173.0219,"(np.float64(4.999999999999999), np.float64(17.308053732834633))",Q06,1049517740173.022,"(5.549554671191898, 16.330406179023743)",1049517740169.2802,1049517740174.2852,4096178.964889528,4146771.807297728,3 ** 9.0,0.7860348507087064,0.7669717600515533,0.7844174950488179,0.7653936288580298
250,Q07,equatorial,quad,1049517740173.0219,"(np.float64(14.999999999999996), np.float64(17.308053732834633))",Q07,1049517740173.022,"(16.58359729898328, 16.641631034742193)",1049517740169.2799,1049517740170.7825,4096178.9648896335,4161282.3978811344,3 ** 9.0,0.786034850708666,0.7616321516842142,0.7844174950487773,0.7600650073391882
251,Q08,equatorial,quad,1049517740173.0219,"(np.float64(24.999999999999993), np.float64(17.308053732834633))",Q08,1049517740173.022,"(27.84925786932525, 16.499849649943233)",1049517740169.2778,1049517740144.849,4096178.964890617,4160081.5618519783,3 ** 9.0,0.7860348507082869,0.7620719157984699,0.7844174950483992,0.7605038665890501
252,Q10,equatorial,quad,1049517740173.0219,"(np.float64(35.0), np.float64(36.46377824194512))",Q10,1049517740173.022,"(34.42378731994764, 39.338431207789476)",1049517740163.4575,1049517740176.3173,4131493.6730073406,4132341.6167636467,3 ** 9.0,0.7726547234874744,0.7723376632971212,0.7710648989535639,0.7707484911504142
