,rCell_suid,rCell_region,rCell_shape,Theoretical_area_of_rcell,rCell_nucleus,qCell_suid,Theoretical_area_of_qcell,qCell_nucleus,Calculated_area_of_rcell,Calculated_area_of_qcell,Calculated_perimeter_of_rcell,Calculated_perimeter_of_qcell,Number_of_densification_points,rCell_ipq,qCell_ipq,rCell_c_sp,qCell_c_sp
86,S12,south_polar,dart,5313183559625.924,"(np.float64(-90.00000000000001), np.float64(-78.3350454509881))",S12,5313183559625.925,"(-90.0, -76.85828595674964)",5313183559097.944,5313183559358.453,9238664.29627968,9059644.228330018,2 ** 15.0,0.7822513316052755,0.8134716040474774,0.774102880235197,0.8049979415057429
87,S13,south_polar,skew_quad,5313183559625.924,"(np.float64(-60.00000000000002), np.float64(-54.46234938186776))",S13,5313183559625.925,"(-61.77728432662967, -55.860772196245556)",5313183559681.984,5313183559653.413,9670867.351233007,9320598.408139098,2 ** 15.0,0.7138941635114119,0.7685587863211327,0.7064577659747563,0.7605529656302461
88,S20,south_polar,skew_quad,5313183559625.924,"(np.float64(120.00000000000001), np.float64(-54.462349381867774))",S20,5313183559625.925,"(118.22271567337029, -55.860772196245534)",5313183559682.059,5313183559653.359,9670867.351238966,9320598.408139385,2 ** 15.0,0.7138941635105421,0.7685587863210777,0.7064577659738955,0.7605529656301918
89,S21,south_polar,dart,5313183559625.924,"(np.float64(90.00000000000009), np.float64(-78.3350454509881))",S21,5313183559625.925,"(90.0, -76.85828595674963)",5313183559097.918,5313183559372.713,9238664.296278773,9059644.228329869,2 ** 15.0,0.7822513316054254,0.8134716040496874,0.7741028802353451,0.804997941507907
90,S22,south_polar,dart,5313183559625.924,"(np.float64(90.0), np.float64(-54.462349381867774))",S22,5313183559625.925,"(90.0, -49.79034745255765)",5313183559391.365,5313183559499.837,9865420.230203811,9231664.943401095,2 ** 15.0,0.6860148320826174,0.7834379710807987,0.678868844248739,0.7752771588822339
91,S23,south_polar,skew_quad,5313183559625.924,"(np.float64(60.00000000000002), np.float64(-54.462349381867774))",S23,5313183559625.925,"(61.777284326629704, -55.860772196245534)",5313183559682.124,5313183559653.484,9670867.351235423,9320598.408139182,2 ** 15.0,0.7138941635110742,0.7685587863211292,0.7064577659744218,0.7605529656302426
92,S30,south_polar,dart,5313183559625.924,"(np.float64(-8.905553108097847e-14), np.float64(-78.33504545098812))",S30,5313183559625.925,"(5.088887490341627e-14, -76.85828595674963)",5313183559108.523,5313183559372.522,9238664.296278182,9059644.228329886,2 ** 15.0,0.7822513316070867,0.8134716040496552,0.774102880236973,0.8049979415078755
93,S31,south_polar,skew_quad,5313183559625.924,"(np.float64(-30.000000000000018), np.float64(-54.46234938186776))",S31,5313183559625.925,"(-28.222715673370303, -55.86077219624554)",5313183559682.154,5313183559653.37,9670867.351234237,9320598.40813923,2 ** 15.0,0.7138941635112533,0.7685587863211046,0.7064577659745992,0.7605529656302185
94,S32,south_polar,skew_quad,5313183559625.924,"(np.float64(29.99999999999998), np.float64(-54.462349381867774))",S32,5313183559625.925,"(28.222715673370345, -55.860772196245534)",5313183559681.937,5313183559653.412,9670867.351235151,9320598.408139037,2 ** 15.0,0.713894163511089,0.7685587863211427,0.7064577659744369,0.760552965630256
95,S33,south_polar,dart,5313183559625.924,"(np.float64(-1.2722218725854067e-14), np.float64(-54.462349381867774))",S33,5313183559625.925,"(2.5444437451708134e-14, -49.790347452557654)",5313183559391.354,5313183559499.802,9865420.230203148,9231664.943400964,2 ** 15.0,0.6860148320827081,0.7834379710808156,0.6788688442488288,0.7752771588822508
