,rCell_suid,rCell_region,rCell_shape,Theoretical_area_of_rcell,rCell_nucleus,qCell_suid,Theoretical_area_of_qcell,qCell_nucleus,Calculated_area_of_rcell,Calculated_area_of_qcell,Calculated_perimeter_of_rcell,Calculated_perimeter_of_qcell,Number_of_densification_points,rCell_ipq,qCell_ipq,rCell_c_sp,qCell_c_sp
260,O0010,equatorial,quad,332073972476.62024,"(np.float64(-165.9375), np.float64(38.807447731964224))",O0010,332073972476.6203,"(-166.68863267498992, 37.20414573845387)",332073972470.5693,332073972476.0563,2336102.5760864867,2343796.496113454,2 ** 13.0,0.7646468167106261,0.7596348839339705,0.7641489997726725,0.7591403299730768
261,O0011,equatorial,quad,332073972476.62024,"(np.float64(-160.3125), np.float64(38.807447731964224))",O0011,332073972476.6203,"(-161.46530209150438, 38.76161533934855)",332073972470.56805,332073972476.81165,2336102.576086482,2337112.795201917,2 ** 13.0,0.7646468167106263,0.7639859210387083,0.7641489997726727,0.7634885343713651
262,O0012,equatorial,quad,332073972476.62024,"(np.float64(-165.9375), np.float64(32.91412547493729))",O0012,332073972476.6203,"(-164.6417036577438, 31.257949220270007)",332073972471.9398,332073972474.5733,2313898.4445344894,2350757.059250463,2 ** 13.0,0.7793923042545209,0.7551430046373957,0.778884887389779,0.754651375077088
263,O0013,equatorial,quad,332073972476.62024,"(np.float64(-160.3125), np.float64(32.91412547493729))",O0013,332073972476.6203,"(-159.77428560549498, 32.85051459438194)",332073972471.93756,332073972475.9713,2313898.4445344824,2340504.9181323024,2 ** 13.0,0.7793923042545203,0.7617730171716234,0.7788848873897783,0.7612770711969032
264,O0020,equatorial,quad,332073972476.62024,"(np.float64(-177.1875), np.float64(27.38429461875389))",O0020,332073972476.6203,"(-176.6107234754343, 24.874327872791696)",332073972473.0092,332073972476.0549,2305690.343474997,2344478.7864595708,2 ** 13.0,0.7849513489466967,0.7591928102975948,0.7844403129122317,0.7586985441450581
265,O0021,equatorial,quad,332073972476.62024,"(np.float64(-171.56249999999997), np.float64(27.38429461875389))",O0021,332073972476.6203,"(-169.81010186777618, 25.14107943923548)",332073972473.0069,332073972474.5769,2305690.3434749916,2351579.5754337525,2 ** 13.0,0.7849513489466949,0.7546148415900299,0.78444031291223,0.7541235558858727
266,O0022,equatorial,quad,332073972476.62024,"(np.float64(-177.1875), np.float64(22.113679190145316))",O0022,332073972476.6203,"(-176.76174306851, 20.455804846496857)",332073972473.84924,332073972476.8119,2304302.417540055,2337746.014739139,2 ** 13.0,0.785897216493057,0.7635720991013324,0.785385564659407,0.763074981849313
267,O0023,equatorial,quad,332073972476.62024,"(np.float64(-171.56249999999997), np.float64(22.113679190145316))",O0023,332073972476.6203,"(-170.29761950427778, 20.72495438881575)",332073972473.84705,332073972475.9747,2304302.4175400482,2341227.357650313,2 ** 13.0,0.7858972164930561,0.761302964555584,0.7853855646594061,0.7608073246047024
268,O0030,equatorial,quad,332073972476.62024,"(np.float64(-165.9375), np.float64(27.38429461875389))",O0030,332073972476.6203,"(-162.91924872509372, 25.188951257817074)",332073972473.0103,332073972450.59753,2305690.3434749944,2352639.0096288226,2 ** 13.0,0.7849513489467012,0.7539353622295114,0.7844403129122363,0.753444518894765
269,O0031,equatorial,quad,332073972476.62024,"(np.float64(-160.3125), np.float64(27.38429461875389))",O0031,332073972476.6203,"(-158.40011329747944, 26.87583149303374)",332073972473.00757,332073972473.63464,2305690.3434749916,2350630.9364225646,2 ** 13.0,0.7849513489466965,0.7552240410283442,0.7844403129122316,0.7547323587099708
270,O0032,equatorial,quad,332073972476.62024,"(np.float64(-165.9375), np.float64(22.113679190145316))",O0032,332073972476.6203,"(-163.7997219730052, 20.8527054913476)",332073972473.8507,332073972473.63324,2304302.4175400534,2351516.978025419,2 ** 13.0,0.7858972164930613,0.7546550178337204,0.7853855646594112,0.754163705973156
271,O0033,equatorial,quad,332073972476.62024,"(np.float64(-160.3125), np.float64(22.113679190145316))",O0033,332073972476.6203,"(-157.18490571592534, 20.771341687106233)",332073972473.8483,332073972452.6022,2304302.417540048,2355116.748127458,2 ** 13.0,0.7858972164930594,0.7523498170457191,0.7853855646594095,0.7518600059669487
272,O0100,equatorial,quad,332073972476.62024,"(np.float64(-154.6875), np.float64(38.807447731964224))",O0100,332073972476.6203,"(-155.9462744080047, 40.06612770100761)",332073972470.56744,332073972477.49176,2336102.576086482,2331692.4997572936,2 ** 13.0,0.7646468167106248,0.7675420010677376,0.7641489997726713,0.7670422992441245
273,O0101,equatorial,quad,332073972476.62024,"(np.float64(-149.06249999999997), np.float64(38.807447731964224))",O0101,332073972476.6203,"(-150.16852764312685, 41.08178009642749)",332073972470.5665,332073972478.0434,2336102.576086471,2327555.2660416435,2 ** 13.0,0.76464681671063,0.7702730407314904,0.7641489997726764,0.769771560887262
274,O0102,equatorial,quad,332073972476.62024,"(np.float64(-154.6875), np.float64(32.91412547493729))",O0102,332073972476.6203,"(-154.61884114393445, 34.18680506182155)",332073972471.9379,332073972477.24725,2313898.444534483,2332082.1591979456,2 ** 13.0,0.7793923042545209,0.7672855306855271,0.778884887389779,0.7667859958348194
275,O0103,equatorial,quad,332073972476.62024,"(np.float64(-149.06249999999997), np.float64(32.91412547493729))",O0103,332073972476.6203,"(-149.21278519577805, 35.228672925030864)",332073972471.9367,332073972478.29816,2313898.4445344005,2325565.088773244,2 ** 13.0,0.7793923042545736,0.7715919768065895,0.7788848873898316,0.7710896382800201
276,O0110,equatorial,quad,332073972476.62024,"(np.float64(-143.4375), np.float64(38.807447731964224))",O0110,332073972476.6203,"(-144.18795099195682, 41.77789522762602)",332073972470.56726,332073972478.42303,2336102.576086472,2324750.885903734,2 ** 13.0,0.7646468167106312,0.7721325443309608,0.7641489997726776,0.7716298538724093
277,O0111,equatorial,quad,332073972476.62024,"(np.float64(-137.8125), np.float64(38.807447731964224))",O0111,332073972476.6203,"(-138.07755938239563, 42.13193560397091)",332073972470.5676,332073972478.6257,2336102.5760864727,2323332.2034595474,2 ** 13.0,0.7646468167106313,0.773075797582684,0.7641489997726777,0.7725724930269632
278,O0112,equatorial,quad,332073972476.62024,"(np.float64(-143.4375), np.float64(32.91412547493729))",O0112,332073972476.6203,"(-143.61113208794558, 35.94348422041951)",332073972471.93884,332073972479.04865,2313898.444534384,2321094.589892582,2 ** 13.0,0.7793923042545896,0.7745670584008268,0.7788848873898476,0.7740627829721768
279,O0113,equatorial,quad,332073972476.62024,"(np.float64(-137.8125), np.float64(32.91412547493729))",O0113,332073972476.6203,"(-137.88468631127057, 36.30725616294198)",332073972471.9377,332073972479.43933,2313898.444534385,2318814.6298700944,2 ** 13.0,0.7793923042545863,0.7760909836870886,0.7788848873898443,0.7755857161195797
280,O0120,equatorial,quad,332073972476.62024,"(np.float64(-154.6875), np.float64(27.38429461875389))",O0120,332073972476.6203,"(-153.57423794040585, 28.29857344076673)",332073972473.00806,332073972476.1432,2305690.3434749907,2337321.4188075066,2 ** 13.0,0.7849513489466985,0.763849544086184,0.7844403129122335,0.7633522462059202
281,O0121,equatorial,quad,332073972476.62024,"(np.float64(-149.06249999999997), np.float64(27.38429461875389))",O0121,332073972476.6203,"(-148.4807542930042, 29.412679830116595)",332073972473.008,332073972478.27594,2305690.3434750764,2326897.48203989,2 ** 13.0,0.7849513489466399,0.7707085948568664,0.784440312912175,0.7702068314487539
282,O0122,equatorial,quad,332073972476.62024,"(np.float64(-154.6875), np.float64(22.113679190145316))",O0122,332073972476.6203,"(-152.70009546222488, 22.349616412767904)",332073972473.8494,332073972472.3555,2304302.417540048,2349794.3877839255,2 ** 13.0,0.785897216493062,0.7557618702982775,0.785385564659412,0.7552698378306416
283,O0123,equatorial,quad,332073972476.62024,"(np.float64(-149.06249999999997), np.float64(22.113679190145316))",O0123,332073972476.6203,"(-147.8989041452998, 23.59661677188249)",332073972473.8476,332073972477.1073,2304302.4175400604,2332767.806316899,2 ** 13.0,0.7858972164930492,0.7668345558403505,0.7853855646593991,0.7663353145930579
284,O0130,equatorial,quad,332073972476.62024,"(np.float64(-143.4375), np.float64(27.38429461875389))",O0130,332073972476.6203,"(-143.17793312511859, 30.179583250899327)",332073972473.0089,332073972479.84686,2305690.3434750885,2319652.917040526,2 ** 13.0,0.7849513489466339,0.7755301501652269,0.7844403129121689,0.7750252477237081
285,O0131,equatorial,quad,332073972476.62024,"(np.float64(-137.8125), np.float64(27.38429461875389))",O0131,332073972476.6203,"(-137.741330792677, 30.57067288178981)",332073972473.0079,332073972480.6714,2305690.3434750875,2315921.5067449952,2 ** 13.0,0.784951348946632,0.7780312301383169,0.7844403129121671,0.7775246993895227
286,O0132,equatorial,quad,332073972476.62024,"(np.float64(-143.4375), np.float64(22.113679190145316))",O0132,332073972476.6203,"(-142.8473216568048, 24.460965520732245)",332073972473.8485,332073972480.7349,2304302.4175400645,2320756.9156902195,2 ** 13.0,0.7858972164930484,0.7747924765344592,0.7853855646593985,0.7742880543492092
287,O0133,equatorial,quad,332073972476.62024,"(np.float64(-137.8125), np.float64(22.113679190145316))",O0133,332073972476.6203,"(-137.63437418964264, 24.903688782243886)",332073972473.8485,332073972482.69653,2304302.4175400636,2314485.0961122625,2 ** 13.0,0.7858972164930492,0.7789972498647617,0.7853855646593992,0.7784900901968717
288,O0200,equatorial,quad,332073972476.62024,"(np.float64(-177.1875), np.float64(17.029502573153184))",O0200,332073972476.6203,"(-176.8780667423253, 15.975962928949349)",332073972474.4997,332073972477.4889,2305949.854720302,2332279.1256154547,2 ** 13.0,0.7847746822813754,0.7671559380495033,0.7842637612642684,0.7666564875690011
289,O0201,equatorial,quad,332073972476.62024,"(np.float64(-171.56249999999997), np.float64(17.029502573153184))",O0201,332073972476.6203,"(-170.67469760849502, 16.217746750625956)",332073972474.4971,332073972477.2469,2305949.8547202973,2332710.4346054336,2 ** 13.0,0.7847746822813724,0.7668722760405212,0.7842637612642653,0.7663730102358063
290,O0202,equatorial,quad,332073972476.62024,"(np.float64(-177.1875), np.float64(12.077106626230597))",O0202,332073972476.6203,"(-176.9627919161946, 11.447187229104918)",332073972474.9791,332073972478.03357,2308510.0424111136,2328102.5046123066,2 ** 13.0,0.7830349832229979,0.7699109659724273,0.7825251948224646,0.7694097218539536
291,O0203,equatorial,quad,332073972476.62024,"(np.float64(-171.56249999999997), np.float64(12.077106626230597))",O0203,332073972476.6203,"(-170.95017432068397, 11.637617588501154)",332073972474.97675,332073972478.30225,2308510.042411109,2326114.105860125,2 ** 13.0,0.7830349832229955,0.7712277924473353,0.7825251948224622,0.7707256910199581
292,O0210,equatorial,quad,332073972476.62024,"(np.float64(-165.9375), np.float64(17.029502573153184))",O0210,332073972476.6203,"(-164.48642034019926, 16.37405200445411)",332073972474.4997,332073972476.1376,2305949.854720301,2338043.4049870595,2 ** 13.0,0.7847746822813761,0.7633778645072288,0.7842637612642691,0.7628808737100242
293,O0211,equatorial,quad,332073972476.62024,"(np.float64(-160.3125), np.float64(17.029502573153184))",O0211,332073972476.6203,"(-158.2504485499339, 16.411856576237344)",332073972474.4989,332073972472.3525,2305949.8547202963,2350704.5817801165,2 ** 13.0,0.7847746822813774,0.7551767208528103,0.7842637612642704,0.7546850693418446
294,O0212,equatorial,quad,332073972476.62024,"(np.float64(-165.9375), np.float64(12.077106626230597))",O0212,332073972476.6203,"(-164.9911528496767, 11.78059112053436)",332073972474.9787,332073972478.27844,2308510.042411113,2327478.8564319727,2 ** 13.0,0.7830349832229974,0.770323616683199,0.7825251948224641,0.7698221039119184
295,O0213,equatorial,quad,332073972476.62024,"(np.float64(-160.3125), np.float64(12.077106626230597))",O0213,332073972476.6203,"(-159.042813715593, 11.86421334562259)",332073972474.97723,332073972477.11505,2308510.042411108,2333438.7187322094,2 ** 13.0,0.7830349832229974,0.766393657300232,0.7825251948224641,0.7658947030962597
296,O0220,equatorial,quad,332073972476.62024,"(np.float64(-177.1875), np.float64(7.212658108949129))",O0220,332073972476.6203,"(-177.01811152323137, 6.882768374341767)",332073972475.2896,332073972478.4264,2310765.2901534196,2325269.701949432,2 ** 13.0,0.7815072849061966,0.7717880251016018,0.7809984911009212,0.7712855589394235
297,O0221,equatorial,quad,332073972476.62024,"(np.float64(-171.56249999999997), np.float64(7.212658108949129))",O0221,332073972476.6203,"(-171.1304082847183, 7.004221762416327)",332073972475.2875,332073972479.0561,2310765.290153411,2321586.532017078,2 ** 13.0,0.7815072849061974,0.7742388330361881,0.7809984911009219,0.7737347712959264
298,O0222,equatorial,quad,332073972476.62024,"(np.float64(-177.1875), np.float64(2.3987250992841425))",O0222,332073972476.6203,"(-177.0454289454536, 2.2966798842027267)",332073972475.4471,332073972478.6233,2312043.1808899385,2323836.150731572,2 ** 13.0,0.7806436289529075,0.7727405353948167,0.780135397423643,0.7722374491087493
299,O0223,equatorial,quad,332073972476.62024,"(np.float64(-171.56249999999997), np.float64(2.3987250992841425))",O0223,332073972476.6203,"(-171.21951462917193, 2.3383743125590906)",332073972475.44403,332073972479.4454,2312043.180889931,2319276.743202147,2 ** 13.0,0.7806436289529053,0.7757817439536484,0.7801353974236409,0.775276677714091
300,O0230,equatorial,quad,332073972476.62024,"(np.float64(-165.9375), np.float64(7.212658108949129))",O0230,332073972476.6203,"(-165.3227513604246, 7.102785591987594)",332073972475.28973,332073972479.8471,2310765.290153418,2320131.854405131,2 ** 13.0,0.7815072849061979,0.7752100028175685,0.7809984911009226,0.7747053088053125
301,O0231,equatorial,quad,332073972476.62024,"(np.float64(-160.3125), np.float64(7.212658108949129))",O0231,332073972476.6203,"(-159.5675869790055, 7.176360346439408)",332073972475.2883,332073972480.73364,2310765.290153412,2321248.477681852,2 ** 13.0,0.7815072849061986,0.7744643615480213,0.7809984911009232,0.773960152979299
302,O0232,equatorial,quad,332073972476.62024,"(np.float64(-165.9375), np.float64(2.3987250992841425))",O0232,332073972476.6203,"(-165.48708619211934, 2.3733847702273048)",332073972475.4473,332073972480.67285,2312043.1808899357,2316346.565601369,2 ** 13.0,0.78064362895291,0.7777457126543664,0.7801353974236453,0.777239367789351
303,O0233,equatorial,quad,332073972476.62024,"(np.float64(-160.3125), np.float64(2.3987250992841425))",O0233,332073972476.6203,"(-159.82888573541717, 2.401888909004481)",332073972475.44586,332073972482.7035,2312043.18088993,2314880.8788555777,2 ** 13.0,0.7806436289529103,0.778730897228921,0.7801353974236459,0.7782239109676949
304,O0300,equatorial,quad,332073972476.62024,"(np.float64(-154.6875), np.float64(17.029502573153184))",O0300,332073972476.6203,"(-151.863985120087, 16.24629075337457)",332073972474.49817,332073972452.0332,2305949.854720295,2355914.9462035415,2 ** 13.0,0.7847746822813765,0.7518401021696359,0.7842637612642696,0.7513506229364887
305,O0301,equatorial,quad,332073972476.62024,"(np.float64(-149.06249999999997), np.float64(17.029502573153184))",O0301,332073972476.6203,"(-147.39601669252318, 17.71838762021658)",332073972474.49646,332073972470.9284,2305949.854720373,2346684.4551550793,2 ** 13.0,0.7847746822813193,0.7577663374080644,0.7842637612642124,0.7572729999488229
306,O0302,equatorial,quad,332073972476.62024,"(np.float64(-154.6875), np.float64(12.077106626230597))",O0302,332073972476.6203,"(-153.03827152247976, 11.855769640937906)",332073972474.9774,332073972470.92676,2308510.042411106,2347566.050322527,2 ** 13.0,0.783034983222999,0.7571973074513072,0.7825251948224657,0.7567043404542769
307,O0303,equatorial,quad,332073972476.62024,"(np.float64(-149.06249999999997), np.float64(12.077106626230597))",O0303,332073972476.6203,"(-146.8438285365618, 11.649240465509907)",332073972474.97614,332073972445.8521,2308510.0424111895,2352677.0294887517,2 ** 13.0,0.7830349832229393,0.7539109948407295,0.7825251948224061,0.7534201673701755
308,O0310,equatorial,quad,332073972476.62024,"(np.float64(-143.4375), np.float64(17.029502573153184))",O0310,332073972476.6203,"(-142.5877036832964, 18.753450947262643)",332073972474.4978,332073972480.7957,2305949.854720391,2325841.4940949464,2 ** 13.0,0.7847746822813104,0.771408594190336,0.7842637612642034,0.770906375053487
309,O0311,equatorial,quad,332073972476.62024,"(np.float64(-137.8125), np.float64(17.029502573153184))",O0311,332073972476.6203,"(-137.55535068414818, 19.28853074429981)",332073972474.4964,332073972486.4346,2305949.854720392,2314754.697978466,2 ** 13.0,0.7847746822813065,0.7788157992153288,0.7842637612641995,0.7783087576793664
310,O0312,equatorial,quad,332073972476.62024,"(np.float64(-143.4375), np.float64(12.077106626230597))",O0312,332073972476.6203,"(-142.35883858122028, 12.994220961568946)",332073972474.9773,332073972471.7843,2308510.042411206,2339640.8396187765,2 ** 13.0,0.7830349832229311,0.7623357986236529,0.7825251948223978,0.7618394862547645
311,O0313,equatorial,quad,332073972476.62024,"(np.float64(-137.8125), np.float64(12.077106626230597))",O0313,332073972476.6203,"(-137.49804995711384, 13.705217027408796)",332073972474.97723,332073972494.17096,2308510.0424112044,2318203.545722059,2 ** 13.0,0.783034983222932,0.7765001966278672,0.7825251948223987,0.7759946626456609
312,O0320,equatorial,quad,332073972476.62024,"(np.float64(-154.6875), np.float64(7.212658108949129))",O0320,332073972476.6203,"(-153.82884472473572, 7.217949938052548)",332073972475.288,332073972480.7964,2310765.2901534135,2326400.4966184376,2 ** 13.0,0.781507284906197,0.7710379206598447,0.7809984911009217,0.7705359428469087
313,O0321,equatorial,quad,332073972476.62024,"(np.float64(-149.06249999999997), np.float64(7.212658108949129))",O0321,332073972476.6203,"(-148.0418900212765, 7.202881618525179)",332073972475.2865,332073972471.78595,2310765.2901533265,2340416.0667063235,2 ** 13.0,0.7815072849062523,0.7618308580772316,0.780998491100977,0.761334874445678
314,O0322,equatorial,quad,332073972476.62024,"(np.float64(-154.6875), np.float64(2.3987250992841425))",O0322,332073972476.6203,"(-154.22636481582725, 2.4238206985787127)",332073972475.4465,332073972486.43835,2312043.180889931,2315135.214126044,2 ** 13.0,0.7806436289529111,0.7785598075725667,0.7801353974236466,0.77805293269783
315,O0323,equatorial,quad,332073972476.62024,"(np.float64(-149.06249999999997), np.float64(2.3987250992841425))",O0323,332073972476.6203,"(-148.6587478448304, 2.438375556820673)",332073972475.44415,332073972494.1685,2312043.180889945,2318601.594017544,2 ** 13.0,0.7806436289528962,0.7762336065855674,0.7801353974236317,0.7757282461645866
316,O0330,equatorial,quad,332073972476.62024,"(np.float64(-143.4375), np.float64(7.212658108949129))",O0330,332073972476.6203,"(-142.0276614559984, 7.006394558742291)",332073972475.2891,332073972422.2262,2310765.2901533116,2338990.5981905884,2 ** 13.0,0.7815072849062685,0.762759717461592,0.7809984911009931,0.762263129103951
317,O0331,equatorial,quad,332073972476.62024,"(np.float64(-137.8125), np.float64(7.212658108949129))",O0331,332073972476.6203,"(-137.45404885988128, 8.119126085538394)",332073972475.2899,332073972502.28674,2310765.2901533116,2332087.933171094,2 ** 13.0,0.7815072849062704,0.7672817313321308,0.780998491100995,0.7667821989549229
318,O0332,equatorial,quad,332073972476.62024,"(np.float64(-143.4375), np.float64(2.3987250992841425))",O0332,332073972476.6203,"(-143.09063743875762, 2.4405482364477233)",332073972475.44556,332073972502.28656,2312043.180889948,2332645.480735616,2 ** 13.0,0.7806436289528976,0.7669149847018719,0.7801353974236331,0.7664156910920015
319,O0333,equatorial,quad,332073972476.62024,"(np.float64(-137.8125), np.float64(2.3987250992841425))",O0333,332073972476.6203,"(-137.32965600961714, 2.3381725334499266)",332073972475.44617,332073972227.31555,2312043.180889943,2275534.072036056,2 ** 13.0,0.7806436289529022,0.8058941734200213,0.7801353974236378,0.8053695027345948
320,O1000,equatorial,quad,332073972476.62024,"(np.float64(-132.18749999999997), np.float64(38.807447731964224))",O1000,332073972476.6203,"(-131.9224406176044, 42.1319356039709)",332073972470.56604,332073972478.62317,2336102.576086466,2323332.2034596032,2 ** 13.0,0.764646816710632,0.773075797582641,0.7641489997726785,0.7725724930269201
321,O1001,equatorial,quad,332073972476.62024,"(np.float64(-126.5625), np.float64(38.807447731964224))",O1001,332073972476.6203,"(-125.8120490080432, 41.77789522762602)",332073972470.5663,332073972478.4264,2336102.5760865547,2324750.885903835,2 ** 13.0,0.7646468167105746,0.7721325443309016,0.764148999772621,0.7716298538723501
322,O1002,equatorial,quad,332073972476.62024,"(np.float64(-132.18749999999997), np.float64(32.91412547493729))",O1002,332073972476.6203,"(-132.1153136887295, 36.30725616294198)",332073972471.93695,332073972479.4393,2313898.4445343735,2318814.629870145,2 ** 13.0,0.7793923042545924,0.7760909836870545,0.7788848873898504,0.7755857161195456
323,O1003,equatorial,quad,332073972476.62024,"(np.float64(-126.5625), np.float64(32.91412547493729))",O1003,332073972476.6203,"(-126.38886791205445, 35.94348422041951)",332073972471.937,332073972479.05176,2313898.4445342924,2321094.589892672,2 ** 13.0,0.7793923042546471,0.774567058400774,0.7788848873899051,0.7740627829721239
324,O1010,equatorial,quad,332073972476.62024,"(np.float64(-120.9375), np.float64(38.807447731964224))",O1010,332073972476.6203,"(-119.83147235687318, 41.081780096427494)",332073972470.56635,332073972478.0399,2336102.5760865724,2327555.266041793,2 ** 13.0,0.7646468167105632,0.7702730407313834,0.7641489997726097,0.7697715608871549
325,O1011,equatorial,quad,332073972476.62024,"(np.float64(-115.31249999999999), np.float64(38.807447731964224))",O1011,332073972476.6203,"(-114.05372559199532, 40.06612770100763)",332073972470.567,332073972477.49054,2336102.57608654,2331692.499757415,2 ** 13.0,0.7646468167105861,0.7675420010676549,0.7641489997726325,0.7670422992440418
326,O1012,equatorial,quad,332073972476.62024,"(np.float64(-120.9375), np.float64(32.91412547493729))",O1012,332073972476.6203,"(-120.78721480422196, 35.22867292503087)",332073972471.9374,332073972478.30035,2313898.4445342626,2325565.0887733353,2 ** 13.0,0.779392304254668,0.7715919768065339,0.778884887389926,0.7710896382799647
327,O1013,equatorial,quad,332073972476.62024,"(np.float64(-115.31249999999999), np.float64(32.91412547493729))",O1013,332073972476.6203,"(-115.38115885606557, 34.18680506182155)",332073972471.9381,332073972477.25024,2313898.444534186,2332082.159198146,2 ** 13.0,0.7793923042547215,0.7672855306854023,0.7788848873899794,0.7667859958346946
328,O1020,equatorial,quad,332073972476.62024,"(np.float64(-132.18749999999997), np.float64(27.38429461875389))",O1020,332073972476.6203,"(-132.25866920732304, 30.57067288178981)",332073972473.0063,332073972480.66833,2305690.3434750913,2315921.506745011,2 ** 13.0,0.7849513489466258,0.778031230138299,0.7844403129121609,0.7775246993895049
329,O1021,equatorial,quad,332073972476.62024,"(np.float64(-126.5625), np.float64(27.38429461875389))",O1021,332073972476.6203,"(-126.82206687488144, 30.179583250899327)",332073972473.0068,332073972479.8476,2305690.3434752123,2319652.917040483,2 ** 13.0,0.7849513489465445,0.7755301501652573,0.7844403129120795,0.7750252477237385
330,O1022,equatorial,quad,332073972476.62024,"(np.float64(-132.18749999999997), np.float64(22.113679190145316))",O1022,332073972476.6203,"(-132.3656258103574, 24.903688782243886)",332073972473.8475,332073972482.69745,2304302.417540061,2314485.096112229,2 ** 13.0,0.7858972164930486,0.7789972498647864,0.7853855646593986,0.7784900901968964
331,O1023,equatorial,quad,332073972476.62024,"(np.float64(-126.5625), np.float64(22.113679190145316))",O1023,332073972476.6203,"(-127.15267834319522, 24.460965520732245)",332073972473.8478,332073972480.73926,2304302.41753981,2320756.9156901743,2 ** 13.0,0.7858972164932205,0.7747924765344996,0.7853855646595703,0.7742880543492494
332,O1030,equatorial,quad,332073972476.62024,"(np.float64(-120.9375), np.float64(27.38429461875389))",O1030,332073972476.6203,"(-121.51924570699585, 29.412679830116595)",332073972473.0077,332073972478.28284,2305690.3434752394,2326897.48203987,2 ** 13.0,0.7849513489465283,0.7707085948568952,0.7844403129120634,0.7702068314487828
333,O1031,equatorial,quad,332073972476.62024,"(np.float64(-115.31249999999999), np.float64(27.38429461875389))",O1031,332073972476.6203,"(-116.42576205959418, 28.29857344076673)",332073972473.00836,332073972476.1374,2305690.343475338,2337321.4188074516,2 ** 13.0,0.7849513489464626,0.7638495440862065,0.7844403129119977,0.7633522462059428
334,O1032,equatorial,quad,332073972476.62024,"(np.float64(-120.9375), np.float64(22.113679190145316))",O1032,332073972476.6203,"(-122.1010958547002, 23.5966167718825)",332073972473.8471,332073972477.1028,2304302.4175397325,2332767.8063167674,2 ** 13.0,0.7858972164932717,0.7668345558404267,0.7853855646596215,0.766335314593134
335,O1033,equatorial,quad,332073972476.62024,"(np.float64(-115.31249999999999), np.float64(22.113679190145316))",O1033,332073972476.6203,"(-117.29990453777515, 22.349616412767908)",332073972473.8488,332073972472.35815,2304302.41753966,2349794.38778377,2 ** 13.0,0.7858972164933253,0.7557618702983834,0.7853855646596751,0.7552698378307474
336,O1100,equatorial,quad,332073972476.62024,"(np.float64(-109.6875), np.float64(38.807447731964224))",O1100,332073972476.6203,"(-108.53469790849564, 38.76161533934856)",332073972470.5666,332073972476.8182,2336102.5760864764,2337112.79520178,2 ** 13.0,0.7646468167106266,0.7639859210388132,0.764148999772673,0.7634885343714699
337,O1101,equatorial,quad,332073972476.62024,"(np.float64(-104.06249999999997), np.float64(38.807447731964224))",O1101,332073972476.6203,"(-103.31136732501007, 37.20414573845387)",332073972470.568,332073972476.0548,2336102.5760864746,2343796.496113471,2 ** 13.0,0.7646468167106311,0.759634883933956,0.7641489997726775,0.7591403299730622
338,O1102,equatorial,quad,332073972476.62024,"(np.float64(-109.6875), np.float64(32.91412547493729))",O1102,332073972476.6203,"(-110.22571439450503, 32.85051459438194)",332073972471.9375,332073972475.97284,2313898.4445340545,2340504.918132257,2 ** 13.0,0.7793923042548084,0.7617730171716561,0.7788848873900663,0.7612770711969361
339,O1103,equatorial,quad,332073972476.62024,"(np.float64(-104.06249999999997), np.float64(32.91412547493729))",O1103,332073972476.6203,"(-105.35829634225621, 31.25794922027001)",332073972471.93805,332073972474.5724,2313898.444534055,2350757.0592504656,2 ** 13.0,0.7793923042548094,0.7551430046373917,0.7788848873900673,0.754651375077084
340,O1110,equatorial,quad,332073972476.62024,"(np.float64(-98.43749999999999), np.float64(38.807447731964224))",O1110,332073972476.6203,"(-98.4028697840966, 35.43199641312041)",332073972470.5661,332073972475.2577,2336102.576086471,2351779.102479787,2 ** 13.0,0.7646468167106291,0.7544868026248238,0.7641489997726754,0.753995600279367
341,O1111,equatorial,quad,332073972476.62024,"(np.float64(-92.81249999999999), np.float64(38.807447731964224))",O1111,332073972476.6203,"(-93.81341386395918, 33.483416240721155)",332073972470.56805,332073972442.0951,2336102.5760864783,2348990.9066408966,2 ** 13.0,0.7646468167106287,0.7562789810143514,0.7641489997726751,0.755786611886138
342,O1112,equatorial,quad,332073972476.62024,"(np.float64(-98.43749999999999), np.float64(32.91412547493729))",O1112,332073972476.6203,"(-100.79950961388445, 29.449673286376335)",332073972471.9369,332073972447.00226,2313898.4445340517,2350057.0186499655,2 ** 13.0,0.779392304254809,0.7555929591869359,0.7788848873900669,0.7551010366875092
343,O1113,equatorial,quad,332073972476.62024,"(np.float64(-92.81249999999999), np.float64(32.91412547493729))",O1113,332073972476.6203,"(-93.57916461677996, 29.220229699061342)",332073972471.9385,332073972475.2603,2313898.4445340545,2352507.5509553184,2 ** 13.0,0.7793923042548107,0.7540196248093611,0.7788848873900687,0.7535287266161278
344,O1120,equatorial,quad,332073972476.62024,"(np.float64(-109.6875), np.float64(27.38429461875389))",O1120,332073972476.6203,"(-111.59988670252056, 26.87583149303374)",332073972473.0074,332073972473.63086,2305690.343475476,2350630.9364225315,2 ** 13.0,0.7849513489463665,0.7552240410283567,0.7844403129119017,0.7547323587099835
345,O1121,equatorial,quad,332073972476.62024,"(np.float64(-104.06249999999997), np.float64(27.38429461875389))",O1121,332073972476.6203,"(-107.08075127490629, 25.188951257817074)",332073972473.0083,332073972450.59985,2305690.3434754796,2352639.00962871,2 ** 13.0,0.7849513489463661,0.753935362229589,0.7844403129119013,0.7534445188948425
