,rCell_suid,rCell_region,rCell_shape,Theoretical_area_of_rcell,rCell_nucleus,qCell_suid,Theoretical_area_of_qcell,qCell_nucleus,Calculated_area_of_rcell,Calculated_area_of_qcell,Calculated_perimeter_of_rcell,Calculated_perimeter_of_qcell,Number_of_densification_points,rCell_ipq,qCell_ipq,rCell_c_sp,qCell_c_sp
170,P222,equatorial,quad,1328295889906.481,"(np.float64(-84.375), np.float64(-35.807009652689125))",P222,1328295889906.4812,"(-82.59457129743056, -31.500333470042)",1328295889884.958,1328295889839.9216,4641811.530586461,4671916.7691101115,2 ** 14.0,0.7746930981954036,0.7647412181953632,0.772675668252219,0.7627497046064127
171,P223,equatorial,quad,1328295889906.481,"(np.float64(-73.125), np.float64(-35.807009652689125))",P223,1328295889906.4812,"(-73.12891809227783, -35.05655649107054)",1328295889884.953,1328295889903.382,4641811.530586224,4683982.322939354,2 ** 14.0,0.7746930981954796,0.7608064713999924,0.772675668252295,0.7588252045473929
172,P230,equatorial,quad,1328295889906.481,"(np.float64(-61.87499999999999), np.float64(-24.721673381714922))",P230,1328295889906.4812,"(-60.68156264452128, -25.96473692181796)",1328295889893.7263,1328295889903.8103,4604175.312928208,4672887.8876186395,2 ** 14.0,0.7874101144340793,0.764423394565074,0.7853595672610937,0.7624327086417315
173,P231,equatorial,quad,1328295889906.481,"(np.float64(-50.625), np.float64(-24.721673381714922))",P231,1328295889906.4812,"(-50.35527084118757, -27.573944622450924)",1328295889893.7305,1328295889923.8997,4604175.312928235,4639849.8513619425,2 ** 14.0,0.7874101144340724,0.7753483007187209,0.7853595672610867,0.7733291645189061
174,P232,equatorial,quad,1328295889906.481,"(np.float64(-61.87499999999999), np.float64(-35.807009652689125))",P232,1328295889906.4812,"(-62.47676940263981, -37.67547459364754)",1328295889884.9468,1328295889911.049,4641811.530587369,4658316.582075963,2 ** 14.0,0.7746930981950939,0.7692131367872574,0.7726756682519101,0.7672099775768669
175,P233,equatorial,quad,1328295889906.481,"(np.float64(-50.625), np.float64(-35.807009652689125))",P233,1328295889906.4812,"(-50.93681995064275, -39.07303100130085)",1328295889884.9548,1328295889915.4968,4641811.530587397,4645115.136401148,2 ** 14.0,0.7746930981950894,0.7735915666177388,0.7726756682519056,0.7715770052463247
176,P300,equatorial,quad,1328295889906.481,"(np.float64(-39.375), np.float64(-4.801554594177967))",P300,1328295889906.4812,"(-40.33104690947386, -4.674329763453385)",1328295889901.4937,1328295889655.138,4618396.857629894,4546752.938365294,2 ** 14.0,0.7825681976196585,0.8074246064406229,0.7805302596050316,0.8053219381950817
177,P301,equatorial,quad,1328295889906.481,"(np.float64(-28.124999999999996), np.float64(-4.801554594177967))",P301,1328295889906.4812,"(-28.745273265546043, -4.845214047955154)",1328295889901.492,1328295889932.935,4618396.857631531,4663388.310334577,2 ** 14.0,0.782568197619103,0.7675409112328866,0.7805302596044775,0.7655421067765111
178,P302,equatorial,quad,1328295889906.481,"(np.float64(-39.375), np.float64(-14.539764060139058))",P302,1328295889906.4812,"(-39.97650274246884, -16.264447144235238)",1328295889898.9937,1328295889932.9456,4609649.774293239,4662243.8054272,2 ** 14.0,0.785540954401272,0.7679177950679299,0.7834952748325302,0.7659180091432339
179,P303,equatorial,quad,1328295889906.481,"(np.float64(-28.124999999999996), np.float64(-14.539764060139058))",P303,1328295889906.4812,"(-30.677327304747816, -13.95495687867786)",1328295889898.9927,1328295889840.2214,4609649.774294655,4663696.44717081,2 ** 14.0,0.785540954400789,0.7674394895634181,0.7834952748320484,0.7654409492261132
180,P310,equatorial,quad,1328295889906.481,"(np.float64(-16.875000000000004), np.float64(-4.801554594177967))",P310,1328295889906.4812,"(-17.428520572614307, -4.771283596424485)",1328295889901.4941,1328295889923.8599,4618396.857630981,4640764.160191537,2 ** 14.0,0.7825681976192904,0.7750428174234935,0.7805302596046645,0.7730244767530934
181,P311,equatorial,quad,1328295889906.481,"(np.float64(-5.624999999999994), np.float64(-4.801554594177967))",P311,1328295889906.4812,"(-5.901757462478779, -4.634549659228103)",1328295889901.4902,1328295889915.5046,4618396.85763082,4646103.924325634,2 ** 14.0,0.7825681976193427,0.7732623287802981,0.7805302596047167,0.7712486247990856
182,P312,equatorial,quad,1328295889906.481,"(np.float64(-16.875000000000004), np.float64(-14.539764060139058))",P312,1328295889906.4812,"(-18.273064617296722, -14.13712993166201)",1328295889898.988,1328295889903.8225,4609649.77429418,4674370.250153608,2 ** 14.0,0.7855409544009482,0.7639386349656196,0.7834952748322073,0.7619492114370673
183,P313,equatorial,quad,1328295889906.481,"(np.float64(-5.624999999999994), np.float64(-14.539764060139058))",P313,1328295889906.4812,"(-6.132663375794064, -13.833606962911917)",1328295889898.9958,1328295889911.0662,4609649.77429404,4659480.293054745,2 ** 14.0,0.7855409544010004,0.7688289608987018,0.7834952748322592,0.7668268021463545
184,P320,equatorial,quad,1328295889906.481,"(np.float64(-39.375), np.float64(-24.721673381714922))",P320,1328295889906.4812,"(-39.64472915881244, -27.573944622450924)",1328295889893.7305,1328295889923.8694,4604175.312928245,4639849.851361868,2 ** 14.0,0.7874101144340689,0.7753483007187281,0.7853595672610832,0.7733291645189132
185,P321,equatorial,quad,1328295889906.481,"(np.float64(-28.124999999999996), np.float64(-24.721673381714922))",P321,1328295889906.4812,"(-29.318437355478725, -25.96473692181796)",1328295889893.7346,1328295889903.824,4604175.31292831,4672887.88761888,2 ** 14.0,0.7874101144340494,0.7644233945650032,0.7853595672610637,0.7624327086416608
186,P322,equatorial,quad,1328295889906.481,"(np.float64(-39.375), np.float64(-35.807009652689125))",P322,1328295889906.4812,"(-39.06318004935726, -39.07303100130087)",1328295889884.952,1328295889915.4902,4641811.530587401,4645115.13640114,2 ** 14.0,0.774693098195086,0.7735915666177372,0.7726756682519024,0.7715770052463233
187,P323,equatorial,quad,1328295889906.481,"(np.float64(-28.124999999999996), np.float64(-35.807009652689125))",P323,1328295889906.4812,"(-27.52323059736019, -37.67547459364754)",1328295889884.948,1328295889911.046,4641811.530587007,4658316.582076079,2 ** 14.0,0.7746930981952153,0.7692131367872171,0.7726756682520312,0.7672099775768267
188,P330,equatorial,quad,1328295889906.481,"(np.float64(-16.875000000000004), np.float64(-24.721673381714922))",P330,1328295889906.4812,"(-20.007400791680652, -22.996271576819204)",1328295889893.7295,1328295889850.7986,4604175.312927901,4675981.163617397,2 ** 14.0,0.7874101144341862,0.7634123594832333,0.7853595672612002,0.7614243064638291
189,P331,equatorial,quad,1328295889906.481,"(np.float64(-5.624999999999994), np.float64(-24.721673381714922))",P331,1328295889906.4812,"(-6.6172726048731985, -22.828331211352843)",1328295889893.733,1328295889903.3909,4604175.312929156,4685432.700805551,2 ** 14.0,0.7874101144337589,0.7603355283092573,0.7853595672607739,0.7583554878709565
190,P332,equatorial,quad,1328295889906.481,"(np.float64(-16.875000000000004), np.float64(-35.807009652689125))",P332,1328295889906.4812,"(-16.871081907722168, -35.05655649107054)",1328295889884.9531,1328295889903.4082,4641811.530587889,4683982.322939269,2 ** 14.0,0.7746930981949238,0.7608064714000348,0.7726756682517406,0.7588252045474351
191,P333,equatorial,quad,1328295889906.481,"(np.float64(-5.624999999999994), np.float64(-35.807009652689125))",P333,1328295889906.4812,"(-7.405428702569425, -31.500333470041987)",1328295889884.9453,1328295889839.9019,4641811.530590089,4671916.769110434,2 ** 14.0,0.7746930981941851,0.7647412181952464,0.7726756682510038,0.7627497046062961
192,Q000,equatorial,quad,1328295889906.481,"(np.float64(5.625), np.float64(35.807009652689125))",Q000,1328295889906.4812,"(7.405428702569425, 31.500333470041987)",1328295889884.925,1328295889839.9106,4641811.530586887,4671916.769110423,2 ** 14.0,0.7746930981952421,0.7647412181952552,0.772675668252058,0.7627497046063048
193,Q001,equatorial,quad,1328295889906.481,"(np.float64(16.874999999999996), np.float64(35.807009652689125))",Q001,1328295889906.4812,"(16.871081907722168, 35.05655649107054)",1328295889884.9214,1328295889903.3745,4641811.530585789,4683982.322939231,2 ** 14.0,0.7746930981956064,0.7608064714000279,0.7726756682524214,0.7588252045474283
194,Q002,equatorial,quad,1328295889906.481,"(np.float64(5.625), np.float64(24.721673381714922))",Q002,1328295889906.4812,"(6.6172726048731985, 22.828331211352843)",1328295889893.7405,1328295889903.3965,4604175.312931209,4685432.700805506,2 ** 14.0,0.7874101144330613,0.7603355283092754,0.785359567260078,0.7583554878709746
195,Q003,equatorial,quad,1328295889906.481,"(np.float64(16.874999999999996), np.float64(24.721673381714922))",Q003,1328295889906.4812,"(20.007400791680652, 22.996271576819204)",1328295889893.7422,1328295889850.828,4604175.312931229,4675981.1636173595,2 ** 14.0,0.7874101144330553,0.7634123594832622,0.7853595672600722,0.7614243064638578
196,Q010,equatorial,quad,1328295889906.481,"(np.float64(28.125), np.float64(35.807009652689125))",Q010,1328295889906.4812,"(27.52323059736019, 37.67547459364754)",1328295889884.9238,1328295889911.023,4641811.530586239,4658316.582076031,2 ** 14.0,0.7746930981954576,0.7692131367872198,0.7726756682522731,0.7672099775768296
197,Q011,equatorial,quad,1328295889906.481,"(np.float64(39.37499999999999), np.float64(35.807009652689125))",Q011,1328295889906.4812,"(39.06318004935726, 39.07303100130087)",1328295889884.925,1328295889915.5366,4641811.5305859,4645115.136401198,2 ** 14.0,0.7746930981955715,0.7735915666177451,0.7726756682523866,0.771577005246331
198,Q012,equatorial,quad,1328295889906.481,"(np.float64(28.125), np.float64(24.721673381714922))",Q012,1328295889906.4812,"(29.318437355478725, 25.96473692181796)",1328295889893.7405,1328295889903.806,4604175.312931613,4672887.887618811,2 ** 14.0,0.787410114432923,0.7644233945650154,0.7853595672599402,0.762432708641673
199,Q013,equatorial,quad,1328295889906.481,"(np.float64(39.37499999999999), np.float64(24.721673381714922))",Q013,1328295889906.4812,"(39.64472915881244, 27.573944622450924)",1328295889893.7466,1328295889923.8918,4604175.312930271,4639849.851361828,2 ** 14.0,0.7874101144333857,0.7753483007187547,0.7853595672604017,0.7733291645189397
200,Q020,equatorial,quad,1328295889906.481,"(np.float64(5.625), np.float64(14.539764060139051))",Q020,1328295889906.4812,"(6.132663375794064, 13.833606962911917)",1328295889898.974,1328295889911.0454,4609649.7742943615,4659480.293054783,2 ** 14.0,0.7855409544008779,0.7688289608986771,0.7834952748321372,0.7668268021463299
201,Q021,equatorial,quad,1328295889906.481,"(np.float64(16.874999999999996), np.float64(14.539764060139051))",Q021,1328295889906.4812,"(18.273064617296722, 14.13712993166201)",1328295889898.9722,1328295889903.8079,4609649.774294256,4674370.250153591,2 ** 14.0,0.7855409544009126,0.7639386349656166,0.783495274832172,0.7619492114370644
202,Q022,equatorial,quad,1328295889906.481,"(np.float64(5.625), np.float64(4.8015545941779685))",Q022,1328295889906.4812,"(5.901757462478779, 4.634549659228103)",1328295889901.492,1328295889915.4995,4618396.857630866,4646103.924325663,2 ** 14.0,0.7825681976193283,0.7732623287802854,0.7805302596047022,0.7712486247990731
203,Q023,equatorial,quad,1328295889906.481,"(np.float64(16.874999999999996), np.float64(4.8015545941779685))",Q023,1328295889906.4812,"(17.428520572614307, 4.771283596424485)",1328295889901.4897,1328295889923.8699,4618396.857630802,4640764.160191428,2 ** 14.0,0.7825681976193484,0.7750428174235358,0.7805302596047224,0.7730244767531353
204,Q030,equatorial,quad,1328295889906.481,"(np.float64(28.125), np.float64(14.539764060139051))",Q030,1328295889906.4812,"(30.677327304747816, 13.95495687867786)",1328295889898.9744,1328295889840.2166,4609649.774294616,4663696.447170724,2 ** 14.0,0.7855409544007914,0.7674394895634434,0.783495274832051,0.7654409492261384
205,Q031,equatorial,quad,1328295889906.481,"(np.float64(39.37499999999999), np.float64(14.539764060139051))",Q031,1328295889906.4812,"(39.97650274246884, 16.264447144235238)",1328295889898.977,1328295889932.9436,4609649.774293238,4662243.805427215,2 ** 14.0,0.7855409544012625,0.7679177950679238,0.7834952748325208,0.7659180091432279
206,Q032,equatorial,quad,1328295889906.481,"(np.float64(28.125), np.float64(4.8015545941779685))",Q032,1328295889906.4812,"(28.745273265546043, 4.845214047955154)",1328295889901.4905,1328295889932.948,4618396.857631114,4663388.310334474,2 ** 14.0,0.7825681976192432,0.7675409112329281,0.7805302596046174,0.7655421067765525
207,Q033,equatorial,quad,1328295889906.481,"(np.float64(39.37499999999999), np.float64(4.8015545941779685))",Q033,1328295889906.4812,"(40.33104690947386, 4.674329763453385)",1328295889901.4902,1328295889655.1301,4618396.857629747,4546752.9383653635,2 ** 14.0,0.7825681976197063,0.8074246064405934,0.7805302596050794,0.8053219381950523
208,Q100,equatorial,quad,1328295889906.481,"(np.float64(50.62499999999999), np.float64(35.807009652689125))",Q100,1328295889906.4812,"(50.93681995064275, 39.07303100130085)",1328295889884.923,1328295889915.483,4641811.530586007,4645115.136401153,2 ** 14.0,0.7746930981955346,0.7735915666177287,0.7726756682523499,0.7715770052463147
209,Q101,equatorial,quad,1328295889906.481,"(np.float64(61.87499999999999), np.float64(35.807009652689125))",Q101,1328295889906.4812,"(62.47676940263981, 37.67547459364754)",1328295889884.9236,1328295889911.037,4641811.530586138,4658316.582075972,2 ** 14.0,0.774693098195491,0.7692131367872472,0.7726756682523064,0.7672099775768569
210,Q102,equatorial,quad,1328295889906.481,"(np.float64(50.62499999999999), np.float64(24.721673381714922))",Q102,1328295889906.4812,"(50.35527084118757, 27.573944622450924)",1328295889893.744,1328295889923.8906,4604175.312930216,4639849.8513619695,2 ** 14.0,0.7874101144334028,0.7753483007187065,0.7853595672604188,0.7733291645188918
211,Q103,equatorial,quad,1328295889906.481,"(np.float64(61.87499999999999), np.float64(24.721673381714922))",Q103,1328295889906.4812,"(60.68156264452128, 25.96473692181796)",1328295889893.7437,1328295889903.8062,4604175.312930959,4672887.88761865,2 ** 14.0,0.7874101144331485,0.7644233945650682,0.7853595672601651,0.7624327086417259
212,Q110,equatorial,quad,1328295889906.481,"(np.float64(73.125), np.float64(35.807009652689125))",Q110,1328295889906.4812,"(73.12891809227783, 35.05655649107054)",1328295889884.9246,1328295889903.3853,4641811.530585916,4683982.32293936,2 ** 14.0,0.7746930981955659,0.7608064713999924,0.7726756682523811,0.7588252045473929
213,Q111,equatorial,quad,1328295889906.481,"(np.float64(84.375), np.float64(35.807009652689125))",Q111,1328295889906.4812,"(82.59457129743056, 31.500333470042)",1328295889884.9238,1328295889839.9216,4641811.530586666,4671916.769110053,2 ** 14.0,0.774693098195315,0.7647412181953824,0.7726756682521307,0.7627497046064318
214,Q112,equatorial,quad,1328295889906.481,"(np.float64(73.125), np.float64(24.721673381714922))",Q112,1328295889906.4812,"(69.99259920831936, 22.996271576819204)",1328295889893.74,1328295889850.8513,4604175.312931949,4675981.163617456,2 ** 14.0,0.7874101144328078,0.7634123594832442,0.7853595672598253,0.7614243064638397
215,Q113,equatorial,quad,1328295889906.481,"(np.float64(84.375), np.float64(24.721673381714922))",Q113,1328295889906.4812,"(83.38272739512679, 22.828331211352843)",1328295889893.7456,1328295889903.3872,4604175.312931913,4685432.700805373,2 ** 14.0,0.7874101144328235,0.7603355283093134,0.7853595672598409,0.7583554878710125
216,Q120,equatorial,quad,1328295889906.481,"(np.float64(50.62499999999999), np.float64(14.539764060139051))",Q120,1328295889906.4812,"(50.02349725753116, 16.264447144235238)",1328295889898.9768,1328295889932.953,4609649.774293129,4662243.805427307,2 ** 14.0,0.7855409544012995,0.7679177950678988,0.7834952748325577,0.7659180091432028
217,Q121,equatorial,quad,1328295889906.481,"(np.float64(61.87499999999999), np.float64(14.539764060139051))",Q121,1328295889906.4812,"(59.32267269525218, 13.95495687867786)",1328295889898.973,1328295889840.2031,4609649.774293132,4663696.447170644,2 ** 14.0,0.7855409544012962,0.767439489563462,0.7834952748325545,0.7654409492261569
218,Q122,equatorial,quad,1328295889906.481,"(np.float64(50.62499999999999), np.float64(4.8015545941779685))",Q122,1328295889906.4812,"(49.66895309052614, 4.674329763453383)",1328295889901.4897,1328295889655.1306,4618396.857629637,4546752.938365424,2 ** 14.0,0.7825681976197433,0.8074246064405722,0.7805302596051162,0.8053219381950312
219,Q123,equatorial,quad,1328295889906.481,"(np.float64(61.87499999999999), np.float64(4.8015545941779685))",Q123,1328295889906.4812,"(61.25472673445396, 4.845214047955154)",1328295889901.4863,1328295889932.9453,4618396.857629702,4663388.310334547,2 ** 14.0,0.7825681976197192,0.7675409112329022,0.7805302596050923,0.7655421067765269
220,Q130,equatorial,quad,1328295889906.481,"(np.float64(73.125), np.float64(14.539764060139051))",Q130,1328295889906.4812,"(71.72693538270327, 14.13712993166201)",1328295889898.9778,1328295889903.8215,4609649.774293401,4674370.250153585,2 ** 14.0,0.7855409544012074,0.7639386349656264,0.7834952748324657,0.7619492114370741
221,Q131,equatorial,quad,1328295889906.481,"(np.float64(84.375), np.float64(14.539764060139051))",Q131,1328295889906.4812,"(83.8673366242059, 13.833606962911917)",1328295889898.9683,1328295889911.0642,4609649.774292677,4659480.293054797,2 ** 14.0,0.7855409544014488,0.7688289608986834,0.7834952748327065,0.7668268021463361
222,Q132,equatorial,quad,1328295889906.481,"(np.float64(73.125), np.float64(4.8015545941779685))",Q132,1328295889906.4812,"(72.5714794273857, 4.771283596424485)",1328295889901.4866,1328295889923.8699,4618396.85762996,4640764.160191585,2 ** 14.0,0.7825681976196319,0.7750428174234831,0.7805302596050051,0.773024476753083
223,Q133,equatorial,quad,1328295889906.481,"(np.float64(84.375), np.float64(4.8015545941779685))",Q133,1328295889906.4812,"(84.09824253752119, 4.634549659228102)",1328295889901.4868,1328295889915.5032,4618396.857629314,4646103.924325575,2 ** 14.0,0.7825681976198511,0.7732623287803169,0.7805302596052237,0.7712486247991044
224,Q200,equatorial,quad,1328295889906.481,"(np.float64(5.625), np.float64(-4.801554594177967))",Q200,1328295889906.4812,"(5.901757462478779, -4.634549659228103)",1328295889901.4932,1328295889915.512,4618396.857631002,4646103.924325603,2 ** 14.0,0.7825681976192829,0.7732623287803125,0.7805302596046572,0.7712486247991001
225,Q201,equatorial,quad,1328295889906.481,"(np.float64(16.874999999999996), np.float64(-4.801554594177967))",Q201,1328295889906.4812,"(17.428520572614307, -4.771283596424485)",1328295889901.495,1328295889923.888,4618396.85763113,4640764.160191501,2 ** 14.0,0.7825681976192406,0.7750428174235221,0.7805302596046148,0.7730244767531218
226,Q202,equatorial,quad,1328295889906.481,"(np.float64(5.625), np.float64(-14.539764060139058))",Q202,1328295889906.4812,"(6.132663375794064, -13.833606962911917)",1328295889898.991,1328295889911.0293,4609649.774294342,4659480.293054736,2 ** 14.0,0.7855409544008944,0.7688289608986832,0.7834952748321538,0.7668268021463361
227,Q203,equatorial,quad,1328295889906.481,"(np.float64(16.874999999999996), np.float64(-14.539764060139058))",Q203,1328295889906.4812,"(18.273064617296722, -14.13712993166201)",1328295889898.9897,1328295889903.8093,4609649.774294279,4674370.250153555,2 ** 14.0,0.7855409544009155,0.7639386349656294,0.7834952748321746,0.7619492114370771
228,Q210,equatorial,quad,1328295889906.481,"(np.float64(28.125), np.float64(-4.801554594177967))",Q210,1328295889906.4812,"(28.745273265546043, -4.845214047955154)",1328295889901.4956,1328295889932.9497,4618396.85763155,4663388.310334526,2 ** 14.0,0.7825681976190985,0.7675409112329118,0.7805302596044731,0.7655421067765363
229,Q211,equatorial,quad,1328295889906.481,"(np.float64(39.37499999999999), np.float64(-4.801554594177967))",Q211,1328295889906.4812,"(40.33104690947386, -4.674329763453385)",1328295889901.4976,1328295889655.108,4618396.857629958,4546752.938365335,2 ** 14.0,0.7825681976196395,0.8074246064405901,0.7805302596050127,0.805321938195049
230,Q212,equatorial,quad,1328295889906.481,"(np.float64(28.125), np.float64(-14.539764060139058))",Q212,1328295889906.4812,"(30.677327304747816, -13.95495687867786)",1328295889898.9905,1328295889840.2297,4609649.77429459,4663696.447170821,2 ** 14.0,0.7855409544008098,0.7674394895634192,0.7834952748320693,0.765440949226114
231,Q213,equatorial,quad,1328295889906.481,"(np.float64(39.37499999999999), np.float64(-14.539764060139058))",Q213,1328295889906.4812,"(39.97650274246884, -16.264447144235238)",1328295889898.9927,1328295889932.9526,4609649.774293241,4662243.805427252,2 ** 14.0,0.7855409544012707,0.7679177950679168,0.7834952748325289,0.7659180091432208
232,Q220,equatorial,quad,1328295889906.481,"(np.float64(5.625), np.float64(-24.721673381714922))",Q220,1328295889906.4812,"(6.6172726048731985, -22.828331211352843)",1328295889893.7292,1328295889903.3772,4604175.312928963,4685432.70080549,2 ** 14.0,0.7874101144338226,0.7603355283092695,0.7853595672608374,0.7583554878709688
233,Q221,equatorial,quad,1328295889906.481,"(np.float64(16.874999999999996), np.float64(-24.721673381714922))",Q221,1328295889906.4812,"(20.007400791680652, -22.996271576819204)",1328295889893.7292,1328295889850.8147,4604175.312927964,4675981.1636174815,2 ** 14.0,0.7874101144341645,0.7634123594832148,0.7853595672611784,0.7614243064638108
234,Q222,equatorial,quad,1328295889906.481,"(np.float64(5.625), np.float64(-35.807009652689125))",Q222,1328295889906.4812,"(7.405428702569425, -31.500333470041987)",1328295889884.9546,1328295889839.9082,4641811.53058992,4671916.769110399,2 ** 14.0,0.7746930981942471,0.7647412181952613,0.7726756682510656,0.762749704606311
235,Q223,equatorial,quad,1328295889906.481,"(np.float64(16.874999999999996), np.float64(-35.807009652689125))",Q223,1328295889906.4812,"(16.871081907722168, -35.05655649107054)",1328295889884.9543,1328295889903.3965,4641811.53058806,4683982.322939293,2 ** 14.0,0.7746930981948676,0.7608064714000202,0.7726756682516845,0.7588252045474205
236,Q230,equatorial,quad,1328295889906.481,"(np.float64(28.125), np.float64(-24.721673381714922))",Q230,1328295889906.4812,"(29.318437355478725, -25.96473692181796)",1328295889893.7256,1328295889903.813,4604175.312928295,4672887.887618788,2 ** 14.0,0.7874101144340493,0.7644233945650271,0.7853595672610637,0.7624327086416848
237,Q231,equatorial,quad,1328295889906.481,"(np.float64(39.37499999999999), np.float64(-24.721673381714922))",Q231,1328295889906.4812,"(39.64472915881244, -27.573944622450924)",1328295889893.7292,1328295889923.8833,4604175.312928124,4639849.851361881,2 ** 14.0,0.7874101144341097,0.7753483007187318,0.7853595672611238,0.773329164518917
238,Q232,equatorial,quad,1328295889906.481,"(np.float64(28.125), np.float64(-35.807009652689125))",Q232,1328295889906.4812,"(27.52323059736019, -37.67547459364754)",1328295889884.9517,1328295889911.0432,4641811.530587044,4658316.582076033,2 ** 14.0,0.7746930981952054,0.7692131367872308,0.7726756682520214,0.7672099775768405
239,Q233,equatorial,quad,1328295889906.481,"(np.float64(39.37499999999999), np.float64(-35.807009652689125))",Q233,1328295889906.4812,"(39.06318004935726, -39.07303100130087)",1328295889884.958,1328295889915.4878,4641811.530587306,4645115.136401157,2 ** 14.0,0.7746930981951214,0.7735915666177304,0.7726756682519377,0.7715770052463163
240,Q300,equatorial,quad,1328295889906.481,"(np.float64(50.62499999999999), np.float64(-4.801554594177967))",Q300,1328295889906.4812,"(49.66895309052614, -4.674329763453383)",1328295889901.4958,1328295889655.1387,4618396.85762985,4546752.938365332,2 ** 14.0,0.782568197619675,0.8074246064406099,0.7805302596050481,0.8053219381950688
241,Q301,equatorial,quad,1328295889906.481,"(np.float64(61.87499999999999), np.float64(-4.801554594177967))",Q301,1328295889906.4812,"(61.25472673445396, -4.845214047955154)",1328295889901.4958,1328295889932.937,4618396.8576299725,4663388.310334568,2 ** 14.0,0.7825681976196333,0.7675409112328907,0.7805302596050064,0.7655421067765152
242,Q302,equatorial,quad,1328295889906.481,"(np.float64(50.62499999999999), np.float64(-14.539764060139058))",Q302,1328295889906.4812,"(50.02349725753116, -16.264447144235238)",1328295889898.9949,1328295889932.9465,4609649.774293187,4662243.805427315,2 ** 14.0,0.7855409544012906,0.7679177950678928,0.7834952748325487,0.765918009143197
243,Q303,equatorial,quad,1328295889906.481,"(np.float64(61.87499999999999), np.float64(-14.539764060139058))",Q303,1328295889906.4812,"(59.32267269525218, -13.95495687867786)",1328295889898.986,1328295889840.2283,4609649.774294005,4663696.447170684,2 ** 14.0,0.7855409544010066,0.7674394895634634,0.7834952748322656,0.7654409492261582
244,Q310,equatorial,quad,1328295889906.481,"(np.float64(73.125), np.float64(-4.801554594177967))",Q310,1328295889906.4812,"(72.5714794273857, -4.771283596424485)",1328295889901.4998,1328295889923.8708,4618396.857630247,4640764.160191636,2 ** 14.0,0.7825681976195425,0.7750428174234669,0.780530259604916,0.7730244767530668
245,Q311,equatorial,quad,1328295889906.481,"(np.float64(84.375), np.float64(-4.801554594177967))",Q311,1328295889906.4812,"(84.09824253752119, -4.634549659228102)",1328295889901.4973,1328295889915.5137,4618396.857629613,4646103.924325604,2 ** 14.0,0.7825681976197559,0.7732623287803132,0.7805302596051288,0.7712486247991008
246,Q312,equatorial,quad,1328295889906.481,"(np.float64(73.125), np.float64(-14.539764060139058))",Q312,1328295889906.4812,"(71.72693538270327, -14.13712993166201)",1328295889898.9888,1328295889903.8274,4609649.774294942,4674370.250153602,2 ** 14.0,0.7855409544006888,0.7639386349656243,0.7834952748319487,0.761949211437072
247,Q313,equatorial,quad,1328295889906.481,"(np.float64(84.375), np.float64(-14.539764060139058))",Q313,1328295889906.4812,"(83.8673366242059, -13.833606962911917)",1328295889898.9836,1328295889911.0676,4609649.774294951,4659480.293054794,2 ** 14.0,0.7855409544006826,0.7688289608986862,0.7834952748319425,0.7668268021463391
248,Q320,equatorial,quad,1328295889906.481,"(np.float64(50.62499999999999), np.float64(-24.721673381714922))",Q320,1328295889906.4812,"(50.35527084118757, -27.573944622450924)",1328295889893.7314,1328295889923.8716,4604175.312928237,4639849.851361981,2 ** 14.0,0.7874101144340725,0.7753483007186918,0.7853595672610867,0.773329164518877
249,Q321,equatorial,quad,1328295889906.481,"(np.float64(61.87499999999999), np.float64(-24.721673381714922))",Q321,1328295889906.4812,"(60.68156264452128, -25.96473692181796)",1328295889893.7297,1328295889903.8154,4604175.312928283,4672887.887618625,2 ** 14.0,0.7874101144340558,0.7644233945650819,0.78535956726107,0.7624327086417394
250,Q322,equatorial,quad,1328295889906.481,"(np.float64(50.62499999999999), np.float64(-35.807009652689125))",Q322,1328295889906.4812,"(50.93681995064275, -39.07303100130085)",1328295889884.9534,1328295889915.4985,4641811.5305874115,4645115.136401154,2 ** 14.0,0.7746930981950836,0.7735915666177374,0.7726756682518999,0.7715770052463234
251,Q323,equatorial,quad,1328295889906.481,"(np.float64(61.87499999999999), np.float64(-35.807009652689125))",Q323,1328295889906.4812,"(62.47676940263981, -37.67547459364754)",1328295889884.9548,1328295889911.0447,4641811.530587362,4658316.582075953,2 ** 14.0,0.7746930981951008,0.7692131367872582,0.7726756682519171,0.7672099775768677
252,Q330,equatorial,quad,1328295889906.481,"(np.float64(73.125), np.float64(-24.721673381714922))",Q330,1328295889906.4812,"(69.99259920831936, -22.996271576819204)",1328295889893.7207,1328295889850.8186,4604175.312927942,4675981.163617497,2 ** 14.0,0.7874101144341671,0.763412359483212,0.7853595672611812,0.7614243064638078
253,Q331,equatorial,quad,1328295889906.481,"(np.float64(84.375), np.float64(-24.721673381714922))",Q331,1328295889906.4812,"(83.38272739512679, -22.828331211352843)",1328295889893.7207,1328295889903.3784,4604175.312928666,4685432.700805332,2 ** 14.0,0.7874101144339193,0.7603355283093215,0.785359567260934,0.7583554878710207
254,Q332,equatorial,quad,1328295889906.481,"(np.float64(73.125), np.float64(-35.807009652689125))",Q332,1328295889906.4812,"(73.12891809227783, -35.05655649107054)",1328295889884.9558,1328295889903.4055,4641811.530586225,4683982.322939347,2 ** 14.0,0.7746930981954808,0.7608064714000082,0.7726756682522962,0.7588252045474085
