Common latitude,Authalic (mpmath),Authalic (old code),Authalic (new code),Diff. (old - new) E-10,Diff. (new - mpmath) E-10,Diff. (old - mpmath)E-10,Authalic inverse (old code),Authalic inverse (new code),Diff. (auth_inv_new - common)E-10,Diff. (auth_inv_old - common)E-10
-22.8,-22.70845706513605630855264494459311639548411992515757776715600838769688,-22.708457065136052,-22.70845706513606,0.0000800000000000000000000000000000000000000000000000000000010139552722494,-0.00003691447355055406883604515880074842422232843991612303120246199105535521,0.00004308552644944593116395484119925157577767156008387696879855196421689419,-22.799999985932054,-22.799999999999997,0.00002999999999999999999999999999999999999999999999999999999784464308502205,140.6794599999999999999999999999999999999999999999999999999999999940589
-22.7,-22.60877097532664012966007612263531335662298498485609427504833915130721,-22.6087709753266,-22.608770975326642,0.0004199999999999999999999999999999999999999999999999999999988031762425541,-0.00001870339923877364686643377015015143905724951660848692786768469393309532,0.0004012966007612263531335662298498485609427504833915130721311184823094588,-22.699999985919366,-22.699999999999996,0.00004000000000000000000000000000000000000000000000000000000195588628873697,140.8063399999999999999999999999999999999999999999999999999999998385163
-22.6,-22.50908599266158703184738839575421451050475950785349952990310329877222,-22.509085992661575,-22.509085992661586,0.0001099999999999999999999999999999999999999999999999999999988585983572714,0.00001031847388395754214510504759507853499529903103298772222419446678011436,0.0001203184738839575421451050475950785349952990310329877222230530651373858,-22.599999985907296,-22.6,0.0,140.9270400000000000000000000000000000000000000000000000000000003204504
-22.5,-22.40940211330229093598188223367184720049560968795644155974577783260131,-22.40940211330229,-22.409402113302296,0.00006000000000000000000000000000000000000000000000000000000148492078049319,-0.00005064018117766328152799504390312043558440254222167398686946227804466043,0.000009359818822336718472004956096879564415597457778326013132022642735832752,-22.49999998589584,-22.5,0.0,141.0416000000000000000000000000000000000000000000000000000000004979304
-22.4,-22.3097193333969187410041894822311240006712456961130575566527511085447,-22.30971933339693,-22.30971933339692,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-0.00001258995810517768875999328754303886942443347248891455302403601418918822,-0.0001125899581051776887599932875430388694244334724889145530245790039531938,-22.399999985885003,-22.400000000000006,-0.00006000000000000000000000000000000000000000000000000000000148492078049319,141.1499700000000000000000000000000000000000000000000000000000000994612
-22.3,-22.21003764908045725102831790261518951315612917342037560540262028276815,-22.21003764908046,-22.21003764908046,0.0,-0.00002748971682097384810486843870826579624394597379717231851419153550709303,-0.00002748971682097384810486843870826579624394597379717231851419153550709303,-22.299999985874784,-22.3,0.0,141.2521599999999999999999999999999999999999999999999999999999974406515
-22.2,-22.11035705647476025255727209522039046594519810323963384731356658484357,-22.11035705647476,-22.11035705647476,0.0,0.000002525572720952203904659451981032396338473135665848435742956376494182435,0.000002525572720952203904659451981032396338473135665848435742956376494182435,-22.199999985865194,-22.2,0.0,141.3480600000000000000000000000000000000000000000000000000000023563549
-22.1,-22.01067755168859574124213560379639774927735321196637371370804673136856,-22.010677551688563,-22.0106775516886,0.0003699999999999999999999999999999999999999999999999999999985316813605513,-0.0000425875786439620360225072264678803362628629195326863143989301742407948,0.0003274124213560379639774927735321196637371370804673136855996015071197565,-22.099999985856236,-22.099999999999998,0.00001999999999999999999999999999999999999999999999999999999952903449175621,141.4376399999999999999999999999999999999999999999999999999999996150244
-22.0,-21.9109991308176932976111800711285747567590704960944028251232220683547,-21.91099913081769,-21.910999130817693,0.00003000000000000000000000000000000000000000000000000000000074246039024659,0.000002976111800711285747567590704960944028251232220683547015331860507149011,0.0000329761118007112857475675907049609440282512322206835470160743208973956,-21.99999998584791,-21.999999999999996,0.00003999999999999999999999999999999999999999999999999999999905806898351243,141.5209000000000000000000000000000000000000000000000000000000008079292
-21.9,-21.81132178994479161119425520879627312618663636677423214241421137432943,-21.811321789944778,-21.81132178994479,0.0001200000000000000000000000000000000000000000000000000000000720242557618,0.00001611194255208796273126186636366774232142414211374329426179248055689388,0.0001361119425520879627312618663636677423214241421137432942618645048126557,-21.89999998584022,-21.9,0.0,141.5977999999999999999999999999999999999999999999999999999999981835484
-21.8,-21.71164552513968615246640804269370776346576443494033293514453067715481,-21.71164552513968,-21.711645525139687,0.00007000000000000000000000000000000000000000000000000000000269834667898357,-0.000008475335919573062922365342355650596670648554693228451863057340762366062,0.0000615246640804269370776346576443494033293514453067715481396410059166175,-21.79999998583317,-21.8,0.0,141.6682999999999999999999999999999999999999999999999999999999984794478
-21.7,-21.61197033245927699203338139527909456708520398231717059327114045327839,-21.61197033245929,-21.61197033245928,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-0.00003007966618604720905432914796017682829406728859546721606587462490498299,-0.0001300796661860472090543291479601768282940672885954672160664176146689886,-21.69999998582677,-21.7,0.0,141.7323000000000000000000000000000000000000000000000000000000011526374
-21.6,-21.51229620794761676648034985708997393239048755651852557863665980809256,-21.512296207947617,-21.512296207947617,0.0,-0.000002335196501429100260676095124434814744213633401919074398766972116332667,-0.000002335196501429100260676095124434814744213633401919074398766972116332667,-21.599999985821015,-21.6,0.0,141.7898500000000000000000000000000000000000000000000000000000006789776
-21.5,-21.41262314763595879030396657603186514915258488897427129587040982398708,-21.41262314763592,-21.41262314763596,0.0003999999999999999999999999999999999999999999999999999999992741417507979,-0.00001209696033423968134850847415111025728704129590176012916471848681879479,0.0003879030396657603186514915258488897427129587040982398708345556549320031,-21.499999985815908,-21.500000000000004,-0.00003999999999999999999999999999999999999999999999999999999905806898351243,141.8409199999999999999999999999999999999999999999999999999999992138253
-21.4,-21.31295114754280531334651604535515752761456174575610289457444523556183,-21.312951147542798,-21.312951147542808,0.0001000000000000000000000000000000000000000000000000000000005429897640056,-0.00002686653483954644842472385438254243897105425554764438170997467653335741,0.0000731334651604535515752761456174575610289457444523556182905683132306482,-21.399999985811455,-21.400000000000002,-0.00001999999999999999999999999999999999999999999999999999999952903449175621,141.8854499999999999999999999999999999999999999999999999999999981700771
-21.3,-21.2132802036739559231496966920619360759131967091811475337738717170704,-21.213280203673968,-21.213280203673957,-0.000110000000000000000000000000000000000000000000000000000001756415662496,-0.00001076850303307938063924086803290818852466226128282929602481915988576162,-0.0001207685030330793806392408680329081885246622612828292960265755755482576,-21.299999985807666,-21.300000000000004,-0.00004000000000000000000000000000000000000000000000000000000195588628873697,141.9233399999999999999999999999999999999999999999999999999999999025604
-21.2,-21.1136103120225560916442924486508447713709977359736297553286575028283,-21.11361031202255,-21.11361031202256,0.0001000000000000000000000000000000000000000000000000000000005429897640056,-0.00003908355707551349155228629002264026370244671342497171695106858703861224,0.00006091644292448650844771370997735973629755328657502828304947440272539337,-21.199999985804528,-21.2,0.0,141.9547199999999999999999999999999999999999999999999999999999999010908
-21.1,-21.01394146856914586559073462447593227154504402172825233632239054810914,-21.013941468569165,-21.01394146856915,-0.0001499999999999999999999999999999999999999999999999999999979166673407839,-0.00004134409265375524067728454955978271747663677609451890860296724821800216,-0.000191344092653755240677284549559782717476636776094518908600883915558786,-21.09999998580206,-21.099999999999998,0.00001999999999999999999999999999999999999999999999999999999952903449175621,141.9794000000000000000000000000000000000000000000000000000000011909319
-21.0,-20.91427366928170870018430427036891885491168195735998471634405384901555,-20.914273669281705,-20.91427366928171,0.00005000000000000000000000000000000000000000000000000000000027149488200281,-0.00001299815695729631081145088318042640015283655946150984453583630378951049,0.00003700184304270368918854911681957359984716344053849015546443519109249231,-20.999999985800255,-21.0,0.0,141.997450000000000000000000000000000000000000000000000000000000674796
-20.9,-20.81460691011572043523748084330122681145016162855745545037347438790002,-20.81460691011574,-20.81460691011572,-0.0002000000000000000000000000000000000000000000000000000000010859795280112,0.000004352374808433012268114501616285574554503734743879000236457428049034372,-0.0001956476251915669877318854983837144254454962652561209997646285514789769,-20.899999985799127,-20.900000000000002,-0.00001999999999999999999999999999999999999999999999999999999952903449175621,142.0087299999999999999999999999999999999999999999999999999999987516241
-20.8,-20.71494118701419841335070531843487684957226013640673003682397015489901,-20.714941187014176,-20.714941187014198,0.0002200000000000000000000000000000000000000000000000000000006150140197674,0.000004133507053184348768495722601364067300368239701548990133132158384301223,0.0002241335070531843487684957226013640673003682397015489901337471724040687,-20.79999998579866,-20.8,0.0,142.0133999999999999999999999999999999999999999999999999999999974493269
-20.7,-20.6152764959077507394815949555682548115669297623040994416262481519643,-20.615276495907743,-20.615276495907754,0.0001099999999999999999999999999999999999999999999999999999988585983572714,-0.00003260518405044431745188433070237695900558373751848035697950366629637273,0.00007739481594955568254811566929762304099441626248151964301935493206089872,-20.699999985798883,-20.699999999999996,0.00004000000000000000000000000000000000000000000000000000000195588628873697,142.0111700000000000000000000000000000000000000000000000000000021479955
-20.6,-20.51561283271462568132142269730906314554047391757522241654749314885497,-20.515612832714638,-20.51561283271463,-0.00007999999999999999999999999999999999999999999999999999999811613796702485,-0.00004318678577302690936854459526082424777583452506851145034676277990857376,-0.0001231867857730269093685445952608242477758345250685114503448789178755986,-20.599999985799776,-20.599999999999998,0.00001999999999999999999999999999999999999999999999999999999952903449175621,142.002239999999999999999999999999999999999999999999999999999999444523
-20.5,-20.41595019334076120988645664883588390524019958095523235031337308435522,-20.41595019334076,-20.41595019334076,0.0,0.00001209886456648835883905240199580955232350313373084355221939207015715834,0.00001209886456648835883905240199580955232350313373084355221939207015715834,-20.499999985801356,-20.5,0.0,141.9864400000000000000000000000000000000000000000000000000000005866594
-20.4,-20.31628857367983467973054425532435755848758133306125422453524257811213,-20.316288573679863,-20.316288573679834,-0.0002900000000000000000000000000000000000000000000000000000004155433935265,0.000006797305442553243575584875813330612542245352425781121282371357111128006,-0.0002832026945574467564244151241866693874577546475742188787180441862823984,-20.399999985803614,-20.4,0.0,141.9638599999999999999999999999999999999999999999999999999999991083341
-20.3,-20.21662796961331264818412164444709791324522627970911443136843542576059,-20.21662796961329,-20.216627969613317,0.0002699999999999999999999999999999999999999999999999999999979886915965457,-0.00004351815878355552902086754773720290885568631564574239410665056821265844,0.0002264818412164444709791324522627970911443136843542576058913381233838872,-20.299999985806565,-20.3,0.0,141.9343499999999999999999999999999999999999999999999999999999999906969
-20.2,-20.11696837701050083302363112919274108563791901442968566313382037041816,-20.116968377010497,-20.1169683770105,0.00002999999999999999999999999999999999999999999999999999999784464308502205,0.000008330236311291927410856379190144296856631338203704181630800726032044675,0.00003833023631129192741085637919014429685663133820370418162864536911706672,-20.1999999858102,-20.2,0.0,141.8980000000000000000000000000000000000000000000000000000000025633117
-20.1,-20.01730979172859420797413906192627619299177065338812644920412292323252,-20.017309791728604,-20.017309791728596,-0.00007999999999999999999999999999999999999999999999999999999811613796702485,-0.00001792025860938073723807008229346611873550795877076767482056133747320262,-0.00009792025860938073723807008229346611873550795877076767481867747544022747,-20.099999985814534,-20.099999999999994,0.00006000000000000000000000000000000000000000000000000000000148492078049319,141.8546600000000000000000000000000000000000000000000000000000002160594
-20.0,-19.91765220961272723544676208542116143534324805618595740370791052892909,-19.917652209612744,-19.91765220961273,-0.000139999999999999999999999999999999999999999999999999999999601058747518,-0.00002764553237914578838564656751943814042596292089471070905327551587825002,-0.0001676455323791457883856465675194381404259629208947107090528765746257681,-19.99999998581956,-20.0,0.0,141.8044000000000000000000000000000000000000000000000000000000014429211
-19.9,-19.81799562649602423591133233177978329114013142774352187684115711480125,-19.817995626496035,-19.817995626496025,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-0.000007640886676682202167088598685722564781231588428851987531282809933520958,-0.0001076408866766822021670885986857225647812315884288519875318257996975266,-19.899999985825286,-19.9,0.0,141.7471399999999999999999999999999999999999999999999999999999994343069
-19.8,-19.71834003819964989330356126692475077377727808854667303831527746277938,-19.718340038199642,-19.718340038199653,0.0001099999999999999999999999999999999999999999999999999999988585983572714,-0.00003106696438733075249226222721911453326961684722537220615933695032079719,0.00007893303561266924750773777278088546673038315277462779383952164803647426,-19.799999985831708,-19.799999999999997,0.00002999999999999999999999999999999999999999999999999999999784464308502205,141.6829199999999999999999999999999999999999999999999999999999990439206
-19.7,-19.61868544053285989586479765784873392458397954277000580186695307178309,-19.61868544053288,-19.61868544053286,-0.0002000000000000000000000000000000000000000000000000000000010859795280112,-0.000001041352023421512660754160204572299941981330469282169145613946078714842,-0.0002010413520234215126607541602045722999419813304692821691466999256067261,-19.699999985838836,-19.7,0.0,141.6116399999999999999999999999999999999999999999999999999999997287722
-19.6,-19.51903182929305171181131754317280820229162033055368741247332435174884,-19.51903182929303,-19.519031829293056,0.0002599999999999999999999999999999999999999999999999999999996730830032799,-0.00004288188682456827191797708379669446312587526675648251159422994676970014,0.0002171181131754317280820229162033055368741247332435174884054431362335797,-19.59999998584667,-19.6,0.0,141.5333000000000000000000000000000000000000000000000000000000014888619
-19.5,-19.41937920026581549922893310585978245664391620651884485389513224028217,-19.419379200265833,-19.419379200265816,-0.0001700000000000000000000000000000000000000000000000000000003435191377646,-0.000005007710668941402175433560837934811551461048677597178344310611751777259,-0.0001750077106689414021754335608379348115514610486775971783446541308895419,-19.499999985855215,-19.5,0.0,141.4478500000000000000000000000000000000000000000000000000000011548774
-19.4,-19.31972754922498514958756297119759668036107095776150585759452798120842,-19.31972754922497,-19.319727549224986,0.0001599999999999999999999999999999999999999999999999999999991300932392742,-0.000008504124370288024033196389290422384941424054720187915777194457479813634,0.0001514958756297119759668036107095776150585759452798120842219356357594606,-19.399999985864458,-19.4,0.0,141.3554200000000000000000000000000000000000000000000000000000000122689
-19.3,-19.22007687193268946426926867440812882357409674522091216148271740345256,-19.2200768719327,-19.22007687193269,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-0.000005357307313255918711764259032547790878385172825965474372065297566877254,-0.0001053573073132559187117642590325477908783851728259654743726082873308829,-19.299999985874425,-19.300000000000004,-0.00004000000000000000000000000000000000000000000000000000000195588628873697,141.2557499999999999999999999999999999999999999999999999999999983879533
-19.2,-19.12042716413940346350213085141104328388782577568192457184955371071778,-19.12042716413939,-19.120427164139404,0.0001400000000000000000000000000000000000000000000000000000024988760527426,-0.000005364978691485889567161121742243180754281504462892822245850533467997942,0.0001346350213085141104328388782577568192457184955371071777566483425847446,-19.199999985885096,-19.2,0.0,141.1490400000000000000000000000000000000000000000000000000000002657276
-19.1,-19.0207784215839998270912140943070046535254338908590004646734381557249,-19.020778421584,-19.020778421584,0.0,-0.00000172908785905692995346474566109140999535326561844275097024137234719657,-0.00000172908785905692995346474566109140999535326561844275097024137234719657,-19.09999998589649,-19.1,0.0,141.0350999999999999999999999999999999999999999999999999999999999774034
-19.0,-18.92113063999380046633675137093110400923586481752917567366636585559869,-18.921130639993805,-18.9211306399938,-0.00004999999999999999999999999999999999999999999999999999999737367757677826,0.000004663367513709311040092358648175291756736663658555986895008126498148712,-0.00004533663248629068895990764135182470824326333634144401310236555107862955,-18.999999985908598,-19.0,0.0,140.914019999999999999999999999999999999999999999999999999999999750362
-18.9,-18.82148381508462822652856742622332792458856224089471973462783391150429,-18.821483815084616,-18.821483815084626,0.0001000000000000000000000000000000000000000000000000000000005429897640056,0.00002226528567426223327924588562240894719734627833911504286224291115709231,0.0001222652856742622332792458856224089471973462783391150428627859009210979,-18.899999985921436,-18.900000000000002,-0.00001999999999999999999999999999999999999999999999999999999952903449175621,140.78564000000000000000000000000000000000000000000000000000000045451
-18.8,-18.72183794256085871940465565299327159690357496813295152393402675331695,-18.721837942560857,-18.72183794256086,0.00002999999999999999999999999999999999999999999999999999999784464308502205,-0.00001280595344347006728403096425031867048476065973246683050737425584732751,0.00001719404655652993271596903574968132951523934026753316949047038723769454,-18.79999998593499,-18.8,0.0,140.650099999999999999999999999999999999999999999999999999999998793089
-18.7,-18.62219301811547228496072453171439774163978413335760278650352577258076,-18.622193018115496,-18.62219301811547,-0.0002599999999999999999999999999999999999999999999999999999996730830032799,0.00002284960724531714397741639784133357602786503525772580756085714335660764,-0.0002371503927546828560225836021586664239721349647422741924388159396466722,-18.699999985949262,-18.699999999999996,0.00004000000000000000000000000000000000000000000000000000000195588628873697,140.5073800000000000000000000000000000000000000000000000000000010326991
-18.6,-18.52254903743010608199643788403183102699614513771897470694680391246379,-18.52254903743011,-18.522549037430107,-0.00003000000000000000000000000000000000000000000000000000000074246039024659,-0.000009180035621159681689730038548622810252930531960875362134489682440784683,-0.00003918003562115968168973003854862281025293053196087536213523214283103128,-18.599999985964264,-18.599999999999998,0.00001999999999999999999999999999999999999999999999999999999952903449175621,140.3573600000000000000000000000000000000000000000000000000000013056814
-18.5,-18.42290599617510630678298785344043468275455432774248710221821406947598,-18.42290599617508,-18.422905996175107,0.0002700000000000000000000000000000000000000000000000000000008865089017702,-0.00000693217012146559565317245445672257512897781785930524024853847091135454,0.0002630678298785344043468275455432774248710221821406947597523480379904157,-18.499999985979994,-18.5,0.0,140.2000599999999999999999999999999999999999999999999999999999991410703
-18.4,-18.32326389000958053923556070979194591773121948546371413467470696353776,-18.323263890009585,-18.323263890009578,-0.00006999999999999999999999999999999999999999999999999999999980052937375902,0.00002539235560709791945917731219485463714134674706963537755210429899823514,-0.00004460764439290208054082268780514536285865325293036462244769623037552388,-18.399999985996455,-18.4,0.0,140.0354499999999999999999999999999999999999999999999999999999995920402
-18.3,-18.22362271458145021597318326259927668527340255623536889252765388546817,-18.22362271458141,-18.223622714581452,0.0004199999999999999999999999999999999999999999999999999999988031762425541,-0.00001784026816737400723314726597443764631107472346114531832369138550273587,0.0004021597318326259927668527340255623536889252765388546816751117907398182,-18.299999986013642,-18.299999999999997,0.00002999999999999999999999999999999999999999999999999999999784464308502205,139.8635800000000000000000000000000000000000000000000000000000000322685
-18.2,-18.12398246552750322964737185217466148944145407473355282430597265754968,-18.1239824655275,-18.123982465527504,0.00003999999999999999999999999999999999999999999999999999999905806898351243,-0.000007703526281478253385105585459252664471756940273424503237387391342186497,0.00003229647371852174661489441454074733552824305972657549676167067764132593,-18.199999986031568,-18.200000000000003,-0.00002999999999999999999999999999999999999999999999999999999784464308502205,139.6843200000000000000000000000000000000000000000000000000000020741225
-18.1,-18.02434313847344665391994655809311176511988377914541115800542904093591,-18.024343138473455,-18.024343138473448,-0.00006999999999999999999999999999999999999999999999999999999980052937375902,-0.00001346080053441906888234880116220854588841994570959064091412828876683554,-0.00008346080053441906888234880116220854588841994570959064091392881814059456,-18.09999998605023,-18.1,0.0,139.4977000000000000000000000000000000000000000000000000000000006644279
-18.0,-17.92470472903395959346932041191667720589000266541400481380177402074499,-17.924704729033948,-17.92470472903396,0.0001200000000000000000000000000000000000000000000000000000000720242557618,-0.000004065306795880833227941099973345859951861982259792550085958539931613582,0.0001159346932041191667720589000266541400481380177402074499141134843241482,-17.99999998606961,-17.999999999999996,0.00003999999999999999999999999999999999999999999999999999999905806898351243,139.3039000000000000000000000000000000000000000000000000000000002579471
-17.9,-17.82506723281274615840352701612856942793403001151242781377371447541397,-17.825067232812742,-17.825067232812746,0.00003999999999999999999999999999999999999999999999999999999905806898351243,0.0000015840352701612856942793403001151242781377371447541397173898852452282,0.00004158403527016128569427934030011512427813773714475413971644795422874063,-17.899999986089743,-17.9,0.0,139.1025699999999999999999999999999999999999999999999999999999989542158
-17.8,-17.72543064540258856245721004436779973156044318145252183155428964299415,-17.725430645402593,-17.72543064540259,-0.00003000000000000000000000000000000000000000000000000000000074246039024659,-0.00001437542789955632200268439556818547478168445710357005854521216787768025,-0.00004437542789955632200268439556818547478168445710357005854595462826792685,-17.799999986110606,-17.799999999999997,0.00002999999999999999999999999999999999999999999999999999999784464308502205,138.893939999999999999999999999999999999999999999999999999999998581674
-17.7,-17.62579496238540034434876461986250591380256365258800697249211652332016,-17.625794962385385,-17.625794962385402,0.0001700000000000000000000000000000000000000000000000000000003435191377646,-0.0000165565123538013749408619743634741199302750788347667984080390981425098,0.0001534434876461986250591380256365258800697249211652332015923044209952548,-17.699999986132212,-17.699999999999996,0.00004000000000000000000000000000000000000000000000000000000195588628873697,138.6778800000000000000000000000000000000000000000000000000000007526889
-17.6,-17.52616017933227971167279352995191615911150352887577721101428418179068,-17.526160179332283,-17.526160179332283,0.0,-0.00003288327206470048083840888496471124222788985715818209315332603860175262,-0.00003288327206470048083840888496471124222788985715818209315332603860175262,-17.599999986154554,-17.6,0.0,138.4544599999999999999999999999999999999999999999999999999999994721552
-17.5,-17.42652629180356300670202062526275800349466924005605324173767325616804,-17.426526291803565,-17.42652629180356,-0.00005000000000000000000000000000000000000000000000000000000027149488200281,0.00003006702020625262758003494669240056053241737673256168038865421375030193,-0.00001993297979374737241996505330759943946758262326743831961161728113170088,-17.49999998617764,-17.5,0.0,138.2235999999999999999999999999999999999999999999999999999999995217523
-17.4,-17.32689329534887829347178956294829150968259156092119521949151583401771,-17.326893295348896,-17.326893295348878,-0.000180000000000000000000000000000000000000000000000000000001556945036255,0.000002934717895629482915096825915609211952194915158340177149491218591460604,-0.0001770652821043705170849031740843907880478050848416598228520657264447944,-17.39999998620148,-17.399999999999995,0.00005000000000000000000000000000000000000000000000000000000027149488200281,137.9852000000000000000000000000000000000000000000000000000000003584903
-17.3,-17.22726118550719906551926827487310989080861721276408512141017003174663,-17.227261185507174,-17.2272611855072,0.0002599999999999999999999999999999999999999999999999999999996730830032799,-0.000009344807317251268901091913827872359148785898299682533703981996361732602,0.0002506551926827487310989080861721276408512141017003174662956910866415473,-17.29999998622605,-17.299999999999997,0.00002999999999999999999999999999999999999999999999999999999784464308502205,137.7394999999999999999999999999999999999999999999999999999999992286006
-17.2,-17.1276299578068980736484781641852142796993689395903338675431582857345,-17.127629957806896,-17.1276299578069,0.00004000000000000000000000000000000000000000000000000000000195588628873697,-0.00001926351521835814785720300631060409666132456841714265504915730982013554,0.00002073648478164185214279699368939590333867543158285734495279857646860143,-17.199999986251367,-17.200000000000003,-0.00002999999999999999999999999999999999999999999999999999999784464308502205,137.4863300000000000000000000000000000000000000000000000000000015841985
-17.1,-17.0279996077658012730912720477952271222463588148461417227284162839024,-17.02799960776583,-17.027999607765807,-0.0002299999999999999999999999999999999999999999999999999999989306226130333,-0.00005726908727952204772877753641185153858277271583716097599711127306708473,-0.000287269087279522047728777536411851538582772715837160975996041895680118,-17.09999998627743,-17.099999999999994,0.00006000000000000000000000000000000000000000000000000000000148492078049319,137.2256999999999999999999999999999999999999999999999999999999999452581
-17.0,-16.92837013089124188943339625830440502155057673586531128654445225990139,-16.92837013089125,-16.928370130891246,-0.00004000000000000000000000000000000000000000000000000000000195588628873697,-0.000041105666037416955949784494232641346887134555477400986083040990879182,-0.00008110566603741695594978449423264134688713455547740098608499687716791898,-16.99999998630424,-17.0,0.0,136.957599999999999999999999999999999999999999999999999999999998893988
-16.9,-16.82874152268011460267379008729969776051697400300841797068091188259386,-16.828741522680115,-16.828741522680115,0.0,-0.00000397326209912700302239483025996991582029319088117406138185728472572189,-0.00000397326209912700302239483025996991582029319088117406138185728472572189,-16.8999999863318,-16.9,0.0,136.6820000000000000000000000000000000000000000000000000000000005857452
-16.8,-16.72911377861892984878429988306578755726629921241271972661890014515486,-16.729113778618924,-16.72911377861893,0.00006000000000000000000000000000000000000000000000000000000148492078049319,-0.000001512157001169342124427337007875872802733810998548451399863486112048416,0.00005848784299883065787557266299212412719726618900145154860162143466844477,-16.7999999863601,-16.799999999999997,0.00002999999999999999999999999999999999999999999999999999999784464308502205,136.3989999999999999999999999999999999999999999999999999999999997678848
-16.7,-16.62948689418386823813601560004115490862311173165951539045347428476517,-16.629486894183863,-16.62948689418387,0.00007000000000000000000000000000000000000000000000000000000269834667898357,-0.00001761863984399958845091376888268340484609546525715234830710591408192432,0.00005238136015600041154908623111731659515390453474284765169559243259705924,-16.69999998638915,-16.699999999999996,0.00004000000000000000000000000000000000000000000000000000000195588628873697,136.1085000000000000000000000000000000000000000000000000000000016930517
-16.6,-16.52986086484083509015747442514913726106738753847529632553115226914246,-16.529860864840842,-16.52986086484084,-0.00001999999999999999999999999999999999999999999999999999999952903449175621,-0.00004909842525574850862738932612461524703674468847730857545067006776332614,-0.00006909842525574850862738932612461524703674468847730857545019910225508235,-16.59999998641895,-16.599999999999998,0.00001999999999999999999999999999999999999999999999999999999952903449175621,135.8105000000000000000000000000000000000000000000000000000000005656113
-16.5,-16.43023568604551508358901926783915982129797338125198086358207987227675,-16.430235686045496,-16.430235686045517,0.0002099999999999999999999999999999999999999999999999999999994015881212771,-0.00001916410980732160840178702026618748019136417920127723246828388291257621,0.0001908358901926783915982129797338125198086358207987227675311177052087008,-16.499999986449506,-16.5,0.0,135.5049400000000000000000000000000000000000000000000000000000006962774
-16.4,-16.33061135324342702169664938664445312295393182699168167613970838771608,-16.330611353243413,-16.330611353243427,0.000139999999999999999999999999999999999999999999999999999999601058747518,0.0000002169664938664445312295393182699168167613970838771608102461620809432112,0.0001402169664938664445312295393182699168167613970838771608098472208284612,-16.399999986480804,-16.4,0.0,135.1919599999999999999999999999999999999999999999999999999999987882914
-16.3,-16.23098786186997871180775622566143888421103651255576803831487615875964,-16.230987861870005,-16.23098786186998,-0.0002499999999999999999999999999999999999999999999999999999984596571047895,-0.00001288192243774338561115788963487444231961685123841240359214392231088586,-0.0002628819224377433856111578896348744423196168512384124035906035794156753,-16.299999986512848,-16.3,0.0,134.8715199999999999999999999999999999999999999999999999999999986814017
-16.2,-16.1313652073505219585301996399385872610499835583451903809752393645386,-16.131365207350505,-16.13136520735052,0.0001499999999999999999999999999999999999999999999999999999979166673407839,0.00001958530199639938587261049983558345190380975239364538599872556982137838,0.0001695853019963993858726104998355834519038097523936453859966422371621623,-16.199999986545656,-16.200000000000003,-0.00002999999999999999999999999999999999999999999999999999999784464308502205,134.5434400000000000000000000000000000000000000000000000000000017164805
-16.1,-16.03174338510040767001524808968119120463317810959095365435177045581414,-16.031743385100427,-16.03174338510041,-0.0001700000000000000000000000000000000000000000000000000000003435191377646,-0.00002329984751910318808795366821890409046345648229544185855157470677141743,-0.0001932998475191031880879536682189040904634564822954418585519182259091821,-16.099999986579206,-16.1,0.0,134.2079399999999999999999999999999999999999999999999999999999998150899
-16.0,-15.93212239052504107662398106978270300731961564612922723223281276998054,-15.932122390525054,-15.932122390525041,-0.0001299999999999999999999999999999999999999999999999999999998365415016399,0.0000007662398106978270300731961564612922723223281276998054116765880761505525,-0.0001292337601893021729699268038435387077276776718723001945881599534254894,-15.999999986613503,-16.0,0.0,133.8649699999999999999999999999999999999999999999999999999999999502784
-15.9,-15.83250221901993706135583300383086166222711117710198268615434892334141,-15.832502219019954,-15.832502219019938,-0.0001600000000000000000000000000000000000000000000000000000005790018918865,-0.000009386441669961691383377728888228980173138456510766585884066221387453294,-0.0001693864416699616913833777288882289801731384565107665858846452232793398,-15.899999986648556,-15.899999999999997,0.00002999999999999999999999999999999999999999999999999999999929355173763432,133.5144399999999999999999999999999999999999999999999999999999998946647
-15.8,-15.73288286597077560139704506075494494440848969517329855441057240611952,-15.73288286597074,-15.732882865970778,0.0003799999999999999999999999999999999999999999999999999999997451072590417,-0.00002398602954939245055055591510304826701445589427593880477583130788015166,0.00035601397045060754944944408489695173298554410572406119522391379937889,-15.799999986684357,-15.799999999999997,0.00003000000000000000000000000000000000000000000000000000000074246039024659,133.1564300000000000000000000000000000000000000000000000000000006622041
-15.7,-15.63326432675345732014588483802656964077252074741780502737231574011117,-15.633264326753462,-15.633264326753455,-0.00006999999999999999999999999999999999999999999999999999999980052937375902,0.00002320145884838026569640772520747417805027372315740111168378497915978961,-0.00004679854115161973430359227479252582194972627684259888831601555021396941,-15.699999986720913,-15.700000000000001,-0.000009999999999999999999999999999999999999999999999999999999764517245878106,132.79086999999999999999999999999999999999999999999999999999999955455
