Common latitude,Authalic (mpmath),Authalic (old code),Authalic (new code),Diff. (old - new) E10,Diff. (new - mpmath) E10,Diff. (old - mpmath)E10
-63.7,-63.59796089637522450027024949103881489876926671156729917570688415869517,-63.59796089637518,-63.597960896375234,0.0005400000000000000000000000000000000000000000000000000000017730178035405,-0.00009499729750508961185101230733288432700824293115841304829874431562345653,0.000445002702494910388148987692667115672991757068841586951703028702180084
-63.6,-63.49768973724589617775872109721911576888515372262317395077833857666911,-63.49768973724591,-63.4976897372459,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-0.00003822241278902780884231114846277376826049221661423330886049632058383,-0.0001382224127890278088423111484627737682604922166142333088610393103478356
-63.5,-63.39741982903851764443716299992046917992038314631669732141379918143356,-63.3974198290385,-63.397419829038526,0.0002599999999999999999999999999999999999999999999999999999967752656980553,-0.00008355562837000079530820079616853683302678586200818566437837337125187866,0.0001764443716299992046917992038314631669732141379918143356184018944461767
-63.4,-63.29715117503321206868955090610574788428446110783171445280699935476337,-63.297151175033214,-63.297151175033214,0.0,-0.00001931310449093894252115715538892168285547193000645236630197902124738436,-0.00001931310449093894252115715538892168285547193000645236630197902124738436
-63.3,-63.19688377849461091786400160228378089664681157008309992828478073149244,-63.19688377849464,-63.19688377849463,-0.00009999999999999999999999999999999999999999999999999999999474735515355652,-0.0001908213599839771621910335318842991690007171521926850755691229888004848,-0.0002908213599839771621910335318842991690007171521926850755638703439540413
-63.2,-63.09661764267182174315072614686393694811900184070411566558137005003701,-63.09661764267179,-63.09661764267182,0.0003000000000000000000000000000000000000000000000000000000016289692920168,0.00001743150726146863936948119001840704115665581370050037009000068425799321,0.00031743150726146863936948119001840704115665581370050037009162965355001
-63.1,-62.99635277079836054237710720683581072881404622196560213390449852881161,-62.996352770798374,-62.99635277079836,-0.000139999999999999999999999999999999999999999999999999999999601058747518,0.000005423771072068358107288140462219656021339044985288116136790016767403834,-0.0001345762289279316418927118595377803439786609550147118838628110419801142
-63.0,-62.89608916609215556601203079640138460844526617699815920665421147821485,-62.89608916609214,-62.89608916609215,0.0001000000000000000000000000000000000000000000000000000000005429897640056,0.0000556601203079640138460844526617699815920665421147821484556560683822018,0.0001556601203079640138460844526617699815920665421147821484561990581462074
-62.9,-62.79582683175548008008069454412836459714494202004462575894525783261486,-62.79582683175546,-62.79582683175548,0.0002000000000000000000000000000000000000000000000000000000010859795280112,0.0000008008069454412836459714494202004462575894525783261485816294104807341723,0.0002008008069454412836459714494202004462575894525783261485827153900087454
-62.8,-62.69556577097492095172461847733916147799456531846708909229946024906359,-62.69556577097493,-62.695565770974916,-0.000139999999999999999999999999999999999999999999999999999999601058747518,0.00004951724618477339161477994565318467089092299460249063586715318053014083,-0.00009048275381522660838522005434681532910907700539750936413244787821737721
-62.7,-62.59530598692134743548860935467494948222758002810852917490914974968404,-62.595305986921254,-62.59530598692135,0.0009600000000000000000000000000000000000000000000000000000005761940460946,-0.00002564511390645325050517772419971891470825090850250315961740818699743764,0.000934354886093546749494822275800281085291749091497496840383168007048657
-62.6,-62.49504748274984454202403472033090590784977375530777032418899091935229,-62.49504748274978,-62.49504748274984,0.0005999999999999999999999999999999999999999999999999999999974623039735846,0.00004542024034720330905907849773755307770324188990919352293122441307187855,0.0006454202403472033090590784977375530777032418899091935229286867170454631
-62.5,-62.39479026159971784771315283181352259787349199998177364315571595599798,-62.3947902615997,-62.39479026159971,0.0001000000000000000000000000000000000000000000000000000000005429897640056,0.00007847713152831813522597873491999981773643155715955997979982706736729302,0.0001784771315283181352259787349199998177364315571595599798003700571312986
-62.4,-62.29453432659442726792740466956215859505196474754266211636235826192715,-62.294534326594416,-62.29453432659443,0.0001400000000000000000000000000000000000000000000000000000053966933579671,-0.00002732072595330437841404948035252457337883637641738072852328681377007468,0.0001126792740466956215859505196474754266211636235826192714821098795878925
-62.3,-62.19427968084155665287264331199490374610837553710552229338838985280317,-62.19427968084149,-62.194279680841554,0.0006400000000000000000000000000000000000000000000000000000023160075675461,0.00002652872643311994903746108375537105522293388389852803171661994936248032,0.0006665287264331199490374610837553710552229338838985280317189359569300264
-62.2,-62.09402632743278358633644163735303416744469290367163904157327957900767,-62.09402632743277,-62.094026327432786,0.0001599999999999999999999999999999999999999999999999999999962322759340497,-0.00002413663558362646965832555307096328360958426720420992329451907118922223,0.0001358633644163735303416744469290367163904157327957900767017132047448275
-62.1,-61.99377426944381377130504018352102416757274261971734327053494268786584,-61.993774269443755,-61.99377426944382,0.0006499999999999999999999999999999999999999999999999999999977337988555874,-0.00006228694959816478975832427257380282656729465057312134163375047216086274,0.0005877130504018352102416757274261971734327053494268786583639833266947246
-62.0,-61.89352350993438685408320012350765782125169281203703288596470609171251,-61.89352350993439,-61.8935235099344,0.0001000000000000000000000000000000000000000000000000000000005429897640056,-0.0001314591679987649234217874830718796296711403529390828749089198251234748,-0.00003145916799876492342178748307187962967114035293908287490837683535946914
-61.9,-61.79327405194821121875354212070241858164325695431246130916557391103418,-61.79327405194823,-61.793274051948224,-0.00006000000000000000000000000000000000000000000000000000000148492078049319,-0.0001278124645787929758141835674304568753869083442608896582391706381136015,-0.0001878124645787929758141835674304568753869083442608896582406555588940946
-61.8,-61.69302589851293460406236140673857232899951778924774538600124147193004,-61.693025898512914,-61.69302589851294,0.0002599999999999999999999999999999999999999999999999999999967752656980553,-0.00005395937638593261427671000482210752254613998758528069964130396851045363,0.0002060406236140673857232899951778924774538600124147193003554712971876017
-61.7,-61.59277905264011492530858775633251868202968504419729388211594215979608,-61.59277905264012,-61.592779052640125,0.00005000000000000000000000000000000000000000000000000000000027149488200281,-0.0001007469141224366748131797031495580270611788405784020391527130905538172,-0.00005074691412243667481317970314955802706117884057840203915244159567181443
-61.6,-61.49253351732515568750866912277488662449116836031819881201419164944588,-61.49253351732513,-61.492533517325164,0.0003400000000000000000000000000000000000000000000000000000006870382755293,-0.00008312491330877225113375508831639681801187985808350554116402763784284991,0.0002568750866912277488662449116836031819881201419164944588366594004326793
-61.5,-61.39228929554731283451718902727062225891921905480134869049703300877713,-61.392289295547236,-61.39228929554732,0.0008399999999999999999999999999999999999999999999999999999976063524851082,-0.00007165482810972729377741080780945198651309502966991222872556960106573792,0.0007683451718902727062225891921905480134869049703300877712720367514193703
-61.4,-61.29204639026963057517265098325095546209973195191435783210524172476537,-61.29204639026963,-61.29204639026963,0.0,0.000005751726509832509554620997319519143578321052417247653748032613098338541,0.000005751726509832509554620997319519143578321052417247653748032613098338541
-61.3,-61.19180480443891303160732286941679644319746460817378831219233004226422,-61.19180480443889,-61.191804804438924,0.0003400000000000000000000000000000000000000000000000000000006870382755293,-0.0001096839267713058320355680253539182621168780766995773577587941965268444,0.0002303160732286941679644319746460817378831219233004226422418928417486849
-61.2,-61.09156454098569609458678040741827335153479612021681822177326368941747,-61.09156454098565,-61.09156454098569,0.0004000000000000000000000000000000000000000000000000000000021719590560224,0.00006094586780407418273351534796120216818221773263689417466960354724149484,0.0004609458678040741827335153479612021681822177326368941746717755062975173
-61.1,-60.99132560282418387448344858139555089636553475741140790253883355536498,-60.99132560282419,-60.99132560282417,-0.0002000000000000000000000000000000000000000000000000000000010859795280112,0.0001387448344858139555089636553475741140790253883355536497648065492797005,-0.00006125516551418604449103634465242588592097461166444635023627943024831068
-61.0,-60.89108799285225658553067051950207282122923019340926453356561401092047,-60.89108799285218,-60.891087992852256,0.0007599999999999999999999999999999999999999999999999999999994902145180834,0.000005855306705195020728212292301934092645335656140109204687728252923279386,0.0007658553067051950207282122923019340926453356561401092046872184674413628
-60.9,-60.79085171395140741376592227197426574212403895221472195807077159134118,-60.790851713951405,-60.790851713951405,0.0,0.00002413765922271974265742124038952214721958070771591341176205834982445307,0.00002413765922271974265742124038952214721958070771591341176205834982445307
-60.8,-60.69061676898671520677400281599408884291026910546749172016576168389462,-60.69061676898667,-60.69061676898672,0.000499999999999999999999999999999999999999999999999999999996919314209579,-0.00004793225997184005911157089730894532508279834238316105378381445031889083,0.0004520677400281599408884291026910546749172016576168389462131048638906881
-60.7,-60.59038316080681737241154838671801069739891342900898789245057127247417,-60.590383160806766,-60.590383160806816,0.0005000000000000000000000000000000000000000000000000000000027149488200281,0.00001372411548386718010697398913429008987892450571272474170967763638557561,0.0005137241154838671801069739891342900898789245057127247417123925852056037
-60.6,-60.4901508922438473774742771238691544514845565463776612599568374113639,-60.490150892243825,-60.49015089224384,0.0001500000000000000000000000000000000000000000000000000000008144846460084,0.00007377474277123869154451484556546377661259956837411363904666200902281475,0.0002237747427712386915445148455654637766125995683741136390474764936688232
-60.5,-60.38991996611344367684255908693726775216123882430640354245081648413189,-60.38991996611339,-60.38991996611346,0.0006999999999999999999999999999999999999999999999999999999980052937375902,-0.000163231574409130627322478387611756935964575491835158681052864650910155,0.0005367684255908693726775216123882430640354245081648413189451406428274352
-60.4,-60.2896903852146876329565706334048100888564880841829123675229365498963,-60.28969038521465,-60.28969038521469,0.0004000000000000000000000000000000000000000000000000000000021719590560224,-0.00002367043429366595189911143511915817087632477063450103697685804579422346,0.000376329565706334048100888564880841829123675229365498963025313913261799
-60.3,-60.18946215233007725662600298254520657669682912518933924550868240817031,-60.18946215233009,-60.18946215233008,-0.00009999999999999999999999999999999999999999999999999999999474735515355652,-0.00002743373997017454793423303170874810660754491317591829688602459038911857,-0.0001274337399701745479342330317087481066075449131759182968807719455426751
-60.2,-60.08923527022550115869741209196628150397618077753475805394323124236386,-60.08923527022548,-60.0892352702255,0.0002000000000000000000000000000000000000000000000000000000010859795280112,0.000011586974120919662815039761807775347580539432312423638622007078780942,0.0002115869741209196628150397618077753475805394323124236386230930583089532
-60.1,-59.98900974165017710592258630121667100806509047412125235901512132773981,-59.98900974165014,-59.989009741650186,0.0004599999999999999999999999999999999999999999999999999999978612452260665,-0.00008894077413698783328991934909525878747640984878672260187109136893929739,0.0003710592258630121667100806509047412125235901512132773981267698762867691
-60.0,-59.8887855693366620043771334043817379918874789676486578506237146266074,-59.8887855693366,-59.88878556933666,0.0005999999999999999999999999999999999999999999999999999999974623039735846,0.00002004377133404381737991887478967648657850623714626607403165383738119955,0.0006200437713340438173799188747896764865785062371462660740291161413547841
-59.9,-59.78856275600079087982373389307495065769924385355983546736314206629354,-59.788562756000786,-59.7885627560008,0.000139999999999999999999999999999999999999999999999999999999601058747518,-0.00009120176266106925049342300756146440164532636857933706456342014041944463,0.00004879823733893074950657699243853559835467363142066293543618091832807341
-59.8,-59.68834130434165167884356819009284283785976767543876865200954853926699,-59.6883413043416,-59.68834130434165,0.0005000000000000000000000000000000000000000000000000000000027149488200281,0.00001678843568190092842837859767675438768652009548539266988593323715421278,0.0005167884356819009284283785976767543876865200954853926698886481859742408
-59.7,-59.58812121704156028262605188840889863739654558565566300354516889394241,-59.588121217041596,-59.588121217041554,-0.0004200000000000000000000000000000000000000000000000000000045988108530032,0.00006282626051888408898637396545585655663003545168893942408118991934791274,-0.0003571737394811159110136260345441434433699645483110605759234088915050905
-59.6,-59.4879024967660001291663579856503639601003049238108149912148627322622,-59.48790249676599,-59.487902496766004,0.000139999999999999999999999999999999999999999999999999999999601058747518,-0.00003870833642014349636039899695076189185008785137267737803111812767206674,0.0001012916635798565036396010030492381081499121486273226219684829310754513
-59.5,-59.38768514616363325996029288226617592247660767440420034309809101298546,-59.38768514616359,-59.38768514616364,0.0005000000000000000000000000000000000000000000000000000000027149488200281,-0.00006740039707117733824077523392325595799656901908987014540029438725603474,0.0004325996029288226617592247660767440420034309809101298546024205615639933
-59.4,-59.28746916786624037023176953512788336435033580952415423305892083253862,-59.28746916786626,-59.28746916786624,-0.0001999999999999999999999999999999999999999999999999999999952903449175621,0.000003702317695351278833643503358095241542330589208325386225124610476481274,-0.0001962976823046487211663564966419047584576694107916746137701657344410809
-59.3,-59.18725456448869667926153701552250736105377656449063834329099045396179,-59.18725456448871,-59.1872545644887,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-0.00003320738462984477492638946223435509361656709009546038213993224672735196,-0.0001332073846298447749263894622343550936165670900954603821404752364913576
-59.2,-59.08704133862894801509892938804536744917055221039523505364390548395996,-59.08704133862893,-59.08704133862894,0.0001000000000000000000000000000000000000000000000000000000005429897640056,0.0000801509892938804536744917055221039523505364390548395995865231034459917,0.0001801509892938804536744917055221039523505364390548395995870660932099973
-59.1,-58.98682949286795151183560901909769523474020014036414697371123658108964,-58.98682949286788,-58.98682949286795,0.0007000000000000000000000000000000000000000000000000000000038009283480393,0.00001511835609019097695234740200140364146973711236581089641590891006987277,0.0007151183560901909769523474020014036414697371123658108964197098384179121
-59.0,-58.88661902976968772820023384976415580622825288096879072948674044478749,-58.886619029769705,-58.88661902976969,-0.0001500000000000000000000000000000000000000000000000000000008144846460084,-0.00002271799766150235844193771747119031209270513259555212508075758573950211,-0.0001727179976615023584419377174711903120927051325955521250815720703855105
-58.9,-58.78640995188110177624473016343152687170910916038223698654789122296026,-58.78640995188112,-58.78640995188111,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-0.00008223755269836568473128290890839617763013452108777039736742987219401753,-0.0001822375526983656847312829089083961776301345210877703973679728619580231
-58.8,-58.68620226173208026936483266866702473192703878002546431546134069153219,-58.68620226173208,-58.68620226173207,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,0.00010269364832668667024731927038780025464315461340691532190119498204151,0.000002693648326686670247319270387800254643154613406915321900651992277504358
-58.7,-58.58599596183542848635213149241884665842325306100268163820615715585946,-58.58599596183541,-58.58599596183543,0.0002000000000000000000000000000000000000000000000000000000010859795280112,-0.00001513647868507581153341576746938997318361793842844140543538851275884824,0.000184863521314924188466584232530610026816382061571558594565697466769163
-58.6,-58.48579105468681215210874539078384871253518494891063362920459960830267,-58.485791054686764,-58.48579105468683,0.0006599999999999999999999999999999999999999999999999999999989472247540778,-0.0001784789125460921615128746481505108936637079540039169732777421800997917,0.000481521087453907838487125351849489106336292045996083026721205044654286
-58.5,-58.3855875427647706363841713273687637572064242646661051464537241091968,-58.385587542764796,-58.385587542764775,-0.0002100000000000000000000000000000000000000000000000000000022994054265016,-0.00004363615828672631236242793575735333894853546275890803201616184541815057,-0.0002536361582867263123624279357573533389485354627589080320184612508446522
-58.4,-58.28538542853065916913207597153064562031001791169066068029735852120756,-58.28538542853066,-58.28538542853066,0.0,-0.000008308679240284693543796899820883093393197026414787924406334266821051858,-0.000008308679240284693543796899820883093393197026414787924406334266821051858
-58.3,-58.18518471442862687433480343420735875524221706613092308567597514742031,-58.18518471442861,-58.18518471442864,0.0002999999999999999999999999999999999999999999999999999999958333346815677,-0.0001312566519656579264124475778293386907691432402485257969397620759807363,0.0001687433480343420735875524221706613092308567597514742030560712587008314
-58.2,-58.08498540288559502143142189249254274001799726664947525684523831729931,-58.084985402885586,-58.0849854028856,0.000139999999999999999999999999999999999999999999999999999999601058747518,-0.0000497856857810750745725998200273335052474315476168270069045132340207041,0.00009021431421892492542740017997266649475256845238317299309508782472681394
-58.1,-57.98478749631119989745446840513747190832677102634029254923304100617102,-57.984787496311135,-57.984787496311206,0.0007099999999999999999999999999999999999999999999999999999992187196360806,-0.0000610254553159486252809167322897365970745076695899382898407138181874415,0.0006489745446840513747190832677102634029254923304100617101585049014486391
-58.0,-57.88459099709780709376910102529174944310151793072961398851687861886906,-57.88459099709782,-57.88459099709782,0.0,-0.0001290623089897470825055689848206927038601148312138113094341506160721687,-0.0001290623089897470825055689848206927038601148312138113094341506160721687
-57.9,-57.78439590762045481592813082227959932627689767367907434925169095279272,-57.78439590762046,-57.78439590762046,0.0,-0.00005184071869177720400673723102326320925650748309047207284948165508034755,-0.00005184071869177720400673723102326320925650748309047207284948165508034755
-57.8,-57.68420223023683301102920968543925742510349825583952744734406244283065,-57.68420223023679,-57.684202230236835,0.0004499999999999999999999999999999999999999999999999999999966478193275762,-0.00001988970790314560742574896501744160472552655937557169347417482887726611,0.00043011029209685439257425103498255839527447344062442830652247299045031
-57.7,-57.58400996728726271417093766678041991861739249146541001140072468527444,-57.58400996728723,-57.58400996728725,0.0002000000000000000000000000000000000000000000000000000000010859795280112,0.0001271417093766678041991861739249146541001140072468527444343429460156665,0.0003271417093766678041991861739249146541001140072468527444354289255436777
-57.6,-57.48381912109464001960822612726435223061132214931161121585989025613013,-57.483819121094655,-57.48381912109464,-0.0001500000000000000000000000000000000000000000000000000000008144846460084,0.0000001960822612726435223061132214931161121585989025613012545977871497650215,-0.0001498039177387273564776938867785068838878414010974386987462166974962434
-57.5,-57.38362969396445146297062315970369260727312570690576921812661305229946,-57.38362969396448,-57.38362969396446,-0.0002000000000000000000000000000000000000000000000000000000010859795280112,-0.00008537029376840296307392726874293094230781873386947700535385816049398964,-0.0002853702937684029630739272687429309423078187338694770053549441400220009
-57.4,-57.28344168818471843305835486736535000994929799322923947465877357915792,-57.28344168818469,-57.28344168818473,0.0004000000000000000000000000000000000000000000000000000000021719590560224,-0.0001156694164513263464999005070200677076052534122642084208207872892204212,0.0002843305835486736535000994929799322923947465877357915791813846698356013
-57.3,-57.18325510602597740007654774043997664590181029513715834634018031534012,-57.183255106025975,-57.18325510602598,0.00005000000000000000000000000000000000000000000000000000000027149488200281,-0.00002599923452259560023354098189704862841653659819684659884361643158942498,0.00002400076547740439976645901810295137158346340180315340115665506329257783
-57.2,-57.0830699497412603643869400200939599388925768885492542844845107653943,-57.083069949741294,-57.083069949741265,-0.0002900000000000000000000000000000000000000000000000000000004155433935265,-0.00004635613059979906040061107423111450745715515489234605698575827491641026,-0.0003363561305997990604006110742311145074571551548923460569861738183099367
-57.1,-56.98288622156603993389296710892501360258762494758506466041173617284139,-56.98288622156601,-56.98288622156605,0.0004000000000000000000000000000000000000000000000000000000021719590560224,-0.0001006610703289107498639741237505241493533958826382715860934123379003128,0.0002993389296710892501360258762494758506466041173617284139087596211557096
-57.0,-56.88270392371824580883008219223627521507324789975414670461557429328742,-56.88270392371823,-56.88270392371825,0.0002000000000000000000000000000000000000000000000000000000010859795280112,-0.00004191169917807763724784926752100245853295384425706712577906869126249349,0.0001580883008219223627521507324789975414670461557429328742220172882655177
-56.9,-56.7825230583982103025598460741566663200325003074610490087789731848535,-56.782523058398226,-56.782523058398205,-0.0002099999999999999999999999999999999999999999999999999999965037708160525,0.0000530255984607415666632003250030746104900877897318485350403822753621978,-0.0001569744015392584333367996749969253895099122102681514649561214954538547
-56.8,-56.68234362778864967764044630097335234237942824751747276447749655614936,-56.682343627788576,-56.682343627788654,0.000779999999999999999999999999999999999999999999999999999996121431704615,-0.00004322359553699026647657620571752482527235522503443850635813735064694999,0.000736776404463009733523423794282475174727644774965561493637984081057665
-56.7,-56.58216563405464570375633914208307227700988887209639680901854538909712,-56.58216563405467,-56.58216563405465,-0.0002000000000000000000000000000000000000000000000000000000010859795280112,-0.00004296243660857916927722990111127903603190981454610902878662844492854063,-0.0002429624366085791692772299011112790360319098145461090287877144244565519
-56.6,-56.48198907934359184815804890825644240487915243163396979775249952343309,-56.48198907934359,-56.48198907934359,0.0,0.00001848158048908256442404879152431633969797752499523433091650942117335204,0.00001848158048908256442404879152431633969797752499523433091650942117335204
-56.5,-56.38181396578521086973263481018314719949350237328780717682162751375339,-56.38181396578525,-56.381813965785206,-0.0004400000000000000000000000000000000000000000000000000000012300280395349,0.00004869732634810183147199493502373287807176821627513753388903121220409472,-0.0003913026736518981685280050649762671219282317837248624661121988158354402
-56.4,-56.2816402954915014554665404440914370174348316936654244772064147987371,-56.28164029549148,-56.28164029549151,0.0003000000000000000000000000000000000000000000000000000000016289692920168,-0.00008544533459555908562982565168306334575522793585201262898474960676943523,0.0002145546654044409143701743483169366542447720641479873710168793625225816
-56.3,-56.18146807055672067092602207035803868435666709301526902842948676099568,-56.1814680705567,-56.181468070556726,0.0002599999999999999999999999999999999999999999999999999999967752656980553,-0.00005329073977929641961315643332906984730971570513239004315243443313291815,0.0002067092602207035803868435666709301526902842948676099568443408325651372
-56.2,-56.08129729305736663386130878529222115309635994785690439616281119488601,-56.081297293057396,-56.08129729305737,-0.0002599999999999999999999999999999999999999999999999999999967752656980553,-0.00003366138691214707778846903640052143095603837188805113986571438428439689,-0.0002936613869121470777884690364005214309560383718880511398624896499824522
-56.1,-55.98112796505212582413950208175924852908607577645094411362144273521978,-55.98112796505213,-55.98112796505213,0.0,-0.00004175860497918240751470913924223549055886378557264780222383264649757951,-0.00004175860497918240751470913924223549055886378557264780222383264649757951
-56.0,-55.88096008858189179341822277628186819302063275954180137835680745821911,-55.88096008858187,-55.880960088581894,0.0002400000000000000000000000000000000000000000000000000000001440485115236,-0.00002206581777223718131806979367240458198621643192541780892044023718012137,0.0002179341822277628186819302063275954180137835680745821910797038113314023
-55.9,-55.78079366566971292356117995749844639255760657869292463618311207871726,-55.78079366566966,-55.78079366566971,0.0005000000000000000000000000000000000000000000000000000000027149488200281,0.0000292356117995749844639255760657869292463618311207871726178677676146603,0.0005292356117995749844639255760657869292463618311207871726205827164346884
-55.8,-55.6806286983207759977160886949849238727224765745645154146885066320734,-55.68062869832077,-55.680628698320774,0.00003999999999999999999999999999999999999999999999999999999905806898351243,0.00001997716088694984923872722476574564515414688506632073401896796950337428,0.0000599771608869498492387272247657456451541468850663207340180260384868867
-55.7,-55.58046518852238999570384931005132744982669478935777834738891768778771,-55.58046518852235,-55.58046518852239,0.0004000000000000000000000000000000000000000000000000000000021719590560224,-0.00000004296150689948672550173305210642221652611082312212289814455007990100144,0.0003999570384931005132744982669478935777834738891768778771040274089761214
-55.6,-55.48030313824393452949600969891001713269462504749828581244078725240715,-55.48030313824392,-55.48030313824394,0.0002000000000000000000000000000000000000000000000000000000010859795280112,-0.00005470503990301089982867305374952501714187559212747592846205735482908528,0.0001452949600969891001713269462504749828581244078725240715390286246989259
-55.5,-55.38014254943687967442923620638791778265654993809010145466855739913416,-55.380142549436854,-55.38014254943688,0.0002600000000000000000000000000000000000000000000000000000025709003085044,-0.000003255707637936120822173434500619098985453314426008658390770085139909397,0.000256744292362063879177826565499380901014546685573991341611800815168595
-55.4,-55.27998342403473485547056119647910943747074823363756407733670757318239,-55.279983424034754,-55.27998342403474,-0.000139999999999999999999999999999999999999999999999999999999601058747518,-0.00005144529438803520890562529251766362435922663292426817606028153803006502,-0.0001914452943880352089056252925176636243592266329242681760598825967775831
-55.3,-55.17982576395303354469412899601372083975499568164614077150751449548922,-55.179825763952984,-55.17982576395304,0.0005599999999999999999999999999999999999999999999999999999984042349900721,-0.00006455305871003986279160245004318353859228492485504510778342316259565865,0.0004954469412899601372083975499568164614077150751449548922149810723944135
-55.2,-55.07966957108931818417963347179298276159997205832435812092142769862176,-55.07966957108932,-55.079669571089326,0.00005999999999999999999999999999999999999999999999999999999568928617004409,-0.00007815820366528207017238400027941675641879078572301378243716250901983579,-0.0000181582036652820701723840002794167564187907857230137824414732228497917
-55.1,-54.97951484732308975269873574833983705549343994744298573261119525066919,-54.97951484732309,-54.97951484732309,0.0,-0.000002473012642516601629445065600525570142673888047493308049858095237797685,-0.000002473012642516601629445065600525570142673888047493308049858095237797685
-55.0,-54.87936159451582872402251171145635271408213834948754931246054570662966,-54.87936159451579,-54.879361594515835,0.0004500000000000000000000000000000000000000000000000000000024434539380253,-0.00006275977488288543647285917861650512450687539454293370335721637108693742,0.0003872402251171145635271408213834948754931246054570662966452270828510878
-54.9,-54.7792098145109450865462588961309618145681779845191122846668456632503,-54.77920981451092,-54.779209814510956,0.00036000000000000000000000000000000000000000000000000000000311389007251,-0.0001091345374110386903818543182201548088771533315433674969654382413189112,0.0002508654625889613096181456817798451911228466684566325030376756487535988
-54.8,-54.67905950913376417258012954004855459432017590344657955777851533456433,-54.679059509133744,-54.67905950913376,0.0001600000000000000000000000000000000000000000000000000000020279105444988,0.00004172580129540048554594320175903446579557778515334564332752406005138101,0.0002017258012954004855459432017590344657955777851533456433295519705958798
-54.7,-54.57891068019151271409479937134392605510063585793860952912724243085967,-54.5789106801915,-54.57891068019153,0.0002999999999999999999999999999999999999999999999999999999958333346815677,-0.0001728590520062865607394489936414206139047087275756914032966172400697652,0.0001271409479937134392605510063585793860952912724243085966992160946118025
-54.6,-54.47876332947326954589418762500413615540391508351259809434496847540265,-54.47876332947326,-54.47876332947327,0.0001000000000000000000000000000000000000000000000000000000005429897640056,-0.00000454105812374995863844596084916487401905655031524597349677825050459711,0.0000954589418762500413615540391508351259809434496847540265037647392594085
-54.5,-54.37861745874998769618261070442407135549946053103083492340729601586351,-54.378617458749986,-54.378617458749986,0.0,0.00001696182610704424071355499460531030834923407296015863510169555078010909,0.00001696182610704424071355499460531030834923407296015863510169555078010909
-54.4,-54.27847306977444554467204213113082203291886098867973119379821951358024,-54.2784730697744,-54.27847306977445,0.000499999999999999999999999999999999999999999999999999999996919314209579,-0.00004455327957868869177967081139011320268806201780486419764740299250422167,0.0004554467204213113082203291886098867973119379821951358023495163217053573
-54.3,-54.17833016428123378871554180566754468562192132120416240512874793279397,-54.17833016428121,-54.178330164281235,0.0002499999999999999999999999999999999999999999999999999999955618397995649,-0.00001211284458194332455314378078678795837594871252067206025373555631180611,0.0002378871554180566754468562192132120416240512874793279397418262834877588
-54.2,-54.07818874398674263685202614992159304997572020140527059859409866656847,-54.0781887439867,-54.07818874398674,0.0004000000000000000000000000000000000000000000000000000000021719590560224,0.00002636852026149921593049975720201405270598594098666568468386257156648131,0.0004263685202614992159304997572020140527059859409866656846860345306225038
-54.1,-53.97804881058911365335578368376787061887295926709948338646219529536095,-53.97804881058911,-53.978048810589115,0.00005000000000000000000000000000000000000000000000000000000027149488200281,-0.00001346644216316232129381127040732900516613537804704639053857495229140355,0.00003653355783683767870618872959267099483386462195295360946169654259059926
-54.0,-53.87791036576826298584487620589714931663122620991440060148965353397936,-53.87791036576824,-53.877910365768265,0.000250000000000000000000000000000000000000000000000000000001357474410014,-0.00002014155123794102850683368773790085599398510346466020642326385156535205,0.000229858448762058971493166312262099144006014896535339793578093622844662
-53.9,-53.7777734111858336666070170833684052829125645679012417459132036206308,-53.77777341118585,-53.77777341118584,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-0.00006333392982916631594717087435432098758254086796379369203746803485842526,-0.0001633339298291663159471708743543209875825408679637936920380110246224309
-53.8,-53.67763794848518372021885242901489707472721324653386276760115450485551,-53.67763794848519,-53.67763794848519,0.0,-0.00006279781147570985102925272786753466137232398845495144494251144263791806,-0.00006279781147570985102925272786753466137232398845495144494251144263791806
-53.7,-53.57750397929137449945592927376123877789867229031687606046854176787896,-53.577503979291365,-53.57750397929137,0.00005000000000000000000000000000000000000000000000000000000027149488200281,0.00004499455929273761238777898672290316876060468541767878961503387890843952,0.00009499455929273761238777898672290316876060468541767878961530537379044232
-53.6,-53.47737150521112367572300391760884096992542911617497725308733280646901,-53.47737150521109,-53.47737150521113,0.0004000000000000000000000000000000000000000000000000000000021719590560224,-0.00006324276996082391159030074570883825022746912667193530989517894026028973,0.0003367572300391760884096992542911617497725308733280646901069930187957327
-53.5,-53.37724052783282960810044332176488917854135591537162692319653769377454,-53.37724052783283,-53.37724052783283,0.0,-0.000003918995566782351108214586440846283730768034623062254569376874759143057,-0.000003918995566782351108214586440846283730768034623062254569376874759143057
-53.4,-53.27711104872652479223858154757758227269741809273915860919810717000562,-53.27711104872647,-53.27711104872652,0.0005000000000000000000000000000000000000000000000000000000027149488200281,0.00004792238581547577582272697418092739158609198107170005620684348269968804,0.0005479223858154757758227269741809273915860919810717000562095584315197161
-53.3,-53.17698306944386511372051531794439823743697763422917946811598226417916,-53.17698306944386,-53.176983069443864,0.00003999999999999999999999999999999999999999999999999999999905806898351243,0.00001113720515317944398237436977634229179468115982264179164165598175427031,0.00005113720515317944398237436977634229179468115982264179164071405073778273
