Common latitude,Authalic (direct mpmath),Authalic (OLD),Authalic (NEW),Diff (auth OLD - auth NEW) E-12,Diff (auth OLD - auth direct mpmath) E-12,Diff (auth NEW - auth direct mpmath) E-12,Authalic inverse (OLD),Authalic inverse (NEW),Diff (auth inv OLD - auth inv NEW) E-12,Diff (auth inv OLD - common) E-12,Diff (auth inv NEW - common) E-12
-66.2,-66.10513651794621352641644518027206338978565945202368377143848401939381,-66.1051365179461,-66.10513651794622,0.1200000000000000000000000000000000000000000000000000000006515877168067,0.1135264164451802720633897856594520236837714384840193938106261890571033,-0.006473583554819727936610214340547976316228561515980606190025398659703467,-66.19999999888466,-66.19999999999999,1115.329999999999999999999999999999999999999999999999999999999689566964,1115.339999999999999999999999999999999999999999999999999999999743865941,0.01000000000000000000000000000000000000000000000000000000005429897640056
-66.1,-66.00483519629399615223039818681004321796315724239347969098240613851737,-66.00483519629394,-66.004835196294,0.06000000000000000000000000000000000000000000000000000000032579385840337,0.05615223039818681004321796315724239347969098240613851737055671715097848,-0.003847769601813189956782036842757606520309017593861482629769076707424892,-66.09999999887975,-66.1,1120.249999999999999999999999999999999999999999999999999999999744744145,1120.249999999999999999999999999999999999999999999999999999999744744145,0.0
-66.0,-65.90453503864493703750746981950048602101053781087095459118916691369145,-65.9045350386449,-65.90453503864494,0.04000000000000000000000000000000000000000000000000000000021719590560224,0.0370375074698195004860210105378108709545911891669136914501453659070344,-0.002962492530180499513978989462189129045408810833086308550071829998567848,-65.99999999887483,-66.0,1125.169999999999999999999999999999999999999999999999999999999799921327,1125.169999999999999999999999999999999999999999999999999999999799921327,0.0
-65.9,-65.8042360486530927421321103228635085440577719916548827327581845366467,-65.8042360486531,-65.80423604865311,0.01000000000000000000000000000000000000000000000000000000005429897640056,-0.007257867889677136491455942228008345117267241815463353299359353623830288,-0.01725786788967713649145594222800834511726724181546335329941365260023085,-65.89999999886989,-65.89999999999999,1130.099999999999999999999999999999999999999999999999999999999909397484,1130.10999999999999999999999999999999999999999999999999999999996369646,0.01000000000000000000000000000000000000000000000000000000005429897640056
-65.8,-65.70393822995807505041132427270347603596361169584029294502098054579375,-65.70393822995798,-65.70393822995808,0.09999999999999999999999999999999999999999999999999999999938386284191579,0.09505041132427270347603596361169584029294502098054579374969205915230593,-0.004949588675727296523964036388304159707054979019454206249691803689609865,-65.79999999886488,-65.8,1135.120000000000000000000000000000000000000000000000000000000507564429,1135.120000000000000000000000000000000000000000000000000000000507564429,0.0
-65.7,-65.60364158618500680097663502836600217126495106756076472910531705529191,-65.60364158618499,-65.60364158618502,0.03000000000000000000000000000000000000000000000000000000016289692920168,0.01680097663502836600217126495106756076472910531705529190976018695607318,-0.0131990233649716339978287350489324392352708946829447080904027099731285,-65.69999999885985,-65.7,1140.150000000000000000000000000000000000000000000000000000000000903428,1140.150000000000000000000000000000000000000000000000000000000000903428,0.0
-65.6,-65.50334612094447790386373646284558994916869171646468772275427252621999,-65.50334612094444,-65.50334612094447,0.03000000000000000000000000000000000000000000000000000000016289692920168,0.03790386373646284558994916869171646468772275427252621999009182959793566,0.007903863736462845589949168691716464687722754272526219989928932668733972,-65.59999999885481,-65.6,1145.189999999999999999999999999999999999999999999999999999999548541404,1145.189999999999999999999999999999999999999999999999999999999548541404,0.0
-65.5,-65.4030518378325015452957524541892090297541729360798325123813326224012,-65.40305183783246,-65.4030518378325,0.03999999999999999999999999999999999999999999999999999999905806898351243,0.04154529575245418920902975417293607983251238133262240119972598941557422,0.001545295752454189209029754172936079832512381332622401200667920432061791,-65.49999999884974,-65.50000000000001,1150.270000000000000000000000000000000000000000000000000000000472502207,1150.260000000000000000000000000000000000000000000000000000000418203231,-0.01000000000000000000000000000000000000000000000000000000005429897640056
-65.4,-65.30275874043047058069321376261934812419758522134714418119319788719971,-65.30275874043043,-65.30275874043046,0.03000000000000000000000000000000000000000000000000000000016289692920168,0.0405806932137626193481241975852213471441811931978871997095685231645972,0.01058069321376261934812419758522134714418119319788719970940562623539552,-65.39999999884465,-65.40000000000002,1155.370000000000000000000000000000000000000000000000000000000345934042,1155.350000000000000000000000000000000000000000000000000000000237336089,-0.02000000000000000000000000000000000000000000000000000000010859795280112
-65.3,-65.20246683230511411643104529069022160417785440671300578650548543675634,-65.20246683230508,-65.20246683230512,0.03999999999999999999999999999999999999999999999999999999905806898351243,0.03411643104529069022160417785440671300578650548543675633946992964424505,-0.005883568954709309778395822145593286994213494514563243659588139339267376,-65.2999999988395,-65.3,1160.500000000000000000000000000000000000000000000000000000000382262805,1160.500000000000000000000000000000000000000000000000000000000382262805,0.0
-65.2,-65.10217611700845428086003438904531180845690170499140129640886328529931,-65.10217611700838,-65.10217611700847,0.09000000000000000000000000000000000000000000000000000000048869078760505,0.07428086003438904531180845690170499140129640886328529931055072029079676,-0.01571913996561095468819154309829500859870359113671470068993797049680829,-65.1999999988343,-65.19999999999999,1165.689999999999999999999999999999999999999999999999999999999585258505,1165.699999999999999999999999999999999999999999999999999999999639557481,0.01000000000000000000000000000000000000000000000000000000005429897640056
-65.1,-65.00188659807776318510742288844399958669313689358218316996335514132062,-65.00188659807769,-65.00188659807776,0.07000000000000000000000000000000000000000000000000000000038009283480393,0.07318510742288844399958669313689358218316996335514132062065857112752108,0.003185107422888443999586693136893582183169963355141320620278478292717154,-65.09999999882908,-65.1,1170.920000000000000000000000000000000000000000000000000000000164577032,1170.920000000000000000000000000000000000000000000000000000000164577032,0.0
-65.0,-64.90159827903552007416843197017654885256513636330406242328234671029949,-64.9015982790355,-64.90159827903553,0.03000000000000000000000000000000000000000000000000000000016289692920168,0.02007416843197017654885256513636330406242328234671029948938664739624085,-0.009925831568029823451147434863636695937576717653289700510776249532960832,-64.99999999882384,-65.0,1176.159999999999999999999999999999999999999999999999999999999639067613,1176.159999999999999999999999999999999999999999999999999999999639067613,0.0
-64.9,-64.80131116338936866879768989232113296416668133926317735899117127334452,-64.80131116338931,-64.80131116338937,0.06000000000000000000000000000000000000000000000000000000032579385840337,0.05866879768989232113296416668133926317735899117127334452033576813772297,-0.001331202310107678867035833318660736822641008828726655479990025720680395,-64.89999999881856,-64.9,1181.440000000000000000000000000000000000000000000000000000000489881023,1181.440000000000000000000000000000000000000000000000000000000489881023,0.0
-64.8,-64.70102525463207469870668802906691132437734443633199345143065068689182,-64.70102525463201,-64.70102525463207,0.06000000000000000000000000000000000000000000000000000000032579385840337,0.06469870668802906691132437734443633199345143065068689181978556481272144,0.004698706688029066911324377344436331993451430650686891819459770954318077,-64.79999999881322,-64.79999999999998,1186.760000000000000000000000000000000000000000000000000000000398763416,1186.780000000000000000000000000000000000000000000000000000000507361368,0.02000000000000000000000000000000000000000000000000000000010859795280112
-64.7,-64.60074055624148362757054071510632948923654452626000455438265928455971,-64.60074055624146,-64.60074055624149,0.03000000000000000000000000000000000000000000000000000000016289692920168,0.02362757054071510632948923654452626000455438265928455971050139609884365,-0.006372429459284893670510763455473739995445617340715440289661500830358035,-64.69999999880785,-64.7,1192.149999999999999999999999999999999999999999999999999999999528611721,1192.149999999999999999999999999999999999999999999999999999999528611721,0.0
-64.6,-64.50045707168047857034446907747866341687779386389920834971054662453097,-64.50045707168044,-64.50045707168047,0.02999999999999999999999999999999999999999999999999999999900377000711186,0.03857034446907747866341687779386389920834971054662453096909302330886587,0.008570344469077478663416877793863899208349710546624530970089253301754001,-64.59999999880243,-64.60000000000001,1197.580000000000000000000000000000000000000000000000000000000034782855,1197.569999999999999999999999999999999999999999999999999999999980483878,-0.01000000000000000000000000000000000000000000000000000000005429897640056
-64.5,-64.40017480439693840338756844383202835993941598762494271727087447965258,-64.4001748043969,-64.40017480439694,0.03999999999999999999999999999999999999999999999999999999905806898351243,0.03840338756844383202835993941598762494271727087447965257980862479128168,-0.00159661243155616797164006058401237505728272912552034741924944419223075,-64.499999998797,-64.50000000000001,1203.010000000000000000000000000000000000000000000000000000000540953988,1203.000000000000000000000000000000000000000000000000000000000486655011,-0.01000000000000000000000000000000000000000000000000000000005429897640056
-64.4,-64.29989375782369606788855309948307038325476662404717117681902672719476,-64.29989375782364,-64.2998937578237,0.05999999999999999999999999999999999999999999999999999999916666693631355,0.05606788855309948307038325476662404717117681902672719475938519730981422,-0.003932111446900516929616745233375952828823180973272805239781469626499332,-64.39999999879151,-64.4,1208.490000000000000000000000000000000000000000000000000000000159493081,1208.490000000000000000000000000000000000000000000000000000000159493081,0.0
-64.3,-64.19961393537849706708530118652452026552725974279934797826835046704819,-64.19961393537847,-64.1996139353785,0.03000000000000000000000000000000000000000000000000000000016289692920168,0.02706708530118652452026552725974279934797826835046704818986859434395042,-0.002932914698813475479734472740257200652021731649532951810294302585251262,-64.29999999878596,-64.3,1214.040000000000000000000000000000000000000000000000000000000158125009,1214.040000000000000000000000000000000000000000000000000000000158125009,0.0
-64.2,-64.09933534046395815776714645720255415357839752255774809221229293888691,-64.09933534046392,-64.09933534046397,0.05000000000000000000000000000000000000000000000000000000027149488200281,0.03815776714645720255415357839752255774809221229293888690969576377231898,-0.01184223285354279744584642160247744225190778770706111309057573110968382,-64.19999999878037,-64.19999999999999,1219.619999999999999999999999999999999999999999999999999999999160526944,1219.62999999999999999999999999999999999999999999999999999999921482592,0.01000000000000000000000000000000000000000000000000000000005429897640056
-64.1,-63.99905797646752623654598247150793713264920274978326949843218136270972,-63.99905797646749,-63.999057976467526,0.03599999999999999999999999999999999999999999999999999999973182554620609,0.03623654598247150793713264920274978326949843218136270971981539419762506,0.0002365459824715079371326492027497832694984321813627097200835686514189681,-64.09999999877476,-64.1,1225.239999999999999999999999999999999999999999999999999999999539251707,1225.239999999999999999999999999999999999999999999999999999999539251707,0.0
-64.0,-63.89878184676143742137935872605227282427651018414959442731501311962679,-63.898781846761395,-63.89878184676144,0.04499999999999999999999999999999999999999999999999999999966478193275762,0.04242137935872605227282427651018414959442731501311962678987873700103942,-0.002578620641273947727175723489815850405572684986880373209786044931718197,-63.9999999987691,-64.0,1230.900000000000000000000000000000000000000000000000000000000135172375,1230.900000000000000000000000000000000000000000000000000000000135172375,0.0
-63.9,-63.79850695470267632882585717849193752938800292730579797532679883173744,-63.79850695470255,-63.79850695470267,0.1200000000000000000000000000000000000000000000000000000000720242557618,0.1263288258571784919375293880029273057979753267988317374399551845157974,0.006328825857178491937529388002927305797975326798831737439883160260035545,-63.8999999987634,-63.900000000000006,1236.605999999999999999999999999999999999999999999999999999999937654105,1236.600000000000000000000000000000000000000000000000000000000368725488,-0.005999999999999999999999999999999999999999999999999999999568928617004409
-63.8,-63.6982333036329355475101417496775456762906599541864769324761737427918,-63.69823330363287,-63.69823330363294,0.06999999999999999999999999999999999999999999999999999999980052937375902,0.06554751014174967754567629065995418647693247617374279179996671787079512,-0.004452489858250322454323709340045813523067523826257208199833811502963897,-63.7999999987576,-63.79999999999999,1242.389999999999999999999999999999999999999999999999999999999931842467,1242.399999999999999999999999999999999999999999999999999999999986141443,0.01000000000000000000000000000000000000000000000000000000005429897640056
-63.7,-63.59796089687857530827217270500565970679882962826273887070118604318355,-63.59796089687852,-63.59796089687858,0.06000000000000000000000000000000000000000000000000000000032579385840337,0.05530827217270500565970679882962826273887070118604318355012205999110184,-0.004691727827294994340293201170371737261129298813956816450203733867301526,-63.69999999875179,-63.699999999999996,1248.206000000000000000000000000000000000000000000000000000000331612937,1248.210000000000000000000000000000000000000000000000000000000237419835,0.003999999999999999999999999999999999999999999999999999999905806898351243
-63.6,-63.49768973775058335147217239778896229900914792369688212193505381175761,-63.49768973775058,-63.49768973775059,0.01000000000000000000000000000000000000000000000000000000005429897640056,0.00335147217239778896229900914792369688212193505381175760983082981118469,-0.006648527827602211037700990852076303117878064946188242390223469165215871,-63.59999999874594,-63.599999999999994,1254.053999999999999999999999999999999999999999999999999999999977838594,1254.059999999999999999999999999999999999999999999999999999999546767211,0.005999999999999999999999999999999999999999999999999999999568928617004409
-63.5,-63.39741982954453499192001876149372554794138842723419205606986206222606,-63.397419829544546,-63.397419829544546,0.0,-0.01100807998123850627445205861157276580794393013793777393966977035507682,-0.01100807998123850627445205861157276580794393013793777393966977035507682,-63.49999999874001,-63.49999999999999,1259.979999999999999999999999999999999999999999999999999999999815770883,1259.989999999999999999999999999999999999999999999999999999999870069859,0.01000000000000000000000000000000000000000000000000000000005429897640056
-63.4,-63.29715117554055338189482822506503000445947418391004205443069679238882,-63.2971511755405,-63.297151175540556,0.05599999999999999999999999999999999999999999999999999999984042349900721,0.053381894828225065030004459474183910042054430696792388819754453574789,-0.002618105171774934969995540525816089957945569303207611180085969924218213,-63.39999999873405,-63.4,1265.950000000000000000000000000000000000000000000000000000000356269436,1265.950000000000000000000000000000000000000000000000000000000356269436,0.0
-63.3,-63.19688377900326997271757045690809914685054887866323890965481845221868,-63.19688377900319,-63.19688377900327,0.07999999999999999999999999999999999999999999999999999999985482835015958,0.07997271757045690809914685054887866323890965481845221867990422692373793,-0.00002728242954309190085314945112133676109034518154778131995060142642165463,-63.29999999872804,-63.30000000000001,1271.97000000000000000000000000000000000000000000000000000000000913595,1271.959999999999999999999999999999999999999999999999999999999954836974,-0.01000000000000000000000000000000000000000000000000000000005429897640056
-63.2,-63.09661764318178517533663357904500978135809533735287961647637066123012,-63.096617643181716,-63.09661764318178,0.06400000000000000000000000000000000000000000000000000000023160075675461,0.0691753366335790450097813580953373528796164763706612301203507331051808,0.005175336633579045009781358095337352879616476370661230120119132348426189,-63.199999998721964,-63.20000000000002,1278.0560000000000000000000000000000000000000000000000000000001362884,1278.036000000000000000000000000000000000000000000000000000000027690447,-0.02000000000000000000000000000000000000000000000000000000010859795280112
-63.1,-62.99635277130962922038333029413399534215619732798412055237468453063411,-62.9963527713096,-62.996352771309624,0.02400000000000000000000000000000000000000000000000000000001440485115236,0.02922038333029413399534215619732798412055237468453063410986674478933954,0.005220383330294133995342156197327984120552374684530634109852339938187174,-63.099999998715816,-63.09999999999999,1284.173999999999999999999999999999999999999999999999999999999509896037,1284.183999999999999999999999999999999999999999999999999999999564195013,0.01000000000000000000000000000000000000000000000000000000005429897640056
-63.0,-62.89608916660472321815140279502304903047308777495117952269677818362179,-62.89608916660473,-62.89608916660472,-0.009999999999999999999999999999999999999999999999999999999474735515355652,-0.006781848597204976950969526912225048820477303221816378209539378849229003,0.003218151402795023049030473087774951179522696778183621789935356666126648,-62.999999998709626,-63.000000000000014,1290.38800000000000000000000000000000000000000000000000000000010025,1290.374000000000000000000000000000000000000000000000000000000140144126,-0.0139999999999999999999999999999999999999999999999999999999601058747518
-62.9,-62.79582683226934041895164743989342780645326772955948833674022225978477,-62.79582683226933,-62.79582683226934,0.01000000000000000000000000000000000000000000000000000000005429897640056,0.01041895164743989342780645326772955948833674022225978477010140047721808,0.0004189516474398934278064532677295594883367402222597847700471015008175194,-62.89999999870337,-62.89999999999999,1296.619999999999999999999999999999999999999999999999999999999976953276,1296.630000000000000000000000000000000000000000000000000000000031252252,0.01000000000000000000000000000000000000000000000000000000005429897640056
-62.8,-62.69556577149006767428983903639623666157362516164277765373856542259068,-62.695565771490024,-62.695565771490045,0.02099999999999999999999999999999999999999999999999999999965037708160525,0.04367428983903639623666157362516164277765373856542259067971647592413763,0.02267428983903639623666157362516164277765373856542259068006609884253238,-62.79999999869707,-62.800000000000004,1302.933999999999999999999999999999999999999999999999999999999951170081,1302.930000000000000000000000000000000000000000000000000000000045363183,-0.003999999999999999999999999999999999999999999999999999999905806898351243
-62.7,-62.59530598743776709931318924604024119484226865832526497844720239964327,-62.59530598743776,-62.59530598743778,0.02000000000000000000000000000000000000000000000000000000010859795280112,0.007099313189246040241194842268658325264978447202399643269660663613889658,-0.01290068681075395975880515773134167473502155279760035673044793433891146,-62.69999999869067,-62.7,1309.330000000000000000000000000000000000000000000000000000000022900417,1309.330000000000000000000000000000000000000000000000000000000022900417,0.0
-62.6,-62.49504748326753793696762415597256782635873752665021909168987385043725,-62.49504748326751,-62.49504748326754,0.03000000000000000000000000000000000000000000000000000000016289692920168,0.02793696762415597256782635873752665021909168987385043725025486847081862,-0.002063032375844027432173641262473349780908310126149562749908028458383061,-62.599999998684254,-62.6,1315.745999999999999999999999999999999999999999999999999999999623665244,1315.745999999999999999999999999999999999999999999999999999999623665244,0.0
-62.5,-62.39479026211867862430521252970263051843013549082497526733778609444185,-62.39479026211867,-62.39479026211867,0.0,0.008624305212529702630518430135490824975267337786094441850070960683601086,0.008624305212529702630518430135490824975267337786094441850070960683601086,-62.499999998677744,-62.50000000000001,1322.266000000000000000000000000000000000000000000000000000000252790194,1322.256000000000000000000000000000000000000000000000000000000198491218,-0.01000000000000000000000000000000000000000000000000000000005429897640056
-62.4,-62.29453432711464906137811870172360069564104610926683762876165718950267,-62.294534327114576,-62.294534327114654,0.07800000000000000000000000000000000000000000000000000000019170663150641,0.07306137811870172360069564104610926683762876165718950266990183466136386,-0.004938621881298276399304358953890733162371238342810497330289871970142555,-62.39999999867119,-62.39999999999999,1328.800000000000000000000000000000000000000000000000000000000262457558,1328.810000000000000000000000000000000000000000000000000000000316756535,0.01000000000000000000000000000000000000000000000000000000005429897640056
-62.3,-62.19427968136303308315249258382668470788869109649409976154117872694859,-62.194279681363014,-62.19427968136303,0.01600000000000000000000000000000000000000000000000000000020279105444988,0.01908315249258382668470788869109649409976154117872694859021344604318245,0.003083152492583826684707888691096494099761541178726948590010654988732572,-62.29999999866457,-62.300000000000004,1335.433999999999999999999999999999999999999999999999999999999655987765,1335.429999999999999999999999999999999999999999999999999999999750180866,-0.003999999999999999999999999999999999999999999999999999999905806898351243
-62.2,-62.09402632795550113487274386359264610023987058423597302420517937908631,-62.09402632795544,-62.094026327955504,0.06400000000000000000000000000000000000000000000000000000023160075675461,0.061134872743863592646100239870584235973024205179379086309769350218973,-0.002865127256136407353899760129415764026975794820620913690462250537781612,-62.199999998657866,-62.199999999999996,1342.13000000000000000000000000000000000000000000000000000000019756047,1342.134000000000000000000000000000000000000000000000000000000103367368,0.003999999999999999999999999999999999999999999999999999999905806898351243
-62.1,-61.99377426996777315130367825846129541126798734287261214106256424854618,-61.993774269967744,-61.99377426996778,0.03599999999999999999999999999999999999999999999999999999973182554620609,0.02915130367825846129541126798734287261214106256424854617967142595943249,-0.006848696321741538704588732012657127387858937435751453820060399586773602,-62.09999999865109,-62.099999999999994,1348.904000000000000000000000000000000000000000000000000000000351276346,1348.909999999999999999999999999999999999999999999999999999999920204963,0.005999999999999999999999999999999999999999999999999999999568928617004409
-62.0,-61.8935235104595816402750007022676409001772787166260325637661618791185,-61.89352351045952,-61.89352351045958,0.05999999999999999999999999999999999999999999999999999999974623039735846,0.06164027500070226764090017727871662603256376616187911849982254064835108,0.001640275000702267640900177278716626032563766161879118500076310250992623,-61.99999999864427,-62.0,1355.729999999999999999999999999999999999999999999999999999999860045361,1355.729999999999999999999999999999999999999999999999999999999860045361,0.0
-61.9,-61.79327405247463497094971364550136689165732655939783897816387142548085,-61.793274052474594,-61.793274052474644,0.05000000000000000000000000000000000000000000000000000000027149488200281,0.04097094971364550136689165732655939783897816387142548085038041725573067,-0.009029050286354498633108342673440602161021836128574519149891077626272132,-61.89999999863738,-61.89999999999999,1362.610000000000000000000000000000000000000000000000000000000125679618,1362.620000000000000000000000000000000000000000000000000000000179978594,0.01000000000000000000000000000000000000000000000000000000005429897640056
-61.8,-61.69302589904058086723495830606440951731669825417829346844918623137107,-61.69302589904048,-61.693025899040585,0.104999999999999999999999999999999999999999999999999999999990575791161,0.1008672349583060644095173166982541782934684491862313710699530294371763,-0.004132765041693935590482683301745821706531550813768628930037546353984643,-61.7999999986304,-61.8,1369.599999999999999999999999999999999999999999999999999999999829475693,1369.599999999999999999999999999999999999999999999999999999999829475693,0.0
-61.7,-61.59277905316897010675086277419964049934479617571233779574238967975348,-61.59277905316893,-61.59277905316897,0.04000000000000000000000000000000000000000000000000000000021719590560224,0.04010675086277419964049934479617571233779574238967975348002935363989095,0.0001067508627741996404993447961757123377957423896797534798121577342887023,-61.69999999862336,-61.7,1376.640000000000000000000000000000000000000000000000000000000384330111,1376.640000000000000000000000000000000000000000000000000000000384330111,0.0
-61.6,-61.49253351785522042576997341373001397822424030537856523056721678878736,-61.49253351785517,-61.49253351785524,0.06999999999999999999999999999999999999999999999999999999980052937375902,0.05042576997341373001397822424030537856523056721678878735958217076340819,-0.01957423002658626998602177575969462143476943278321121264021835861035083,-61.59999999861623,-61.599999999999994,1383.764000000000000000000000000000000000000000000000000000000120256316,1383.769999999999999999999999999999999999999999999999999999999689184933,0.005999999999999999999999999999999999999999999999999999999568928617004409
-61.5,-61.39228929607858063053685507192598568753093064708946683030294854568024,-61.39228929607852,-61.392289296078594,0.07400000000000000000000000000000000000000000000000000000028589973315517,0.06063053685507192598568753093064708946683030294854568024007431148073124,-0.01336946314492807401431246906935291053316969705145431976021158825242393,-61.49999999860902,-61.50000000000001,1390.990000000000000000000000000000000000000000000000000000000062294004,1390.980000000000000000000000000000000000000000000000000000000007995028,-0.01000000000000000000000000000000000000000000000000000000005429897640056
-61.4,-61.29204639080209491537445127230771436714528852295051041549434307453023,-61.292046390802035,-61.2920463908021,0.06499999999999999999999999999999999999999999999999999999977337988555874,0.05991537445127230771436714528852295051041549434307453022993194149082825,-0.005084625548727692285632854711477049489584505656925469769841438394730487,-61.39999999860175,-61.399999999999984,1398.233999999999999999999999999999999999999999999999999999999870244466,1398.25000000000000000000000000000000000000000000000000000000007303552,0.01600000000000000000000000000000000000000000000000000000020279105444988
-61.3,-61.19180480497256738798079787853786377246223829783051025266458620949647,-61.191804804972534,-61.19180480497257,0.03599999999999999999999999999999999999999999999999999999973182554620609,0.03338798079787853786377246223829783051025266458620949647000845381936858,-0.00261201920212146213622753776170216948974733541379050352972337172683751,-61.2999999985944,-61.300000000000004,1405.603999999999999999999999999999999999999999999999999999999898711261,1405.599999999999999999999999999999999999999999999999999999999992904362,-0.003999999999999999999999999999999999999999999999999999999905806898351243
-61.2,-61.09156454152052680231668274327142848507023472406425588753321901585998,-61.09156454152048,-61.09156454152052,0.03999999999999999999999999999999999999999999999999999999963763244455734,0.04680231668274327142848507023472406425588753321901585997990102497108508,0.006802316682743271428485070234724064255887533219015859980263392526527741,-61.19999999858697,-61.199999999999996,1413.026000000000000000000000000000000000000000000000000000000441358118,1413.030000000000000000000000000000000000000000000000000000000347165016,0.003999999999999999999999999999999999999999999999999999999905806898351243
-61.1,-60.99132560336019149948183965335003142293798050738058705189512617460144,-60.99132560336019,-60.99132560336019,0.0,0.001499481839653350031422937980507380587051895126174601440155862138332558,0.001499481839653350031422937980507380587051895126174601440155862138332558,-61.09999999857944,-61.09999999999999,1420.549999999999999999999999999999999999999999999999999999999451426074,1420.55999999999999999999999999999999999999999999999999999999950572505,0.01000000000000000000000000000000000000000000000000000000005429897640056
-61.0,-60.89108799338943455697425751195525841839141173484195655424293285323258,-60.89108799338941,-60.89108799338943,0.02000000000000000000000000000000000000000000000000000000010859795280112,0.02455697425751195525841839141173484195655424293285323257989724005422799,0.004556974257511955258418391411734841956554242932853232579788642101426863,-60.99999999857184,-61.00000000000001,1428.170000000000000000000000000000000000000000000000000000000257803818,1428.160000000000000000000000000000000000000000000000000000000203504842,-0.01000000000000000000000000000000000000000000000000000000005429897640056
-60.9,-60.79085171448974914672417521910914893775338005374131022292554009941486,-60.79085171448974,-60.79085171448974,0.0,0.009146724175219109148937753380053741310222925540099414859748110469269389,0.009146724175219109148937753380053741310222925540099414859748110469269389,-60.89999999856415,-60.900000000000006,1435.855999999999999999999999999999999999999999999999999999999799777115,1435.850000000000000000000000000000000000000000000000000000000230848498,-0.005999999999999999999999999999999999999999999999999999999568928617004409
-60.8,-60.69061676952621410229131918401309361875324500370178925810266667221833,-60.69061676952618,-60.69061676952621,0.03000000000000000000000000000000000000000000000000000000016289692920168,0.03410229131918401309361875324500370178925810266667221833001943143700594,0.004102291319184013093618753245003701789258102666672218329856534507804257,-60.799999998556395,-60.80000000000001,1443.615000000000000000000000000000000000000000000000000000000085871017,1443.605000000000000000000000000000000000000000000000000000000031572041,-0.01000000000000000000000000000000000000000000000000000000005429897640056
-60.7,-60.59038316134745969561092388587317304816465025501572793848274608581906,-60.5903831613474,-60.59038316134746,0.06000000000000000000000000000000000000000000000000000000032579385840337,0.05969561092388587317304816465025501572793848274608581906010981436113208,-0.0003043890761141268269518353497449842720615172539141809402159794972712854,-60.699999998548535,-60.7,1451.465000000000000000000000000000000000000000000000000000000402434835,1451.465000000000000000000000000000000000000000000000000000000402434835,0.0
-60.6,-60.49015089278563362367105645373355609125324512705602316762686378327952,-60.490150892785614,-60.49015089278563,0.01600000000000000000000000000000000000000000000000000000020279105444988,0.01962367105645373355609125324512705602316762686378327951976146424463481,0.003623671056453733556091253245127056023167626863783279519558673190184934,-60.59999999854059,-60.6,1459.409999999999999999999999999999999999999999999999999999999496148546,1459.409999999999999999999999999999999999999999999999999999999496148546,0.0
-60.5,-60.38991996665636720550074392003032989217363099113868997421453497661267,-60.38991996665636,-60.38991996665637,0.01000000000000000000000000000000000000000000000000000000005429897640056,0.007205500743920030329892173630991138689974214534976612670150038926557199,-0.002794499256079969670107826369008861310025785465023387329904260049843362,-60.499999998532545,-60.49999999999999,1467.444999999999999999999999999999999999999999999999999999999658116506,1467.454999999999999999999999999999999999999999999999999999999712415482,0.01000000000000000000000000000000000000000000000000000000005429897640056
-60.4,-60.28969038575874178984537667662180390754365975300496236571836241010191,-60.28969038575869,-60.28969038575874,0.0499999999999999999999999999999999999999999999999999999996919314209579,0.05178984537667662180390754365975300496236571836241010191014864146830942,0.001789845376676621803907543659753004962365718362410101910456710047351522,-60.399999998524436,-60.4,1475.564000000000000000000000000000000000000000000000000000000160283175,1475.564000000000000000000000000000000000000000000000000000000160283175,0.0
-60.3,-60.18946215287525537390283378541720225287720862795170046910115841136752,-60.18946215287525,-60.189462152875244,-0.006000000000000000000000000000000000000000000000000000000148492078049319,0.005373902833785417202252877208627951700469101158411367520220007827049359,0.01137390283378541720225287720862795170046910115841136752036849990509868,-60.29999999851622,-60.29999999999999,1483.76999999999999999999999999999999999999999999999999999999962798594,1483.779999999999999999999999999999999999999999999999999999999682284916,0.01000000000000000000000000000000000000000000000000000000005429897640056
-60.2,-60.08923527077178943349074522781472526682644551214739970783720483243545,-60.08923527077172,-60.0892352707718,0.08000000000000000000000000000000000000000000000000000000043439181120449,0.0694334907452278147252668264455121473997078372048324354502948904925094,-0.01056650925477218527473317355448785260029216279516756455013950131869509,-60.1999999985079,-60.199999999999996,1492.096000000000000000000000000000000000000000000000000000000326839883,1492.100000000000000000000000000000000000000000000000000000000232646781,0.003999999999999999999999999999999999999999999999999999999905806898351243
-60.1,-59.98900974219757596501227297730309960097955016412179848444428233650328,-59.989009742197496,-59.98900974219758,0.08400000000000000000000000000000000000000000000000000000034019870955573,0.07996501227297730309960097955016412179848444428233650328052066375681334,-0.004034987727022696900399020449835878201515555717663496719819534952742396,-60.09999999849949,-60.099999999999994,1500.503999999999999999999999999999999999999999999999999999999964080433,1500.50999999999999999999999999999999999999999999999999999999953300905,0.005999999999999999999999999999999999999999999999999999999568928617004409
-60.0,-59.88878556988516473958475700703689091524467182181922285912690882425171,-59.88878556988513,-59.888785569885165,0.03500000000000000000000000000000000000000000000000000000019004641740196,0.03473958475700703689091524467182181922285912690882425171015581649075465,-0.0002604152429929631090847553281781807771408730911757482900342299266473111,-59.99999999849101,-59.99999999999999,1508.979999999999999999999999999999999999999999999999999999999738728639,1508.989999999999999999999999999999999999999999999999999999999793027615,0.01000000000000000000000000000000000000000000000000000000005429897640056
