Common latitude,Authalic (direct mpmath),Authalic (OLD),Authalic (NEW),Authalic (Clenshaw),Diff (auth OLD - auth NEW) E-12,Diff (auth OLD - auth direct mpmath) E-12,Diff (auth NEW - auth direct mpmath) E-12,Diff (auth Clenshaw - auth direct mpmath) E-12,Authalic inverse (OLD),Authalic inverse (NEW),Diff (auth inv OLD - auth inv NEW) E-12,Diff (auth inv OLD - common) E-12,Diff (auth inv NEW - common) E-12
-71.4,-71.3223138534981191464929738807937108537921795432498048395278152267298,-71.32231385349807,-71.32231385349813,-71.32231385349813,0.06000000000000000000000000000000000000000000000000000000032579385840337,0.04914649297388079371085379217954324980483952781522672979988419834221916,-0.0108535070261192062891462078204567501951604721847732702004415955161842,-0.0108535070261192062891462078204567501951604721847732702004415955161842,-71.39999999911845,-71.39999999999999,881.5400000000000000000000000000000000000000000000000000000006369043062,881.5500000000000000000000000000000000000000000000000000000006912032826,0.01000000000000000000000000000000000000000000000000000000005429897640056
-71.3,-71.22195738149856678911583012118818024676376825769397224022886702042924,-71.22195738149847,-71.22195738149858,-71.22195738149858,0.1099999999999999999999999999999999999999999999999999999994381618183164,0.0967891158301211881802467637682576939722402288670204292397416854643839,-0.01321088416987881181975323623174230602775977113297957075969647635393246,-0.01321088416987881181975323623174230602775977113297957075969647635393246,-71.29999999911409,-71.30000000000001,885.9200000000000000000000000000000000000000000000000000000000781906058,885.9100000000000000000000000000000000000000000000000000000000238916294,-0.01000000000000000000000000000000000000000000000000000000005429897640056
-71.2,-71.12160186474365951157662092885835028343740128795831807395009873369361,-71.12160186474361,-71.12160186474365,-71.12160186474365,0.04000000000000000000000000000000000000000000000000000000021719590560224,0.04951157662092885835028343740128795831807395009873369360947256665479186,0.009511576620928858350283437401287958318073950098733693609255370749189613,0.009511576620928858350283437401287958318073950098733693609255370749189613,-71.19999999910975,-71.19999999999999,890.2399999999999999999999999999999999999999999999999999999991936830469,890.2499999999999999999999999999999999999999999999999999999992479820233,0.01000000000000000000000000000000000000000000000000000000005429897640056
-71.1,-71.02124730757326295215258372338027222196759629832296337635866432355256,-71.02124730757325,-71.02124730757325,-71.02124730757325,0.0,0.01295215258372338027222196759629832296337635866432355255926178664973411,0.01295215258372338027222196759629832296337635866432355255926178664973411,0.01295215258372338027222196759629832296337635866432355255926178664973411,-71.09999999910542,-71.10000000000001,894.5899999999999999999999999999999999999999999999999999999996311993394,894.579999999999999999999999999999999999999999999999999999999576900363,-0.01000000000000000000000000000000000000000000000000000000005429897640056
-71.0,-70.92089371431533877005880022111375838207812245028893913177878162490965,-70.92089371431526,-70.92089371431534,-70.92089371431534,0.07999999999999999999999999999999999999999999999999999999927526488911467,0.07877005880022111375838207812245028893913177878162490964960508179699716,-0.001229941199778886241617921877549711060868221218375090349670183092117515,-0.001229941199778886241617921877549711060868221218375090349670183092117515,-70.99999999910108,-71.0,898.919999999999999999999999999999999999999999999999999999999960117679,898.919999999999999999999999999999999999999999999999999999999960117679,0.0
-70.9,-70.82054108928589153435263332083527246779702224173879041512801108192165,-70.8205410892859,-70.8205410892859,-70.8205410892859,0.0,-0.008465647366679164727532202977758261209584871988918078349525940457909917,-0.008465647366679164727532202977758261209584871988918078349525940457909917,-0.008465647366679164727532202977758261209584871988918078349525940457909917,-70.89999999909675,-70.90000000000002,903.2700000000000000000000000000000000000000000000000000000003976339715,903.2500000000000000000000000000000000000000000000000000000002890360187,-0.02000000000000000000000000000000000000000000000000000000010859795280112
-70.8,-70.72018943678891576895812861437164154121987714701225696939262420410085,-70.72018943678889,-70.72018943678893,-70.72018943678893,0.03999999999999999999999999999999999999999999999999999999905806898351243,0.02576895812861437164154121987714701225696939262420410084990023871451286,-0.01423104187138562835845878012285298774303060737579589914915783026899956,-0.01423104187138562835845878012285298774303060737579589914915783026899956,-70.7999999990924,-70.8,907.6000000000000000000000000000000000000000000000000000000007265523111,907.6000000000000000000000000000000000000000000000000000000007265523111,0.0
-70.7,-70.61983876111634315447303543030418011040345837929106920979233229087846,-70.61983876111638,-70.61983876111634,-70.61983876111634,-0.04000000000000000000000000000000000000000000000000000000021719590560224,-0.03684552696456969581988959654162070893079020766770912153993242527565564,0.0031544730354303041801104034583792910692097923322908784602847706299466,0.0031544730354303041801104034583792910692097923322908784602847706299466,-70.69999999908806,-70.7,911.9399999999999999999999999999999999999999999999999999999999506427051,911.9399999999999999999999999999999999999999999999999999999999506427051,0.0
-70.6,-70.51948906654798988741867328754054547459898140991118041823232297104228,-70.51948906654798,-70.51948906654799,-70.51948906654799,0.01000000000000000000000000000000000000000000000000000000005429897640056,0.009887418673287540545474598981409911180418232322971042280015396869210315,-0.0001125813267124594545254010185900888195817676770289577200389021071902466,-0.0001125813267124594545254010185900888195817676770289577200389021071902466,-70.59999999908372,-70.60000000000001,916.2900000000000000000000000000000000000000000000000000000003881589975,916.2800000000000000000000000000000000000000000000000000000003338600211,-0.01000000000000000000000000000000000000000000000000000000005429897640056
-70.5,-70.4191403573515041975904317837065338254837375933313523279030267123414,-70.41914035735152,-70.4191403573515,-70.4191403573515,-0.0199999999999999999999999999999999999999999999999999999989494710307113,-0.01580240956821629346617451626240666864767209697328765859933457297807611,0.004197590431783706533825483737593331352327903026712341399614898052635194,0.004197590431783706533825483737593331352327903026712341399614898052635194,-70.49999999907938,-70.5,920.6199999999999999999999999999999999999999999999999999999995579504151,920.6199999999999999999999999999999999999999999999999999999995579504151,0.0
-70.4,-70.31879263778231402416424532697579337306456402942736507854896668819532,-70.3187926377823,-70.31879263778232,-70.31879263778232,0.02000000000000000000000000000000000000000000000000000000010859795280112,0.01402416424532697579337306456402942736507854896668819531964169680000854,-0.005975835754673024206626935435970572634921451033311804680466901152792585,-0.005975835754673024206626935435970572634921451033311804680466901152792585,-70.39999999907504,-70.4,924.9599999999999999999999999999999999999999999999999999999999411677311,924.9599999999999999999999999999999999999999999999999999999999411677311,0.0
-70.3,-70.21844591208357485121192879535356381434277078898045011263228649439691,-70.21844591208351,-70.21844591208357,-70.21844591208357,0.06000000000000000000000000000000000000000000000000000000032579385840337,0.0648512119287953535638143427707889804501126322864943969098439020539099,0.004851211928795353563814342770788980450112632286494396909518108195506531,0.004851211928795353563814342770788980450112632286494396909518108195506531,-70.29999999907069,-70.3,929.3100000000000000000000000000000000000000000000000000000003786840236,929.3100000000000000000000000000000000000000000000000000000003786840236,0.0
-70.2,-70.11810018448611770327579623091822632169024044876154751035410588305148,-70.11810018448607,-70.11810018448611,-70.11810018448611,0.04000000000000000000000000000000000000000000000000000000021719590560224,0.04770327579623091822632169024044876154751035410588305147980554659477689,0.007703275796230918226321690240448761547510354105883051479588350689174648,0.007703275796230918226321690240448761547510354105883051479588350689174648,-70.19999999906632,-70.2,933.6799999999999999999999999999999999999999999999999999999997656713467,933.6799999999999999999999999999999999999999999999999999999997656713467,0.0
-70.1,-70.01775545920839730165051210459243420038035060296653300573799261226863,-70.01775545920839,-70.01775545920837,-70.01775545920837,-0.02000000000000000000000000000000000000000000000000000000010859795280112,0.007301650512104592434200380350602966533005737992612268629524277062277507,0.02730165051210459243420038035060296653300573799261226862963287501507863,0.02730165051210459243420038035060296653300573799261226862963287501507863,-70.09999999906198,-70.10000000000001,938.0300000000000000000000000000000000000000000000000000000002031876392,938.0200000000000000000000000000000000000000000000000000000001488886628,-0.01000000000000000000000000000000000000000000000000000000005429897640056
-70.0,-69.91741174045644038201764357628616031449729775164518193506880971640471,-69.91741174045646,-69.91741174045644,-69.91741174045644,-0.0199999999999999999999999999999999999999999999999999999989494710307113,-0.0196179823564237138396855027022483548180649311902835952896051017895219,0.0003820176435762861603144972977516451819350688097164047093443692411894048,0.0003820176435762861603144972977516451819350688097164047093443692411894048,-69.99999999905762,-70.0,942.3799999999999999999999999999999999999999999999999999999994815770095,942.3799999999999999999999999999999999999999999999999999999994815770095,0.0
-69.9,-69.81706903242379417407589258247881529932004978800235895131872060637364,-69.81706903242369,-69.81706903242379,-69.81706903242379,0.09999999999999999999999999999999999999999999999999999999938386284191579,0.1041740758925824788152993200497880023589513187206063736391807391543745,0.004174075892582478815299320049788002358951318720606373639796876312458757,0.004174075892582478815299320049788002358951318720606373639796876312458757,-69.89999999905324,-69.9,946.7600000000000000000000000000000000000000000000000000000000819902312,946.7600000000000000000000000000000000000000000000000000000000819902312,0.0
-69.8,-69.71672733929147504380748856536563704525026498778209449286488110642765,-69.71672733929142,-69.71672733929147,-69.71672733929147,0.04999999999999999999999999999999999999999999999999999999911236795991299,0.05504380748856536563704525026498778209449286488110642764959490619029562,0.005043807488565365637045250264987782094492864881106427650482538230382629,0.005043807488565365637045250264987782094492864881106427650482538230382629,-69.7999999990489,-69.8,951.1000000000000000000000000000000000000000000000000000000004652075472,951.1000000000000000000000000000000000000000000000000000000004652075472,0.0
-69.7,-69.61638666522791729901871627158900757597884378924207616208075063485266,-69.61638666522785,-69.61638666522792,-69.61638666522792,0.07000000000000000000000000000000000000000000000000000000038009283480393,0.06729901871627158900757597884378924207616208075063485265970810305363307,-0.00270098128372841099242402115621075792383791924936514734067198978117086,-0.00270098128372841099242402115621075792383791924936514734067198978117086,-69.69999999904454,-69.7,955.459999999999999999999999999999999999999999999999999999999797895894,955.459999999999999999999999999999999999999999999999999999999797895894,0.0
-69.6,-69.51604701438892215879003835143550047850027590941695626832816124902241,-69.51604701438882,-69.51604701438892,-69.51604701438892,0.1000000000000000000000000000000000000000000000000000000005429897640056,0.1021587900383514355004785002759094169562683281612490224104183534333132,0.002158790038351435500478500275909416956268328161249022409875363669307546,0.002158790038351435500478500275909416956268328161249022409875363669307546,-69.59999999904014,-69.60000000000001,959.8699999999999999999999999999999999999999999999999999999994020791227,959.8599999999999999999999999999999999999999999999999999999993477801463,-0.01000000000000000000000000000000000000000000000000000000005429897640056
-69.5,-69.41570839091760688746874953845258007710315989518236914771619587102969,-69.41570839091759,-69.4157083909176,-69.4157083909176,0.01000000000000000000000000000000000000000000000000000000005429897640056,0.0168874687495384525800771031598951823691477161958710296902595540655029,0.006887468749538452580077103159895182369147716195871029690205255089102334,0.006887468749538452580077103159895182369147716195871029690205255089102334,-69.49999999903577,-69.49999999999999,964.2199999999999999999999999999999999999999999999999999999998395954152,964.2299999999999999999999999999999999999999999999999999999998938943916,0.01000000000000000000000000000000000000000000000000000000005429897640056
-69.4,-69.31537079894435409383456804209213364502879534122477209468871263037726,-69.31537079894437,-69.31537079894436,-69.31537079894436,-0.01000000000000000000000000000000000000000000000000000000005429897640056,-0.01590616543195790786635497120465877522790531128736962273897146024414193,-0.005906165431957907866354971204658775227905311287369622738917161267741368,-0.005906165431957907866354971204658775227905311287369622738917161267741368,-69.3999999990314,-69.4,968.6000000000000000000000000000000000000000000000000000000004400086368,968.6000000000000000000000000000000000000000000000000000000004400086368,0.0
-69.3,-69.21503424258676119606603049970537516269757502299118361513092974819397,-69.21503424258671,-69.21503424258675,-69.21503424258675,0.03999999999999999999999999999999999999999999999999999999905806898351243,0.05119606603049970537516269757502299118361513092974819396929252241693411,0.01119606603049970537516269757502299118361513092974819397023445343342168,0.01119606603049970537516269757502299118361513092974819397023445343342168,-69.299999999027,-69.30000000000001,973.0100000000000000000000000000000000000000000000000000000000441918656,972.9999999999999999999999999999999999999999999999999999999999898928892,-0.01000000000000000000000000000000000000000000000000000000005429897640056
-69.2,-69.11469872594959005313300946659374353131404809517096979165465266905213,-69.11469872594955,-69.1146987259496,-69.1146987259496,0.05000000000000000000000000000000000000000000000000000000027149488200281,0.04005313300946659374353131404809517096979165465266905213043563813052474,-0.009946866990533406256468685951904829030208345347330947869835856751478067,-0.009946866990533406256468685951904829030208345347330947869835856751478067,-69.1999999990226,-69.20000000000002,977.4199999999999999999999999999999999999999999999999999999996483750944,977.3999999999999999999999999999999999999999999999999999999995397771416,-0.02000000000000000000000000000000000000000000000000000000010859795280112
-69.1,-69.01436425312471676323811703157442451395199157823522539683446276481847,-69.01436425312467,-69.01436425312473,-69.01436425312473,0.06000000000000000000000000000000000000000000000000000000032579385840337,0.04676323811703157442451395199157823522539683446276481847011728363248929,-0.01323676188296842557548604800842176477460316553723518153020851022591408,-0.01323676188296842557548604800842176477460316553723518153020851022591408,-69.09999999901818,-69.1,981.8199999999999999999999999999999999999999999999999999999991982593467,981.8199999999999999999999999999999999999999999999999999999991982593467,0.0
-69.0,-68.91403082819108162992719478846870191671723617876656767716554280767603,-68.91403082819109,-68.91403082819109,-68.91403082819109,0.0,-0.008370072805211531298083282763821233432322834457192323969931092896695584,-0.008370072805211531298083282763821233432322834457192323969931092896695584,-0.008370072805211531298083282763821233432322834457192323969931092896695584,-68.99999999901377,-69.00000000000001,986.240000000000000000000000000000000000000000000000000000000015868474,986.2299999999999999999999999999999999999999999999999999999999615694976,-0.01000000000000000000000000000000000000000000000000000000005429897640056
-68.9,-68.81369845521463929648651912899647796760370801525586575522353001899484,-68.81369845521456,-68.81369845521463,-68.81369845521463,0.07000000000000000000000000000000000000000000000000000000038009283480393,0.07929648651912899647796760370801525586575522353001899484011932230192574,0.009296486519128996477967603708015255865755223530018994839739229467121809,0.009296486519128996477967603708015255865755223530018994839739229467121809,-68.89999999900934,-68.9,990.6599999999999999999999999999999999999999999999999999999996743506791,990.6599999999999999999999999999999999999999999999999999999996743506791,0.0
-68.8,-68.71336713824830904924177170779721047647875355255414698192199134804665,-68.71336713824827,-68.7133671382483,-68.7133671382483,0.03000000000000000000000000000000000000000000000000000000016289692920168,0.03904924177170779721047647875355255414698192199134804664990869344104748,0.009049241771707797210476478753552554146981921991348046649745796511845797,0.009049241771707797210476478753552554146981921991348046649745796511845797,-68.79999999900491,-68.80000000000001,995.1000000000000000000000000000000000000000000000000000000006005577592,995.0900000000000000000000000000000000000000000000000000000005462587828,-0.01000000000000000000000000000000000000000000000000000000005429897640056
-68.7,-68.61303688133192529037123802383652209035620327036747443542641468619771,-68.61303688133188,-68.61303688133194,-68.61303688133194,0.05999999999999999999999999999999999999999999999999999999916666693631355,0.04529037123802383652209035620327036747443542641468619770946504560198357,-0.01470962876197616347790964379672963252556457358531380228970162133432998,-0.01470962876197616347790964379672963252556457358531380228970162133432998,-68.69999999900047,-68.69999999999999,999.5199999999999999999999999999999999999999999999999999999990999130423,999.5299999999999999999999999999999999999999999999999999999991542120187,0.01000000000000000000000000000000000000000000000000000000005429897640056
